"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","do_trial","296","1339101","0.0-157.0-0.0","1158.4000000059605","","","","","","","","49","0,1,0","2","countryside","93","probe-190","0.5918325412687331","0.1721780332450399","0.17366025579434347","0","","","","","","","",""
"","html-keyboard-response","297","1340103","0.0-157.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","298","1345249","0.0-158.0-0.0","603.9000000059605","","","","","","","","49","1,1,1","2","countryside","94","probe-158","0.4466845824996588","0.2520221799357647","0.2873259164866398","1","","","","","","","",""
"","html-keyboard-response","299","1346255","0.0-158.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","300","1351398","0.0-159.0-0.0","603.7999999970198","","","","","","","","49","1,0,0","2","countryside","95","probe-22","0.5363740842423481","0.1485548710035789","0.17346398302191865","1","","","","","","","",""
"","html-keyboard-response","301","1352400","0.0-159.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","302","1358409","0.0-160.0-0.0","1465.199999988079","","","","","","","","49","1,0,0","2","countryside","96","probe-192","0.5265915952362091","0.168411916275994","0.3665980289906787","1","","","","","","","",""
"","html-keyboard-response","303","1359412","0.0-160.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","304","1364632","0.0-161.0-0.0","678.7000000029802","","","","","","","","49","0,0,0","2","countryside","97","probe-200","0.6437249010786418","0.20768750542481706","0.17922170971275322","0","","","","","","","",""
"","html-keyboard-response","305","1365635","0.0-161.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","306","1370773","0.0-162.0-0.0","593.1000000089407","","","","","","","","49","1,0,1","2","countryside","98","probe-128","0.655414745305301","0.25038639979972044","0.3170219003044084","1","","","","","","","",""
"","html-keyboard-response","307","1371779","0.0-162.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","308","1377065","0.0-163.0-0.0","748.7999999970198","","","","","","","","49","0,0,0","2","countryside","99","probe-108","0.6353292242717647","0.20548578061943534","0.1614918794720886","0","","","","","","","",""
"","html-keyboard-response","309","1378071","0.0-163.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","310","1383089","0.0-164.0-0.0","477.70000000298023","","","","","","","","50","0,0,0","2","countryside","100","probe-129","0.6495125597843712","0.22863632913032497","0.2539200561648259","0","","","","","","","",""
"","html-keyboard-response","311","1384093","0.0-164.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","312","1389042","0.0-165.0-0.0","407.09999999403954","","","","","","","","50","1,0,0","2","countryside","101","probe-70","0.5473531950014743","0.2874393023443536","0.22899856112582254","0","","","","","","","",""
"","html-keyboard-response","313","1390044","0.0-165.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","314","1395225","0.0-166.0-0.0","640.0999999940395","","","","","","","","51","0,1,0","2","countryside","102","probe-124","0.5534789288250174","0.31253200350122085","0.23090922570108105","0","","","","","","","",""
"","html-keyboard-response","315","1396230","0.0-166.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","316","1401269","0.0-167.0-0.0","505.40000000596046","","","","","","","","49","1,1,1","2","countryside","103","probe-73","0.5447401432318241","0.33051457435090775","0.18551912097899853","1","","","","","","","",""
"","html-keyboard-response","317","1402276","0.0-167.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","318","1407425","0.0-168.0-0.0","610","","","","","","","","49","0,0,1","2","countryside","104","probe-118","0.5544328054489454","0.22051251991221485","0.18891954449508916","0","","","","","","","",""
"","html-keyboard-response","319","1408430","0.0-168.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","320","1414236","0.0-169.0-0.0","1268.2000000029802","","","","","","","","49","0,0,0","2","countryside","105","probe-156","0.6267709194818657","0.19934936572847953","0.06556039087110492","0","","","","","","","",""
"","html-keyboard-response","321","1415242","0.0-169.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","322","1420248","0.0-170.0-0.0","463.5","","","","","","","","51","1,0,0","2","countryside","106","probe-38","0.6911130623184939","0.2735698812972199","0.11170051460896334","0","","","","","","","",""
"","html-keyboard-response","323","1421255","0.0-170.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","324","1426162","0.0-171.0-0.0","364.5","","","","","","","","50","1,0,0","2","countryside","107","probe-106","0.6335833274238142","0.25358348408665066","0.24461005845994827","0","","","","","","","",""
"","html-keyboard-response","325","1427164","0.0-171.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","326","1432050","0.0-172.0-0.0","341.40000000596046","","","","","","","","49","0,1,0","2","countryside","108","probe-18","0.4545329304751371","0.37940535977984274","0.27102094105565777","0","","","","","","","",""
"","html-keyboard-response","327","1433053","0.0-172.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","328","1438001","0.0-173.0-0.0","403","","","","","","","","51","1,0,0","2","countryside","109","probe-225","0.53274599313755","0.40667294519981284","0.07840534098752124","0","","","","","","","",""
"","html-keyboard-response","329","1439005","0.0-173.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","330","1440512","0.0-174.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","331","1446519","0.0-175.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","332","1448028","0.0-175.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","333","1453640","0.0-176.0-0.0","1069.5","","","","","","","","49","1,0,0","3","forest","110","probe-140","1","0.4984195213321613","0.30247756994625535","1","","","","","","","",""
"","html-keyboard-response","334","1454644","0.0-176.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","335","1459855","0.0-177.0-0.0","673.0999999940395","","","","","","","","49","1,1,0","3","forest","111","probe-15","1","0.39186977226304237","0.19510548366876246","1","","","","","","","",""
"","html-keyboard-response","336","1460860","0.0-177.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","337","1465998","0.0-178.0-0.0","598.7000000029802","","","","","","","","49","1,0,0","3","forest","112","probe-162","0.93624432291887","0.2230363245463007","0.07920447751581623","1","","","","","","","",""
"","html-keyboard-response","338","1467005","0.0-178.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","339","1472309","0.0-179.0-0.0","764.1000000089407","","","","","","","","49","1,0,0","3","forest","113","probe-28","0.79685012071053","0.28420967177564765","0.16479730354529118","1","","","","","","","",""
"","html-keyboard-response","340","1473315","0.0-179.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","341","1478678","0.0-180.0-0.0","822.2999999970198","","","","","","","","49","1,1,0","3","forest","114","probe-06","0.5705556787566353","0.4269631818151749","0.055089555261725404","1","","","","","","","",""
"","html-keyboard-response","342","1479681","0.0-180.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","343","1484851","0.0-181.0-0.0","626","","","","","","","","49","1,0,0","3","forest","115","probe-103","0.6711051376071946","0.17379117603147073","0.12044308883809753","1","","","","","","","",""
"","html-keyboard-response","344","1485854","0.0-181.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","345","1491287","0.0-182.0-0.0","889","","","","","","","","49","0,0,0","3","forest","116","probe-142","0.7423569898041912","0.14471444400616654","0.18153634327709978","0","","","","","","","",""
"","html-keyboard-response","346","1492291","0.0-182.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","347","1497941","0.0-183.0-0.0","1108.5","","","","","","","","51","1,1,0","3","forest","117","probe-36","0.5550573039468419","0.20714447652011395","0.19251597583965363","0","","","","","","","",""
"","html-keyboard-response","348","1498947","0.0-183.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","349","1503958","0.0-184.0-0.0","466.6000000089407","","","","","","","","50","1,0,0","3","forest","118","probe-105","0.6117940329763599","0.11196108644076792","0.13651382445724747","0","","","","","","","",""
"","html-keyboard-response","350","1504964","0.0-184.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","351","1509906","0.0-185.0-0.0","397.90000000596046","","","","","","","","50","1,0,0","3","forest","119","probe-218","0.6483527725166548","0.06725829446703348","0.09517194827278819","0","","","","","","","",""
"","html-keyboard-response","352","1510913","0.0-185.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","353","1516881","0.0-186.0-0.0","1423.1000000089407","","","","","","","","49","1,0,0","3","forest","120","probe-174","0.6819874549715469","0.14001841955369945","0.062354175964209196","1","","","","","","","",""
"","html-keyboard-response","354","1517885","0.0-186.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","355","1523140","0.0-187.0-0.0","712.1000000089407","","","","","","","","49","1,0,0","3","forest","121","probe-173","0.7154537715923669","0.18625831392086004","0.098250674454933","1","","","","","","","",""
"","html-keyboard-response","356","1524146","0.0-187.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","357","1529980","0.0-188.0-0.0","1294.2999999970198","","","","","","","","49","1,0,0","3","forest","122","probe-113","0.44945469633659796","0.2982621445692147","0.24794292321518954","1","","","","","","","",""
"","html-keyboard-response","358","1530982","0.0-188.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","359","1536753","0.0-189.0-0.0","1230","","","","","","","","49","1,0,0","3","forest","123","probe-51","0.507589452129043","0.45170026445581635","0.11027056572864574","1","","","","","","","",""
"","html-keyboard-response","360","1537757","0.0-189.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","361","1543352","0.0-190.0-0.0","1052.1000000089407","","","","","","","","49","0,1,0","3","forest","124","probe-65","0.46704389788448425","0.5328590822903769","0.09022271737060722","0","","","","","","","",""
"","html-keyboard-response","362","1544356","0.0-190.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","363","1549554","0.0-191.0-0.0","653.7999999970198","","","","","","","","49","1,0,1","3","forest","125","probe-132","0.3327862888196077","0.6087899692191081","0.10453265983546262","1","","","","","","","",""
"","html-keyboard-response","364","1550560","0.0-191.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","365","1555677","0.0-192.0-0.0","574.1000000089407","","","","","","","","49","0,0,0","3","forest","126","probe-110","0.479013223377017","0.5133348547933274","0.06351909742801894","0","","","","","","","",""
"","html-keyboard-response","366","1556680","0.0-192.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","367","1562461","0.0-193.0-0.0","1242.699999988079","","","","","","","","49","0,1,0","3","forest","127","probe-119","0.3780691241779577","0.6577750702093558","0.07218946602351617","0","","","","","","","",""
"","html-keyboard-response","368","1563463","0.0-193.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","369","1568310","0.0-194.0-0.0","308.29999999701977","","","","","","","","51","1,0,0","3","forest","128","probe-163","0.25576623987960895","0.6242643789608792","0.1509474332328781","0","","","","","","","",""
"","html-keyboard-response","370","1569316","0.0-194.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","371","1574183","0.0-195.0-0.0","328.8999999910593","","","","","","","","51","0,1,0","3","forest","129","probe-133","0.1747782353366869","0.7223774521231867","0.10286727808686533","0","","","","","","","",""
"","html-keyboard-response","372","1575184","0.0-195.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","373","1580037","0.0-196.0-0.0","310.79999999701977","","","","","","","","50","1,1,0","3","forest","130","probe-11","0.16991523564746785","0.6607103789638317","0.17901960707397982","1","","","","","","","",""
"","html-keyboard-response","374","1581044","0.0-196.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","375","1586255","0.0-197.0-0.0","668.0999999940395","","","","","","","","50","0,1,0","3","forest","131","probe-63","0.18283010285324397","0.6895157506595124","0.10270130103689588","1","","","","","","","",""
"","html-keyboard-response","376","1587262","0.0-197.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","377","1592752","0.0-198.0-0.0","948","","","","","","","","50","0,1,0","3","forest","132","probe-185","0.293327922722947","0.7244176558553599","0.1308948591735905","1","","","","","","","",""
"","html-keyboard-response","378","1593757","0.0-198.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","379","1599232","0.0-199.0-0.0","931.2999999970198","","","","","","","","50","0,0,0","3","forest","133","probe-100","0.20598574688559745","0.7453099809725375","0.16206927311251967","0","","","","","","","",""
"","html-keyboard-response","380","1600237","0.0-199.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","381","1605829","0.0-200.0-0.0","1052.5","","","","","","","","50","1,1,0","3","forest","134","probe-175","0.3647335137221518","0.5598011239667371","0.09200085785478283","1","","","","","","","",""
"","html-keyboard-response","382","1606836","0.0-200.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","383","1611880","0.0-201.0-0.0","500.79999999701977","","","","","","","","50","0,1,0","3","forest","135","probe-114","0.1469342948750721","0.45101140950504864","0.14025544493662245","1","","","","","","","",""
"","html-keyboard-response","384","1612887","0.0-201.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","385","1617901","0.0-202.0-0.0","470.59999999403954","","","","","","","","50","0,1,0","3","forest","136","probe-84","0.28657427583505835","0.4627152022332083","0.09374084715215512","1","","","","","","","",""
"","html-keyboard-response","386","1618903","0.0-202.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","387","1623922","0.0-203.0-0.0","476","","","","","","","","50","1,0,0","3","forest","137","probe-47","0.5049998079473629","0.40099808867719483","0.0914795012671947","0","","","","","","","",""
"","html-keyboard-response","388","1624929","0.0-203.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","389","1629794","0.0-204.0-0.0","322.29999999701977","","","","","","","","49","0,1,1","3","forest","138","probe-217","0.43844930515601876","0.407855259902048","0.10237193296181796","0","","","","","","","",""
"","html-keyboard-response","390","1630801","0.0-204.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","391","1635783","0.0-205.0-0.0","438.29999999701977","","","","","","","","50","0,1,0","3","forest","139","probe-44","0.22704324903510503","0.5169653764952019","0.09611852536681387","1","","","","","","","",""
"","html-keyboard-response","392","1636789","0.0-205.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","393","1641828","0.0-206.0-0.0","494.70000000298023","","","","","","","","50","1,0,0","3","forest","140","probe-206","0.301876026478621","0.7219399002285528","0.12162639009534523","0","","","","","","","",""
"","html-keyboard-response","394","1642834","0.0-206.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","395","1647871","0.0-207.0-0.0","492.59999999403954","","","","","","","","50","0,1,0","3","forest","141","probe-166","0.37598307928045105","0.7436916964229237","0.07406599037590392","1","","","","","","","",""
"","html-keyboard-response","396","1648878","0.0-207.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","397","1654567","0.0-208.0-0.0","1147.3999999910593","","","","","","","","50","0,1,0","3","forest","142","probe-14","0.31609310409512636","0.6887938782245635","0.14473966140662203","1","","","","","","","",""
"","html-keyboard-response","398","1655574","0.0-208.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","399","1660560","0.0-209.0-0.0","442.09999999403954","","","","","","","","50","0,0,0","3","forest","143","probe-181","0.34527184731506344","0.5971707289589425","0.13794487712714987","0","","","","","","","",""
"","html-keyboard-response","400","1661567","0.0-209.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","401","1666718","0.0-210.0-0.0","607","","","","","","","","50","0,0,0","3","forest","144","probe-31","0.3320052587498266","0.6875212492704741","0.07222981646744861","0","","","","","","","",""
"","html-keyboard-response","402","1667724","0.0-210.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","403","1672818","0.0-211.0-0.0","553.5","","","","","","","","50","0,1,0","3","forest","145","probe-79","0.42201141022529925","0.6217260268665504","0.1627156312214389","1","","","","","","","",""
"","html-keyboard-response","404","1673825","0.0-211.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","405","1679094","0.0-212.0-0.0","728.7999999970198","","","","","","","","50","1,0,1","3","forest","146","probe-92","0.3284083386357691","0.7625594011359755","0.28257274073000826","0","","","","","","","",""
"","html-keyboard-response","406","1680100","0.0-212.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","407","1685167","0.0-213.0-0.0","524.7999999970198","","","","","","","","51","1,1,1","3","forest","147","probe-30","0.20712793347958744","0.6990395521570396","0.16423133263171727","1","","","","","","","",""
"","html-keyboard-response","408","1686173","0.0-213.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","409","1691460","0.0-214.0-0.0","744.8999999910593","","","","","","","","51","0,0,0","3","forest","148","probe-153","0.2542508387779923","0.5547786515237334","0.20754193140089655","0","","","","","","","",""
"","html-keyboard-response","410","1692463","0.0-214.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","411","1697741","0.0-215.0-0.0","734.2999999970198","","","","","","","","51","0,0,0","3","forest","149","probe-80","0.3216461531654182","0.5921650281696504","0.18522147690468774","0","","","","","","","",""
"","html-keyboard-response","412","1698743","0.0-215.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","413","1700248","0.0-216.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","414","1706255","0.0-217.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","415","1707762","0.0-217.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","416","1713682","0.0-218.0-0.0","1385.699999988079","","","","","","","","50","0,1,0","4","mountain","150","probe-145","0.38842941039217366","1","0.20767567775521648","1","","","","","","","",""
"","html-keyboard-response","417","1714688","0.0-218.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","418","1720248","0.0-219.0-0.0","1020.5999999940395","","","","","","","","50","0,1,0","4","mountain","151","probe-16","0.2563758140850391","1","0.2712417452946338","1","","","","","","","",""
"","html-keyboard-response","419","1721253","0.0-219.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","420","1726215","0.0-220.0-0.0","424.20000000298023","","","","","","","","50","0,1,0","4","mountain","152","probe-62","0.33113573366360527","0.9415341621584985","0.20451268695131042","1","","","","","","","",""
"","html-keyboard-response","421","1727217","0.0-220.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","422","1732859","0.0-221.0-0.0","1098.8999999910593","","","","","","","","50","0,1,1","4","mountain","153","probe-60","0.3973223556022312","0.858503531579733","0.220599051382586","1","","","","","","","",""
"","html-keyboard-response","423","1733864","0.0-221.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","424","1738917","0.0-222.0-0.0","512.9000000059605","","","","","","","","50","1,1,0","4","mountain","154","probe-78","0.38522689607087673","0.8110874630744129","0.22160203083873822","1","","","","","","","",""
"","html-keyboard-response","425","1739923","0.0-222.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","426","1745039","0.0-223.0-0.0","573.2000000029802","","","","","","","","50","0,1,0","4","mountain","155","probe-94","0.37713638364328445","0.7056939763815058","0.1617422369727794","1","","","","","","","",""
"","html-keyboard-response","427","1746045","0.0-223.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","428","1751140","0.0-224.0-0.0","550.2999999970198","","","","","","","","50","0,1,0","4","mountain","156","probe-48","0.32428357408250796","0.5832463024966673","0.13798312962147524","1","","","","","","","",""
"","html-keyboard-response","429","1752144","0.0-224.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","430","1757096","0.0-225.0-0.0","411.29999999701977","","","","","","","","50","0,0,0","4","mountain","157","probe-01","0.3249067495222699","0.6504006550370534","0.05710961198039786","0","","","","","","","",""
"","html-keyboard-response","431","1758100","0.0-225.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","432","1763273","0.0-226.0-0.0","636","","","","","","","","50","0,1,0","4","mountain","158","probe-138","0.3056736183298144","0.5521890535808375","0.10371813753613833","1","","","","","","","",""
"","html-keyboard-response","433","1764275","0.0-226.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","434","1769642","0.0-227.0-0.0","830.8999999910593","","","","","","","","50","1,0,1","4","mountain","159","probe-187","0.39155387438251266","0.4667075687650402","0.1048339461128648","0","","","","","","","",""
"","html-keyboard-response","435","1770648","0.0-227.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","436","1776568","0.0-228.0-0.0","1378.2999999970198","","","","","","","","50","0,0,0","4","mountain","160","probe-165","0.4565414743334519","0.4898125303470445","0.16421264560066717","0","","","","","","","",""
"","html-keyboard-response","437","1777574","0.0-228.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","438","1782498","0.0-229.0-0.0","387.70000000298023","","","","","","","","49","0,1,0","4","mountain","161","probe-53","0.37408419623717926","0.5915356551413136","0.3019017681382858","0","","","","","","","",""
"","html-keyboard-response","439","1783502","0.0-229.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","440","1788216","0.0-230.0-0.0","179.79999999701977","","","","","","","","49","1,1,1","4","mountain","162","probe-69","0.4194443014028278","0.3975332753066864","0.35607477999641063","1","","","","","","","",""
"","html-keyboard-response","441","1789222","0.0-230.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","442","1794391","0.0-231.0-0.0","627.3000000119209","","","","","","","","49","0,0,1","4","mountain","163","probe-202","0.7295682201488356","0.24328435334069262","0.31067647741494836","0","","","","","","","",""
"","html-keyboard-response","443","1795394","0.0-231.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","444","1800774","0.0-232.0-0.0","841.5","","","","","","","","51","0,1,1","4","mountain","164","probe-211","0.6615053355559585","0.146932353285812","0.4091974465254788","1","","","","","","","",""
"","html-keyboard-response","445","1801778","0.0-232.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","446","1807394","0.0-233.0-0.0","1073.5","","","","","","","","51","1,0,0","4","mountain","165","probe-199","0.600603518440522","0.16254847154637414","0.2880713190384783","0","","","","","","","",""
"","html-keyboard-response","447","1808400","0.0-233.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","448","1813570","0.0-234.0-0.0","626.7000000029802","","","","","","","","51","1,0,0","4","mountain","166","probe-23","0.6737658017171698","0.09512364063721243","0.3490490755809345","0","","","","","","","",""
"","html-keyboard-response","449","1814574","0.0-234.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","450","1819959","0.0-235.0-0.0","845.3999999910593","","","","","","","","50","1,0,1","4","mountain","167","probe-95","0.5801174732243289","0.05947797988780417","0.22183371102817304","0","","","","","","","",""
"","html-keyboard-response","451","1820960","0.0-235.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","452","1826357","0.0-236.0-0.0","855.3000000119209","","","","","","","","50","1,0,0","4","mountain","168","probe-66","0.6923123161453231","0.15146014328359172","0.29110717390423324","0","","","","","","","",""
"","html-keyboard-response","453","1827360","0.0-236.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","454","1831984","0.0-237.0-0.0","81.19999998807907","","","","","","","","49","1,1,1","4","mountain","169","probe-85","0.6580090724701545","0.18920950521157728","0.26183712681137417","1","","","","","","","",""
"","html-keyboard-response","455","1832987","0.0-237.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","456","1838615","0.0-238.0-0.0","1089.6000000089407","","","","","","","","49","1,0,0","4","mountain","170","probe-126","0.6796393258027792","0.166155078107129","0.10600515106404786","1","","","","","","","",""
"","html-keyboard-response","457","1839617","0.0-238.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","458","1845147","0.0-239.0-0.0","992.5","","","","","","","","49","1,0,0","4","mountain","171","probe-10","0.7001039637360426","0.178023255088009","0.23290509446508195","1","","","","","","","",""
"","html-keyboard-response","459","1846151","0.0-239.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","460","1851972","0.0-240.0-0.0","1276.4000000059605","","","","","","","","49","1,0,0","4","mountain","172","probe-123","0.6331570888530392","0.1874218597784204","0.13101529346395455","1","","","","","","","",""
"","html-keyboard-response","461","1852973","0.0-240.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","462","1858076","0.0-241.0-0.0","559.2000000029802","","","","","","","","49","0,1,0","4","mountain","173","probe-230","0.807241603606784","0.14469287446672205","0.26036089148233466","0","","","","","","","",""
"","html-keyboard-response","463","1859083","0.0-241.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","464","1864711","0.0-242.0-0.0","1084.5","","","","","","","","49","1,1,1","4","mountain","174","probe-139","0.926729085093516","0.070380611082305","0.31909333689359193","1","","","","","","","",""
"","html-keyboard-response","465","1865715","0.0-242.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","466","1870693","0.0-243.0-0.0","433.20000000298023","","","","","","","","49","1,0,1","4","mountain","175","probe-186","0.7798453916825011","0.12447341140946908","0.39666379536022045","1","","","","","","","",""
"","html-keyboard-response","467","1871699","0.0-243.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","468","1876899","0.0-244.0-0.0","658","","","","","","","","49","0,0,0","4","mountain","176","probe-27","0.6782766239944972","0.07670166820346579","0.35278226571290583","0","","","","","","","",""
"","html-keyboard-response","469","1877901","0.0-244.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
