success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed
,do_trial,347,759429,0.0-185.0-0.0,1042.6000000089407,,,,,,49,0,1,0,3,coast,128,0.16709629853504468,0.5282144774120284,0.25088066379204543,0,learn,,
,html-keyboard-response,348,760436,0.0-185.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,349,763220,0.0-186.0-0.0,277.1000000089407,,,,,,49,0,0,0,3,coast,129,0.06606287204019175,0.6256401034413287,0.3344436819164915,0,learn,,
,html-keyboard-response,350,764228,0.0-186.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,351,769044,0.0-187.0-0.0,2307.5,,,,,,49,0,0,0,3,coast,130,0.0791689647582833,0.5833387038479058,0.20451013485712083,0,learn,,
,html-keyboard-response,352,770054,0.0-187.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,353,774739,0.0-188.0-0.0,2167,,,,,,49,1,1,0,3,coast,131,0.08581586690794817,0.6350356862283159,0.3761628836422669,1,learn,,
,html-keyboard-response,354,775747,0.0-188.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,355,778967,0.0-189.0-0.0,710.2000000029802,,,,,,49,0,1,1,3,coast,132,0.08213055687997813,0.6620034055694497,0.4230128619743476,0,learn,,
,html-keyboard-response,356,779969,0.0-189.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,357,783085,0.0-190.0-0.0,607.0999999940395,,,,,,49,0,1,0,3,coast,133,0.10652054458877518,0.7485367800084481,0.3989630337599181,0,learn,,
,html-keyboard-response,358,784102,0.0-190.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,359,787492,0.0-191.0-0.0,880.7999999970198,,,,,,49,0,1,0,3,coast,134,0.05647210587923041,0.8030183052092814,0.3639537758853619,0,learn,,
,html-keyboard-response,360,788509,0.0-191.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,361,793058,0.0-192.0-0.0,2036.2000000029802,,,,,,49,0,1,0,3,coast,135,0.08351757066543375,0.7520433551579798,0.1861416596692373,0,learn,,
,html-keyboard-response,362,794067,0.0-192.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,363,797024,0.0-193.0-0.0,437.90000000596046,,,,,,49,0,1,1,3,coast,136,0.06576919153642174,0.7605427752761693,0.32034491692245404,0,learn,,
,html-keyboard-response,364,798033,0.0-193.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,365,801229,0.0-194.0-0.0,686.3999999910593,,,,,,49,0,0,0,3,coast,137,0.06338173381314512,0.6349178618894677,0.25241351479275564,0,learn,,
,html-keyboard-response,366,802241,0.0-194.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,367,805004,0.0-195.0-0.0,252.79999999701977,,,,,,49,1,1,0,3,coast,138,0.15897331226659986,0.6187313737814766,0.2983214742573294,1,learn,,
,html-keyboard-response,368,806015,0.0-195.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,369,808975,0.0-196.0-0.0,449.5,,,,,,49,0,0,0,3,coast,139,0.07686544832680764,0.6069273764743587,0.38166653875702083,0,learn,,
,html-keyboard-response,370,809992,0.0-196.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,371,813383,0.0-197.0-0.0,878.2000000029802,,,,,,49,0,0,1,3,coast,140,0.12978739937424372,0.6761242703176827,0.31803200903544887,0,learn,,
,html-keyboard-response,372,814391,0.0-197.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,373,817484,0.0-198.0-0.0,580.5,,,,,,49,0,1,0,3,coast,141,0.1606436777337327,0.718146378829336,0.2116855646730064,0,learn,,
,html-keyboard-response,374,818502,0.0-198.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,375,821543,0.0-199.0-0.0,525.7000000029802,,,,,,49,0,0,0,3,coast,142,0.07369400378097525,0.7480467856111338,0.3421826106083038,0,learn,,
,html-keyboard-response,376,822549,0.0-199.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,377,826108,0.0-200.0-0.0,1052.7999999970198,,,,,,49,0,1,0,3,coast,143,0.13241690779531756,0.5496906067147446,0.3971062836901942,0,learn,,
,html-keyboard-response,378,827117,0.0-200.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,379,830007,0.0-201.0-0.0,369.70000000298023,,,,,,49,0,0,1,3,coast,144,0.05289889011334971,0.5878706599769814,0.4037861542370903,0,learn,,
,html-keyboard-response,380,831017,0.0-201.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,381,835850,0.0-202.0-0.0,2325.800000011921,,,,,,49,0,1,0,3,coast,145,0.15945903072054315,0.5974164218324869,0.5295913286929145,0,learn,,
,html-keyboard-response,382,836858,0.0-202.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,383,839887,0.0-203.0-0.0,514.2999999970198,,,,,,49,0,1,0,3,coast,146,0.05585948412344728,0.61740012988441,0.4106221628549112,0,learn,,
,html-keyboard-response,384,840892,0.0-203.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,385,843924,0.0-204.0-0.0,524.2999999970198,,,,,,49,0,0,0,3,coast,147,0.1555608263524385,0.7635028952560194,0.4517968188817391,0,learn,,
,html-keyboard-response,386,844937,0.0-204.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,387,848237,0.0-205.0-0.0,789.5999999940395,,,,,,49,0,1,1,3,coast,148,0.06890654822629723,0.7464567972756341,0.3511875497238813,0,learn,,
,html-keyboard-response,388,849247,0.0-205.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,389,853916,0.0-206.0-0.0,2162.2000000029802,,,,,,49,0,0,1,3,coast,149,0.12303537989051337,0.6545856649880517,0.26922210982273564,0,learn,,
,html-keyboard-response,390,854930,0.0-206.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,391,856448,0.0-207.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,392,865460,0.0-208.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,393,869483,0.0-208.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,394,872580,0.0-209.0-0.0,585.7999999970198,,,,,,49,0,1,0,4,highway,150,0.17901233644404962,1,0.26939121029649316,0,learn,,
,html-keyboard-response,395,873585,0.0-209.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,396,876398,0.0-210.0-0.0,304.5,,,,,,49,0,1,0,4,highway,151,0.24484685847882973,1,0.12256377251735451,0,learn,,
,html-keyboard-response,397,877406,0.0-210.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,398,880204,0.0-211.0-0.0,283.59999999403954,,,,,,49,0,1,1,4,highway,152,0.14640956642234682,0.8614679006320909,0.13931054261904327,0,learn,,
,html-keyboard-response,399,881216,0.0-211.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,400,884070,0.0-212.0-0.0,343.5,,,,,,49,0,1,0,4,highway,153,0.143294399642616,0.6850641185226262,0.23322131334890142,0,learn,,
,html-keyboard-response,401,885086,0.0-212.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,402,887813,0.0-213.0-0.0,216.3999999910593,,,,,,49,0,1,1,4,highway,154,0.20867019875249304,0.6607910051043094,0.30682699278198533,0,learn,,
,html-keyboard-response,403,888821,0.0-213.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,404,891543,0.0-214.0-0.0,217,,,,,,49,0,1,0,4,highway,155,0.05123222051335013,0.5507882693371923,0.34725290489033134,0,learn,,
,html-keyboard-response,405,892545,0.0-214.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,406,895292,0.0-215.0-0.0,233.79999999701977,,,,,,49,0,0,1,4,highway,156,0.10028703751043992,0.44686961019702265,0.46832233800481904,0,learn,,
,html-keyboard-response,407,896296,0.0-215.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,408,899128,0.0-216.0-0.0,321.8999999910593,,,,,,49,0,0,0,4,highway,157,0.12910236426808244,0.5017288474890933,0.5176135412572472,0,learn,,
,html-keyboard-response,409,900138,0.0-216.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,410,903905,0.0-217.0-0.0,1247.7000000029802,,,,,,49,0,0,0,4,highway,158,0.26825594341530123,0.3963032047353244,0.44083116829210284,0,learn,,
,html-keyboard-response,411,904912,0.0-217.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,412,908963,0.0-218.0-0.0,1545.6000000089407,,,,,,49,0,0,0,4,highway,159,0.11368989867207628,0.3921274531260898,0.48496184868570624,0,learn,,
,html-keyboard-response,413,909969,0.0-218.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,414,913797,0.0-219.0-0.0,1312.0999999940395,,,,,,49,0,1,1,4,highway,160,0.11280393839179208,0.4158521208690065,0.5492831416017903,0,learn,,
,html-keyboard-response,415,914806,0.0-219.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,416,917616,0.0-220.0-0.0,293.70000000298023,,,,,,49,0,0,1,4,highway,161,0.19377906346363713,0.35071620036361745,0.4702968776514665,0,learn,,
,html-keyboard-response,417,918620,0.0-220.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,418,921416,0.0-221.0-0.0,276.20000000298023,,,,,,49,0,1,1,4,highway,162,0.29380936134637675,0.17797787879484314,0.5434413798362357,0,learn,,
,html-keyboard-response,419,922427,0.0-221.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,420,925528,0.0-222.0-0.0,592.1000000089407,,,,,,49,0,0,1,4,highway,163,0.1595529860605251,0.18450911629185932,0.640444357613083,0,learn,,
,html-keyboard-response,421,926538,0.0-222.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,422,929618,0.0-223.0-0.0,567.5999999940395,,,,,,49,0,0,0,4,highway,164,0.05714121019097187,0.06509109166243914,0.569667990969111,0,learn,,
,html-keyboard-response,423,930629,0.0-223.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,424,933798,0.0-224.0-0.0,662.2000000029802,,,,,,49,0,0,1,4,highway,165,0.16518764170066777,0.12086229254319886,0.5667313811244244,0,learn,,
,html-keyboard-response,425,934802,0.0-224.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,426,938269,0.0-225.0-0.0,950.5,,,,,,49,0,0,1,4,highway,166,0.16652452607965096,0.15140822374210985,0.4118088051821069,0,learn,,
,html-keyboard-response,427,939277,0.0-225.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,428,942301,0.0-226.0-0.0,517.7000000029802,,,,,,49,1,0,1,4,highway,167,0.28945402792271224,0.24295517097089195,0.5182019981006282,1,learn,,
,html-keyboard-response,429,943306,0.0-226.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,430,946059,0.0-227.0-0.0,239.29999999701977,,,,,,49,1,1,1,4,highway,168,0.36190105197083666,0.24984870147504804,0.604186744687372,1,learn,,
,html-keyboard-response,431,947076,0.0-227.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,432,949706,0.0-228.0-0.0,110.79999999701977,,,,,,49,0,1,1,4,highway,169,0.40378933990983795,0.12259488627429946,0.5539944546671149,0,learn,,
,html-keyboard-response,433,950715,0.0-228.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,434,953868,0.0-229.0-0.0,638.7999999970198,,,,,,49,0,0,0,4,highway,170,0.3878067823297788,0.22245249605124925,0.7974986436503944,0,learn,,
,html-keyboard-response,435,954876,0.0-229.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,436,957801,0.0-230.0-0.0,411.79999999701977,,,,,,49,1,1,1,4,highway,171,0.24171343156608466,0.12502789866353498,0.7029566744852536,1,learn,,
,html-keyboard-response,437,958814,0.0-230.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,438,962844,0.0-231.0-0.0,1518.4000000059605,,,,,,49,0,0,1,4,highway,172,0.17035260996012352,0.1292142272008579,0.6613635274245593,0,learn,,
,html-keyboard-response,439,963852,0.0-231.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,440,966917,0.0-232.0-0.0,544.4000000059605,,,,,,49,0,1,0,4,highway,173,0.22079733884765237,0.09235744288525138,0.6542346603260231,0,learn,,
,html-keyboard-response,441,967935,0.0-232.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,442,970763,0.0-233.0-0.0,318.59999999403954,,,,,,49,0,0,0,4,highway,174,0.28591129371285173,0.12464067111964747,0.5447010143834491,0,learn,,
,html-keyboard-response,443,971777,0.0-233.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,444,974593,0.0-234.0-0.0,299.70000000298023,,,,,,49,0,0,0,4,highway,175,0.13778846655263813,0.08146283116446526,0.5459643142759977,0,learn,,
,html-keyboard-response,445,975602,0.0-234.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,446,978510,0.0-235.0-0.0,397.79999999701977,,,,,,49,0,0,1,4,highway,176,0.260492652382669,0.16123946441493645,0.5425417901109806,0,learn,,
,html-keyboard-response,447,979526,0.0-235.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,448,982492,0.0-236.0-0.0,456.90000000596046,,,,,,49,1,0,0,4,highway,177,0.29397031195797324,0.08865664365182237,0.4877464862736735,1,learn,,
,html-keyboard-response,449,983501,0.0-236.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,450,986368,0.0-237.0-0.0,357.6000000089407,,,,,,49,0,0,1,4,highway,178,0.17430607035757098,0.18499036339486324,0.5032751948165645,0,learn,,
,html-keyboard-response,451,987377,0.0-237.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,452,991475,0.0-238.0-0.0,1588.9000000059605,,,,,,49,0,0,0,4,highway,179,0.22734360837479592,0.11514596402017624,0.5205187592631153,0,learn,,
,html-keyboard-response,453,992479,0.0-238.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,454,995177,0.0-239.0-0.0,187.20000000298023,,,,,,49,1,0,1,4,highway,180,0.28483246430959785,0.12557813453503236,0.5257741612674274,1,learn,,
,html-keyboard-response,455,996184,0.0-239.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,456,999182,0.0-240.0-0.0,486,,,,,,49,1,0,0,4,highway,181,0.3477907666680299,0.05882714587848187,0.46124932857856804,1,learn,,
,html-keyboard-response,457,1000199,0.0-240.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,458,1003986,0.0-241.0-0.0,1281.3999999910593,,,,,,49,0,0,1,4,highway,182,0.21120441342608914,0.10005509523344698,0.6293678370390167,0,learn,,
,html-keyboard-response,459,1004994,0.0-241.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,460,1007782,0.0-242.0-0.0,278.70000000298023,,,,,,49,0,0,0,4,highway,183,0.3599870234935113,0.07359263809707461,0.5230931966043864,0,learn,,
,html-keyboard-response,461,1008786,0.0-242.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,462,1011376,0.0-243.0-0.0,73.70000000298023,,,,,,49,1,0,1,4,highway,184,0.42476551878889046,0.15973512883509158,0.5061041052643668,1,learn,,
,html-keyboard-response,463,1012379,0.0-243.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,464,1017208,0.0-244.0-0.0,2318.4000000059605,,,,,,49,0,0,1,4,highway,185,0.3541480244826392,0.12822363522796068,0.5789610346863314,0,learn,,
,html-keyboard-response,465,1018227,0.0-244.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,466,1024247,0.0-245.0-0.0,null,,,,,,null,1,0,0,4,highway,186,0.24861773340825616,0.1281718931882665,0.5856733601208994,,learn,,
,html-keyboard-response,467,1025257,0.0-245.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,468,1028109,0.0-246.0-0.0,338.79999999701977,,,,,,49,0,0,1,4,highway,187,0.19822056294471954,0.2503421895586765,0.5405446068162446,0,learn,,
,html-keyboard-response,469,1029114,0.0-246.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,470,1032474,0.0-247.0-0.0,848.6999999880791,,,,,,49,0,0,1,4,highway,188,0.1904528287967218,0.21293517127757164,0.6625685213673245,0,learn,,
,html-keyboard-response,471,1033486,0.0-247.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,472,1036222,0.0-248.0-0.0,230.20000000298023,,,,,,49,1,0,1,4,highway,189,0.1984930649314657,0.2228883075188069,0.6465762912725663,1,learn,,
,html-keyboard-response,473,1037233,0.0-248.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,474,1038746,0.0-249.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,475,1047756,0.0-250.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,476,1051776,0.0-250.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,477,1055289,0.0-251.0-0.0,1006.7999999970198,,,,,,49,0,0,1,5,forest,190,0.2837794820409253,0.17245336854722668,1,0,learn,,
,html-keyboard-response,478,1056295,0.0-251.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,479,1062307,0.0-252.0-0.0,null,,,,,,null,0,0,1,5,forest,191,0.2889842218432119,0.06731347549419199,1,,learn,,
,html-keyboard-response,480,1063310,0.0-252.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,481,1066248,0.0-253.0-0.0,428.70000000298023,,,,,,49,1,0,1,5,forest,192,0.1776418719995781,0.09496813153322059,0.8770609536432952,1,learn,,
,html-keyboard-response,482,1067256,0.0-253.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,483,1070108,0.0-254.0-0.0,335.29999999701977,,,,,,49,1,0,1,5,forest,193,0.2682973847989434,0.09081787805056407,0.8988265436767258,1,learn,,
,html-keyboard-response,484,1071116,0.0-254.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,485,1074296,0.0-255.0-0.0,674.4000000059605,,,,,,49,0,0,1,5,forest,194,0.2364038348199223,0.10796766649803625,0.8937517602154463,0,learn,,
,html-keyboard-response,486,1075304,0.0-255.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,487,1078121,0.0-256.0-0.0,313.5,,,,,,49,1,0,1,5,forest,195,0.3676322976928334,0.10106645457486549,0.7087675611499944,1,learn,,
,html-keyboard-response,488,1079130,0.0-256.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,489,1082458,0.0-257.0-0.0,823.7000000029802,,,,,,49,0,0,1,5,forest,196,0.4102670212261581,0.07033115328929909,0.6891843168548764,0,learn,,
,html-keyboard-response,490,1083476,0.0-257.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,491,1086635,0.0-258.0-0.0,654.2999999970198,,,,,,49,0,0,1,5,forest,197,0.343444974087762,0.05252827185738618,0.7069447323421665,0,learn,,
,html-keyboard-response,492,1087644,0.0-258.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,493,1091111,0.0-259.0-0.0,963,,,,,,49,0,0,1,5,forest,198,0.22903224672121256,0.07648072127126446,0.7310804766891315,0,learn,,
,html-keyboard-response,494,1092120,0.0-259.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,495,1095934,0.0-260.0-0.0,1309.2999999970198,,,,,,49,0,0,1,5,forest,199,0.41203823748145546,0.08664769024085162,0.6074052290639663,0,learn,,
,html-keyboard-response,496,1096940,0.0-260.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,497,1102171,0.0-261.0-0.0,2719.300000011921,,,,,,49,0,0,1,5,forest,200,0.4368719143920475,0.1024553570434177,0.5470100227509114,0,learn,,
,html-keyboard-response,498,1103185,0.0-261.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,499,1106386,0.0-262.0-0.0,691.5,,,,,,49,1,0,0,5,forest,201,0.3623141965585218,0.18896193372391296,0.4837471746500255,1,learn,,
,html-keyboard-response,500,1107391,0.0-262.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,501,1110342,0.0-263.0-0.0,435.70000000298023,,,,,,49,0,1,0,5,forest,202,0.31747898754410525,0.37387956108008374,0.3230108567237135,0,learn,,
,html-keyboard-response,502,1111359,0.0-263.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,503,1115020,0.0-264.0-0.0,1141.2999999970198,,,,,,49,0,0,0,5,forest,203,0.53031316991508,0.4361679452995422,0.27577125415771114,0,learn,,
,html-keyboard-response,504,1116029,0.0-264.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,505,1119053,0.0-265.0-0.0,513.5999999940395,,,,,,49,0,1,0,5,forest,204,0.4733105191785263,0.6828833182928541,0.22514199592555906,0,learn,,
,html-keyboard-response,506,1120061,0.0-265.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,507,1124928,0.0-266.0-0.0,2350.7000000029802,,,,,,49,0,1,0,5,forest,205,0.33453763234090633,0.5878601686134259,0.14990457937990836,0,learn,,
,html-keyboard-response,508,1125944,0.0-266.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,509,1129111,0.0-267.0-0.0,662,,,,,,49,0,1,0,5,forest,206,0.17491404801390736,0.711766923664201,0.15678741796219187,0,learn,,
,html-keyboard-response,510,1130116,0.0-267.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,511,1133194,0.0-268.0-0.0,571.4000000059605,,,,,,49,0,1,0,5,forest,207,0.2734684971126782,0.6527793396617646,0.20981781646568415,0,learn,,
,html-keyboard-response,512,1134203,0.0-268.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,513,1137936,0.0-269.0-0.0,1223.300000011921,,,,,,49,0,1,0,5,forest,208,0.14087426472888362,0.6224037293009256,0.08612611638945876,0,learn,,
,html-keyboard-response,514,1138944,0.0-269.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,515,1141752,0.0-270.0-0.0,296.5,,,,,,49,0,1,0,5,forest,209,0.1688273603001085,0.7091884932911643,0.1474631355882998,0,learn,,
,html-keyboard-response,516,1142769,0.0-270.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,517,1147095,0.0-271.0-0.0,1818.7999999970198,,,,,,49,0,0,1,5,forest,210,0.19503547686885028,0.661285629741066,0.17135621147791785,0,learn,,
,html-keyboard-response,518,1148102,0.0-271.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,519,1151058,0.0-272.0-0.0,449.20000000298023,,,,,,49,0,1,0,5,forest,211,0.18061314343732057,0.6337731480533298,0.1962567674218405,0,learn,,
,html-keyboard-response,520,1152068,0.0-272.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,521,1155086,0.0-273.0-0.0,499.29999999701977,,,,,,49,1,1,0,5,forest,212,0.27510101384165714,0.6361073770046081,0.10799885960992825,1,learn,,
,html-keyboard-response,522,1156091,0.0-273.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,523,1158841,0.0-274.0-0.0,235.20000000298023,,,,,,49,0,0,0,5,forest,213,0.18068555223839208,0.7648674326794368,0.09108220969573914,0,learn,,
,html-keyboard-response,524,1159850,0.0-274.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,525,1162609,0.0-275.0-0.0,248.79999999701977,,,,,,49,0,1,0,5,forest,214,0.147471710505463,0.6750831566541239,0.1300535147161557,0,learn,,
,html-keyboard-response,526,1163623,0.0-275.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,527,1167758,0.0-276.0-0.0,1623.7999999970198,,,,,,49,1,0,0,5,forest,215,0.3613332066799793,0.6958569495160991,0.06490788046369042,1,learn,,
,html-keyboard-response,528,1168773,0.0-276.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,529,1171642,0.0-277.0-0.0,349.6000000089407,,,,,,49,0,1,0,5,forest,216,0.421356665348959,0.5747919231291939,0.08693737629244691,0,learn,,
,html-keyboard-response,530,1172658,0.0-277.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,531,1175540,0.0-278.0-0.0,370.20000000298023,,,,,,49,0,1,0,5,forest,217,0.318770792441377,0.6936886666246495,0.07489538264063057,0,learn,,
,html-keyboard-response,532,1176543,0.0-278.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,533,1179371,0.0-279.0-0.0,319.1000000089407,,,,,,49,0,0,0,5,forest,218,0.2457119352576691,0.528821329944278,0.10030239009255157,0,learn,,
,html-keyboard-response,534,1180386,0.0-279.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,535,1183250,0.0-280.0-0.0,353.3999999910593,,,,,,49,1,1,1,5,forest,219,0.37849567670567774,0.6801391486407884,0.062022101234228945,1,learn,,
,html-keyboard-response,536,1184257,0.0-280.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,537,1187383,0.0-281.0-0.0,618.6000000089407,,,,,,49,0,0,0,5,forest,220,0.3925728833675187,0.5546130787877849,0.10105219702532095,0,learn,,
,html-keyboard-response,538,1188396,0.0-281.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,539,1191482,0.0-282.0-0.0,573,,,,,,49,0,1,0,5,forest,221,0.30319288392478627,0.5914027110373545,0.23463142086777267,0,learn,,
,html-keyboard-response,540,1192490,0.0-282.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,541,1198509,0.0-283.0-0.0,null,,,,,,null,0,0,0,5,forest,222,0.3482461812423346,0.6079573067790051,0.12589003819276506,,learn,,
,html-keyboard-response,542,1199514,0.0-283.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,543,1202316,0.0-284.0-0.0,295.5,,,,,,49,0,1,0,5,forest,223,0.22042095439819726,0.5491309062399371,0.16322433982155396,0,learn,,
,html-keyboard-response,544,1203326,0.0-284.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,545,1206140,0.0-285.0-0.0,307.59999999403954,,,,,,49,0,0,0,5,forest,224,0.14548205194648595,0.5782308827491981,0.09085093356120418,0,learn,,
,html-keyboard-response,546,1207157,0.0-285.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,547,1211567,0.0-286.0-0.0,1901.4000000059605,,,,,,49,0,0,0,5,forest,225,0.2009258832698295,0.6649642637325173,0.11224879319037151,0,learn,,
,html-keyboard-response,548,1212575,0.0-286.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,549,1215278,0.0-287.0-0.0,189.40000000596046,,,,,,49,0,1,0,5,forest,226,0.28620716893765397,0.6426145883471108,0.18062780051564717,0,learn,,
,html-keyboard-response,550,1216282,0.0-287.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,551,1220364,0.0-288.0-0.0,1569.2999999970198,,,,,,49,0,1,0,5,forest,227,0.2164064021233639,0.63378879203487,0.1330124224813178,0,learn,,
