success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed,context_im
,html-keyboard-response,334,822503,0.0-176.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,335,825509,0.0-177.0-0.0,501.2999999821186,,,,,,49,1,0,0,3,forest,114,0.7701345712255485,0.12485715235923349,0.47381969843429234,1,learn,,,
,html-keyboard-response,336,826511,0.0-177.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,337,829391,0.0-178.0-0.0,373.59999999403954,,,,,,49,1,0,0,3,forest,115,0.8729990542249693,0.07573473556800005,0.4798357266919648,1,learn,,,
,html-keyboard-response,338,830393,0.0-178.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,339,833266,0.0-179.0-0.0,366.60000002384186,,,,,,49,0,0,0,3,forest,116,0.7623319498373876,0.06960910432364675,0.48995117246310194,0,learn,,,
,html-keyboard-response,340,834267,0.0-179.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,341,837442,0.0-180.0-0.0,670.9000000059605,,,,,,49,1,0,0,3,forest,117,0.6825928339507206,0.17332783090544282,0.279338788072809,1,learn,,,
,html-keyboard-response,342,838445,0.0-180.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,343,841533,0.0-181.0-0.0,585,,,,,,49,1,0,0,3,forest,118,0.6338267474702833,0.15463490610924754,0.33011038218617017,1,learn,,,
,html-keyboard-response,344,842534,0.0-181.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,345,845456,0.0-182.0-0.0,416.5,,,,,,49,1,0,1,3,forest,119,0.7284917166504101,0.08204808560265119,0.33568598088384255,1,learn,,,
,html-keyboard-response,346,846458,0.0-182.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,347,850378,0.0-183.0-0.0,1413.9000000059605,,,,,,49,0,0,1,3,forest,120,0.6410632762893362,0.058138269247720815,0.3055965379014172,0,learn,,,
,html-keyboard-response,348,851379,0.0-183.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,349,854927,0.0-184.0-0.0,1043.5999999940395,,,,,,49,0,0,0,3,forest,121,0.6324606336747778,0.12631654933574996,0.46023069082473717,0,learn,,,
,html-keyboard-response,350,855928,0.0-184.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,351,858731,0.0-185.0-0.0,300,,,,,,50,1,1,1,3,forest,122,0.30054379181144436,0.3547759223174322,0.3466868877752398,1,learn,,,
,html-keyboard-response,352,859733,0.0-185.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,353,862542,0.0-186.0-0.0,302.39999997615814,,,,,,50,1,0,0,3,forest,123,0.12664245639310054,0.3415063060690132,0.3376295457528161,0,learn,,,
,html-keyboard-response,354,863544,0.0-186.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,355,867037,0.0-187.0-0.0,985.5,,,,,,50,0,0,0,3,forest,124,0.18581425123281553,0.4386869936055153,0.3023739251200022,0,learn,,,
,html-keyboard-response,356,868039,0.0-187.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,357,870807,0.0-188.0-0.0,263.10000002384186,,,,,,51,0,0,0,3,forest,125,0.226911426673482,0.636783998430926,0.2997589971390581,0,learn,,,
,html-keyboard-response,358,871809,0.0-188.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,359,874632,0.0-189.0-0.0,321.19999998807907,,,,,,51,0,1,0,3,forest,126,0.2148306625468045,0.6146584373446106,0.36223030791437305,0,learn,,,
,html-keyboard-response,360,875635,0.0-189.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,361,878409,0.0-190.0-0.0,269,,,,,,49,0,0,0,3,forest,127,0.12866792213092804,0.6158808227052134,0.309894117371779,0,learn,,,
,html-keyboard-response,362,879422,0.0-190.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,363,882250,0.0-191.0-0.0,324.80000001192093,,,,,,49,0,1,0,3,forest,128,0.1259150722104785,0.5256941133765585,0.22450955438644607,0,learn,,,
,html-keyboard-response,364,883252,0.0-191.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,365,886062,0.0-192.0-0.0,306.5,,,,,,50,0,0,0,3,forest,129,0.07239866644836263,0.4086097749880619,0.13077087627351996,0,learn,,,
,html-keyboard-response,366,887064,0.0-192.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,367,889784,0.0-193.0-0.0,213.59999999403954,,,,,,50,0,0,1,3,forest,130,0.06942629000495322,0.5581842513380382,0.282370550256234,0,learn,,,
,html-keyboard-response,368,890787,0.0-193.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,369,893603,0.0-194.0-0.0,311.40000000596046,,,,,,51,1,0,0,3,forest,131,0.08349676362655731,0.6658775262772437,0.3506041548663494,0,learn,,,
,html-keyboard-response,370,894604,0.0-194.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,371,897384,0.0-195.0-0.0,276.39999997615814,,,,,,51,1,0,0,3,forest,132,0.30790136052052414,0.5650627108107634,0.3318764776599265,0,learn,,,
,html-keyboard-response,372,898387,0.0-195.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,373,901208,0.0-196.0-0.0,315.19999998807907,,,,,,51,0,1,0,3,forest,133,0.2141076156426918,0.6638477744483422,0.5172477067460004,0,learn,,,
,html-keyboard-response,374,902210,0.0-196.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,375,905007,0.0-197.0-0.0,294.59999999403954,,,,,,50,0,1,0,3,forest,134,0.10402652020525853,0.5441878171193263,0.30996135129478014,1,learn,,,
,html-keyboard-response,376,906010,0.0-197.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,377,908776,0.0-198.0-0.0,261.5,,,,,,50,0,1,0,3,forest,135,0.06817053325860989,0.4673187297503985,0.2507468805632342,1,learn,,,
,html-keyboard-response,378,909778,0.0-198.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,379,912671,0.0-199.0-0.0,389.30000001192093,,,,,,50,0,1,1,3,forest,136,0.07257683421448673,0.6897064964151813,0.2557741720759445,1,learn,,,
,html-keyboard-response,380,913673,0.0-199.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,381,916659,0.0-200.0-0.0,483.69999998807907,,,,,,50,0,1,0,3,forest,137,0.16385968451313965,0.6220806271970654,0.21187153045232712,1,learn,,,
,html-keyboard-response,382,917662,0.0-200.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,383,920399,0.0-201.0-0.0,232.5,,,,,,50,0,1,1,3,forest,138,0.07535522288795209,0.5597608325059323,0.2124296870838469,1,learn,,,
,html-keyboard-response,384,921400,0.0-201.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,385,924480,0.0-202.0-0.0,576.2999999821186,,,,,,50,0,0,0,3,forest,139,0.11598702321808096,0.5178664730953014,0.14800555638192778,0,learn,,,
,html-keyboard-response,386,925482,0.0-202.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,387,928303,0.0-203.0-0.0,315.69999998807907,,,,,,49,0,1,0,3,forest,140,0.061326349312819,0.640692644834906,0.09725594927567946,0,learn,,,
,html-keyboard-response,388,929306,0.0-203.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,389,932046,0.0-204.0-0.0,234,,,,,,49,0,1,0,3,forest,141,0.12737342111701844,0.4526298715314098,0.2405067898788853,0,learn,,,
,html-keyboard-response,390,933047,0.0-204.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,391,935781,0.0-205.0-0.0,229.19999998807907,,,,,,50,1,1,1,3,forest,142,0.08824891051124949,0.6559611874976455,0.32498785102202293,1,learn,,,
,html-keyboard-response,392,936783,0.0-205.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,393,939606,0.0-206.0-0.0,319.59999999403954,,,,,,50,0,0,0,3,forest,143,0.15972625094337822,0.7327721790517958,0.21243188968168714,0,learn,,,
,html-keyboard-response,394,940609,0.0-206.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,395,943348,0.0-207.0-0.0,233.40000000596046,,,,,,50,1,1,0,3,forest,144,0.28586337738667267,0.6077140326643399,0.17777975286963096,1,learn,,,
,html-keyboard-response,396,944351,0.0-207.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,397,947492,0.0-208.0-0.0,636,,,,,,50,0,0,1,3,forest,145,0.22458725761853768,0.6592476248845083,0.29499666464700486,0,learn,,,
,html-keyboard-response,398,948495,0.0-208.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,399,951261,0.0-209.0-0.0,261.2999999821186,,,,,,50,0,1,0,3,forest,146,0.14375951043917387,0.7089958092237443,0.18729108569854502,1,learn,,,
,html-keyboard-response,400,952263,0.0-209.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,401,955331,0.0-210.0-0.0,562.9000000059605,,,,,,50,0,1,0,3,forest,147,0.15346391198097678,0.7125073841573902,0.3277203995260212,1,learn,,,
,html-keyboard-response,402,956333,0.0-210.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,403,959404,0.0-211.0-0.0,564.7999999821186,,,,,,50,1,1,0,3,forest,148,0.21854689616001416,0.8429877660879769,0.41288051294062256,1,learn,,,
,html-keyboard-response,404,960407,0.0-211.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,405,963348,0.0-212.0-0.0,436.69999998807907,,,,,,50,0,0,0,3,forest,149,0.09011110571098734,0.8069961931759878,0.4134174388442611,0,learn,,,
,html-keyboard-response,406,964349,0.0-212.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_bye,407,965857,0.0-213.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_travel,408,974861,0.0-214.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_welcome,409,978871,0.0-214.0-1.0,null,,,,,,null,,,,,,,,,,,,
,do_trial,410,982189,0.0-215.0-0.0,813,,,,,,49,0,1,1,4,coast,150,0.16767771068843906,1,0.35501633189126025,0,learn,,,
,html-keyboard-response,411,983190,0.0-215.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,412,986021,0.0-216.0-0.0,327.7000000178814,,,,,,49,0,1,0,4,coast,151,0.17106847389512234,1,0.2382032533419229,0,learn,,,
,html-keyboard-response,413,987023,0.0-216.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,414,990197,0.0-217.0-0.0,668.0999999940395,,,,,,50,0,1,0,4,coast,152,0.05629378586927281,0.8870490297972701,0.15537497809250833,1,learn,,,
,html-keyboard-response,415,991199,0.0-217.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,416,994506,0.0-218.0-0.0,802,,,,,,50,0,1,0,4,coast,153,0.13678056208464606,0.8314651012597538,0.1154257559057086,1,learn,,,
,html-keyboard-response,417,995508,0.0-218.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,418,998311,0.0-219.0-0.0,297.80000001192093,,,,,,50,1,0,0,4,coast,154,0.25854811480319806,0.7886938845433497,0.17638142822236152,0,learn,,,
,html-keyboard-response,419,999312,0.0-219.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,420,1002038,0.0-220.0-0.0,222.89999997615814,,,,,,50,1,0,1,4,coast,155,0.16515643132828203,0.6964611622834629,0.2574316655299632,0,learn,,,
,html-keyboard-response,421,1003040,0.0-220.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,422,1005816,0.0-221.0-0.0,272.2000000178814,,,,,,51,0,1,1,4,coast,156,0.09010864545144218,0.8058920661709317,0.19741354365273558,1,learn,,,
,html-keyboard-response,423,1006818,0.0-221.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,424,1009609,0.0-222.0-0.0,287.40000000596046,,,,,,51,0,0,0,4,coast,157,0.05820155741783709,0.6725084888768988,0.19160792001845736,0,learn,,,
,html-keyboard-response,425,1010611,0.0-222.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,426,1013426,0.0-223.0-0.0,309.19999998807907,,,,,,51,0,1,1,4,coast,158,0.08861367286669357,0.7065429198231564,0.25939762220119944,1,learn,,,
,html-keyboard-response,427,1014429,0.0-223.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,428,1017282,0.0-224.0-0.0,349.5,,,,,,51,0,1,0,4,coast,159,0.14884624230797147,0.6417834623816013,0.33494058967016016,0,learn,,,
,html-keyboard-response,429,1018284,0.0-224.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,430,1021043,0.0-225.0-0.0,252.7999999821186,,,,,,51,1,0,0,4,coast,160,0.2968740428626694,0.7335634888449591,0.23514952888597226,0,learn,,,
,html-keyboard-response,431,1022045,0.0-225.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,432,1024772,0.0-226.0-0.0,222.2000000178814,,,,,,49,1,0,1,4,coast,161,0.38146741963794256,0.6694079821938247,0.305346551937218,1,learn,,,
,html-keyboard-response,433,1025776,0.0-226.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,434,1028500,0.0-227.0-0.0,219.69999998807907,,,,,,49,1,0,1,4,coast,162,0.22751208233743256,0.5684905559421135,0.3066192581224978,1,learn,,,
,html-keyboard-response,435,1029502,0.0-227.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,436,1032394,0.0-228.0-0.0,387,,,,,,49,0,0,1,4,coast,163,0.2913607002986037,0.47719444062418187,0.5913101492154951,0,learn,,,
,html-keyboard-response,437,1033396,0.0-228.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,438,1036165,0.0-229.0-0.0,263.2000000178814,,,,,,49,0,1,1,4,coast,164,0.16268235624014682,0.48581677361876846,0.5204707368911212,0,learn,,,
,html-keyboard-response,439,1037168,0.0-229.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,440,1039914,0.0-230.0-0.0,240.59999999403954,,,,,,50,0,1,1,4,coast,165,0.10014216042756491,0.44552433609985626,0.6807303154490513,1,learn,,,
,html-keyboard-response,441,1040916,0.0-230.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,442,1043948,0.0-231.0-0.0,527.5999999940395,,,,,,50,0,1,1,4,coast,166,0.12863127789224377,0.3441034172827548,0.764073203485542,1,learn,,,
,html-keyboard-response,443,1044950,0.0-231.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,444,1047919,0.0-232.0-0.0,464.2000000178814,,,,,,50,0,0,0,4,coast,167,0.12577716075174364,0.6274620838095376,0.5585312053016933,0,learn,,,
,html-keyboard-response,445,1048921,0.0-232.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,446,1051677,0.0-233.0-0.0,253.19999998807907,,,,,,50,0,0,1,4,coast,168,0.07333212022007253,0.4239123764463213,0.6071594311537399,0,learn,,,
,html-keyboard-response,447,1052679,0.0-233.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,448,1055470,0.0-234.0-0.0,288,,,,,,51,0,0,0,4,coast,169,0.06588133072681841,0.3742980355069069,0.6941248006565423,0,learn,,,
,html-keyboard-response,449,1056486,0.0-234.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,450,1059360,0.0-235.0-0.0,370.90000000596046,,,,,,51,1,0,0,4,coast,170,0.2620442073199017,0.22963611942106688,0.6862392987872907,0,learn,,,
,html-keyboard-response,451,1060362,0.0-235.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,452,1063104,0.0-236.0-0.0,236.5,,,,,,49,0,0,1,4,coast,171,0.24041854315994884,0.28316052210703135,0.6750147321258143,0,learn,,,
,html-keyboard-response,453,1064105,0.0-236.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,454,1066887,0.0-237.0-0.0,278.40000000596046,,,,,,49,0,0,1,4,coast,172,0.06186885758494299,0.3019849533188764,0.5690758266592864,0,learn,,,
,html-keyboard-response,455,1067888,0.0-237.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,456,1070671,0.0-238.0-0.0,279.59999999403954,,,,,,50,0,0,1,4,coast,173,0.07291711876139031,0.2996500939621212,0.7167616684621505,0,learn,,,
,html-keyboard-response,457,1071673,0.0-238.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,458,1074403,0.0-239.0-0.0,224.09999999403954,,,,,,50,0,0,1,4,coast,174,0.24666180784421443,0.1891645580991716,0.6115512045049142,0,learn,,,
,html-keyboard-response,459,1075406,0.0-239.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,460,1078171,0.0-240.0-0.0,259.7999999821186,,,,,,51,1,0,0,4,coast,175,0.2465227632356127,0.31791081226967355,0.5221903412917397,0,learn,,,
,html-keyboard-response,461,1079173,0.0-240.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,462,1081842,0.0-241.0-0.0,163.19999998807907,,,,,,51,0,0,1,4,coast,176,0.18312389724765873,0.3449426492587715,0.5390568818501064,1,learn,,,
,html-keyboard-response,463,1082843,0.0-241.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,464,1085665,0.0-242.0-0.0,317.19999998807907,,,,,,51,0,1,1,4,coast,177,0.13467673198374644,0.3743081507782418,0.4636938719049596,1,learn,,,
,html-keyboard-response,465,1086667,0.0-242.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,466,1089594,0.0-243.0-0.0,422,,,,,,51,0,1,0,4,coast,178,0.1561540011533609,0.48344831662857296,0.5742220904907647,0,learn,,,
,html-keyboard-response,467,1090596,0.0-243.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,468,1093431,0.0-244.0-0.0,329.69999998807907,,,,,,51,0,1,1,4,coast,179,0.2196579478515652,0.4348576077862525,0.43311314046657473,1,learn,,,
,html-keyboard-response,469,1094433,0.0-244.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,470,1097403,0.0-245.0-0.0,465.59999999403954,,,,,,51,0,1,0,4,coast,180,0.2137933575833524,0.4399767394639817,0.3138987274438422,0,learn,,,
,html-keyboard-response,471,1098405,0.0-245.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,472,1101362,0.0-246.0-0.0,454,,,,,,51,1,0,0,4,coast,181,0.3931305142127461,0.2779554286927515,0.29631095477343505,0,learn,,,
,html-keyboard-response,473,1102364,0.0-246.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,474,1105174,0.0-247.0-0.0,307,,,,,,51,1,0,1,4,coast,182,0.357796449032281,0.33069143579276966,0.46283532449998144,1,learn,,,
,html-keyboard-response,475,1106176,0.0-247.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,476,1108980,0.0-248.0-0.0,301.30000001192093,,,,,,51,0,1,1,4,coast,183,0.42785291439099693,0.3369262657907677,0.5131402486826941,1,learn,,,
,html-keyboard-response,477,1109983,0.0-248.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,478,1113124,0.0-249.0-0.0,635.4000000059605,,,,,,51,0,0,0,4,coast,184,0.3380418755278599,0.2516873597558444,0.6052305610381111,0,learn,,,
,html-keyboard-response,479,1114126,0.0-249.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,480,1116908,0.0-250.0-0.0,277.5,,,,,,51,0,0,1,4,coast,185,0.21721297690676372,0.3152992830779067,0.4522262166522012,1,learn,,,
,html-keyboard-response,481,1117909,0.0-250.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,482,1121229,0.0-251.0-0.0,816.8000000119209,,,,,,51,0,1,1,4,coast,186,0.14038387266689678,0.37099700223284765,0.5765916715662308,1,learn,,,
,html-keyboard-response,483,1122231,0.0-251.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,484,1125077,0.0-252.0-0.0,338.7999999821186,,,,,,51,0,1,0,4,coast,187,0.14605427671390106,0.4157709009929582,0.5681152697096681,0,learn,,,
,html-keyboard-response,485,1126079,0.0-252.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,486,1128856,0.0-253.0-0.0,272.90000000596046,,,,,,51,0,0,1,4,coast,188,0.1024294431774911,0.372785326480644,0.5492461711612403,1,learn,,,
,html-keyboard-response,487,1129859,0.0-253.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,488,1132712,0.0-254.0-0.0,348,,,,,,51,0,0,1,4,coast,189,0.06102863469871522,0.30005889724320417,0.5203515144698263,1,learn,,,
,html-keyboard-response,489,1133727,0.0-254.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_bye,490,1135232,0.0-255.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_travel,491,1144234,0.0-256.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_welcome,492,1148247,0.0-256.0-1.0,null,,,,,,null,,,,,,,,,,,,
,do_trial,493,1152134,0.0-257.0-0.0,1379.4000000059605,,,,,,49,0,0,1,5,city,190,0.13885194689997335,0.28957870893940185,1,0,learn,,,
,html-keyboard-response,494,1153136,0.0-257.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,495,1155985,0.0-258.0-0.0,344.30000001192093,,,,,,49,0,0,1,5,city,191,0.1174293496125676,0.3351734084566744,1,0,learn,,,
,html-keyboard-response,496,1156986,0.0-258.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,497,1159767,0.0-259.0-0.0,274.5,,,,,,50,0,0,1,5,city,192,0.14856687595113524,0.4084300929741573,0.7443455935219494,0,learn,,,
,html-keyboard-response,498,1160769,0.0-259.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,499,1163515,0.0-260.0-0.0,239.09999999403954,,,,,,50,0,0,1,5,city,193,0.07797247566106538,0.4092076264660216,0.5784435581533469,0,learn,,,
,html-keyboard-response,500,1164516,0.0-260.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,501,1167415,0.0-261.0-0.0,395.90000000596046,,,,,,51,0,0,0,5,city,194,0.10788215391542723,0.5378385612852697,0.6027403844417605,0,learn,,,
,html-keyboard-response,502,1168417,0.0-261.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,503,1171400,0.0-262.0-0.0,478.60000002384186,,,,,,50,1,0,0,5,city,195,0.13728136660109502,0.40695911005593716,0.6887072522555826,0,learn,,,
,html-keyboard-response,504,1172402,0.0-262.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,505,1175167,0.0-263.0-0.0,259.40000000596046,,,,,,51,0,0,1,5,city,196,0.219807184533297,0.1632793387226799,0.6696019328087285,1,learn,,,
,html-keyboard-response,506,1176169,0.0-263.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,507,1179051,0.0-264.0-0.0,377.2000000178814,,,,,,51,0,0,0,5,city,197,0.15538543910998528,0.25999616652493324,0.5081928949883183,0,learn,,,
,html-keyboard-response,508,1180053,0.0-264.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,509,1182854,0.0-265.0-0.0,295,,,,,,51,0,0,1,5,city,198,0.12069532755998143,0.12907193049863663,0.4525822415809091,1,learn,,,
,html-keyboard-response,510,1183857,0.0-265.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,511,1186713,0.0-266.0-0.0,350.09999999403954,,,,,,51,1,0,1,5,city,199,0.15662157842679186,0.28608882968204613,0.5022290311100764,1,learn,,,
,html-keyboard-response,512,1187714,0.0-266.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,513,1190508,0.0-267.0-0.0,288.39999997615814,,,,,,51,1,1,1,5,city,200,0.11951069381244468,0.2502599268801982,0.5171088977594278,1,learn,,,
,html-keyboard-response,514,1191510,0.0-267.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,515,1194288,0.0-268.0-0.0,273.7999999821186,,,,,,51,0,0,1,5,city,201,0.13943275100041633,0.2889222806582471,0.7452048875367209,1,learn,,,
,html-keyboard-response,516,1195290,0.0-268.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,517,1198079,0.0-269.0-0.0,283.40000000596046,,,,,,51,0,0,0,5,city,202,0.06906802092483735,0.3343150489147226,0.6536442138609938,0,learn,,,
,html-keyboard-response,518,1199081,0.0-269.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,519,1202946,0.0-270.0-0.0,1359.0999999940395,,,,,,49,0,0,1,5,city,203,0.08092124737570053,0.41313260139502456,0.5616414951768944,0,learn,,,
,html-keyboard-response,520,1203948,0.0-270.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,521,1206695,0.0-271.0-0.0,241.09999999403954,,,,,,49,0,0,0,5,city,204,0.1143376242717106,0.5306375740911559,0.5971691768781182,0,learn,,,
,html-keyboard-response,522,1207698,0.0-271.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,523,1210524,0.0-272.0-0.0,323.5,,,,,,50,1,1,0,5,city,205,0.266050188352304,0.6631301523576747,0.5284097725887452,1,learn,,,
,html-keyboard-response,524,1211526,0.0-272.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,525,1214673,0.0-273.0-0.0,641.5999999940395,,,,,,50,0,0,0,5,city,206,0.2662294570780431,0.5533655452320378,0.43274379308558497,0,learn,,,
,html-keyboard-response,526,1215676,0.0-273.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,527,1218428,0.0-274.0-0.0,240.40000000596046,,,,,,50,0,1,0,5,city,207,0.09703466651394795,0.5799040081106123,0.40003884517657673,1,learn,,,
,html-keyboard-response,528,1219430,0.0-274.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,529,1222438,0.0-275.0-0.0,502,,,,,,50,0,0,0,5,city,208,0.05814240974577501,0.53694259344813,0.37944455787066267,0,learn,,,
,html-keyboard-response,530,1223440,0.0-275.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,531,1226236,0.0-276.0-0.0,288.59999999403954,,,,,,50,0,1,1,5,city,209,0.12053306874556792,0.5855175864279157,0.3929303344937246,1,learn,,,
,html-keyboard-response,532,1227238,0.0-276.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,533,1230361,0.0-277.0-0.0,618.8000000119209,,,,,,50,0,1,0,5,city,210,0.31349299614908377,0.5646799064190934,0.2732863806433106,1,learn,,,
,html-keyboard-response,534,1231364,0.0-277.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,535,1234638,0.0-278.0-0.0,768.8999999761581,,,,,,50,0,0,1,5,city,211,0.14692106749924919,0.3589832524893901,0.3342648630113523,0,learn,,,
,html-keyboard-response,536,1235640,0.0-278.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
