success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed,context_im
,do_trial,333,837279,0.0-176.0-0.0,679.2999999523163,,,,,,49,1,0,0,3,mountain,114,0.7141230313442338,0.16536796880610488,0.3102055405325047,1,learn,,,
,html-keyboard-response,334,838280,0.0-176.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,335,841491,0.0-177.0-0.0,708.3999999761581,,,,,,49,1,0,1,3,mountain,115,0.67633799708868,0.06221032092290631,0.2333403630891345,1,learn,,,
,html-keyboard-response,336,842492,0.0-177.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,337,845430,0.0-178.0-0.0,436.10000002384186,,,,,,49,0,0,0,3,mountain,116,0.789860906798434,0.09297471954858803,0.3197217485005873,0,learn,,,
,html-keyboard-response,338,846431,0.0-178.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,339,849381,0.0-179.0-0.0,447.60000002384186,,,,,,49,0,0,0,3,mountain,117,0.7906843390354318,0.08583291094749354,0.3754472973952733,0,learn,,,
,html-keyboard-response,340,850383,0.0-179.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,341,853288,0.0-180.0-0.0,403.7000000476837,,,,,,49,1,0,1,3,mountain,118,0.7709044341028699,0.14538145613133005,0.3232082589625815,1,learn,,,
,html-keyboard-response,342,854297,0.0-180.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,343,857919,0.0-181.0-0.0,1120,,,,,,49,1,1,0,3,mountain,119,0.6021382007507334,0.20625940013310654,0.36986708571655563,1,learn,,,
,html-keyboard-response,344,858919,0.0-181.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,345,862133,0.0-182.0-0.0,712.3000000715256,,,,,,49,1,0,0,3,mountain,120,0.5387085568779898,0.23503473867288802,0.37768374012477085,1,learn,,,
,html-keyboard-response,346,863135,0.0-182.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,347,866263,0.0-183.0-0.0,625.5,,,,,,49,0,0,0,3,mountain,121,0.5703382227345566,0.1057594305296811,0.2647535833849823,0,learn,,,
,html-keyboard-response,348,867264,0.0-183.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,349,870162,0.0-184.0-0.0,395.7000000476837,,,,,,49,0,0,0,3,mountain,122,0.3765250483885074,0.3241713933824428,0.3757057727506928,0,learn,,,
,html-keyboard-response,350,871163,0.0-184.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,351,874029,0.0-185.0-0.0,364.3000000715256,,,,,,49,0,0,0,3,mountain,123,0.28889399705968927,0.3915424199874212,0.29676253042890827,0,learn,,,
,html-keyboard-response,352,875029,0.0-185.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,353,877950,0.0-186.0-0.0,418.7000000476837,,,,,,50,0,0,0,3,mountain,124,0.3233604736927646,0.3925093079785632,0.19412771350959246,0,learn,,,
,html-keyboard-response,354,878952,0.0-186.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,355,881771,0.0-187.0-0.0,316.90000009536743,,,,,,51,0,0,0,3,mountain,125,0.17093308493416182,0.4247249489736914,0.2176305800724705,0,learn,,,
,html-keyboard-response,356,882773,0.0-187.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,357,885714,0.0-188.0-0.0,438.60000002384186,,,,,,49,0,1,0,3,mountain,126,0.14466532973433452,0.38613899437407073,0.2950981205930448,0,learn,,,
,html-keyboard-response,358,886715,0.0-188.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,359,889488,0.0-189.0-0.0,271,,,,,,49,0,1,1,3,mountain,127,0.18221610155522988,0.4688970152591314,0.3250297379156813,0,learn,,,
,html-keyboard-response,360,890491,0.0-189.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,361,893653,0.0-190.0-0.0,661.2000000476837,,,,,,49,0,0,0,3,mountain,128,0.1920744670460026,0.5184835654804555,0.24742012256778623,0,learn,,,
,html-keyboard-response,362,894654,0.0-190.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,363,897631,0.0-191.0-0.0,475.5,,,,,,50,0,1,0,3,mountain,129,0.07025854352213096,0.5820447241878753,0.3631860690947656,1,learn,,,
,html-keyboard-response,364,898632,0.0-191.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,365,901431,0.0-192.0-0.0,296.2000000476837,,,,,,50,0,0,0,3,mountain,130,0.10878188943557884,0.5538529544857945,0.3150903567527838,0,learn,,,
,html-keyboard-response,366,902432,0.0-192.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,367,905249,0.0-193.0-0.0,315.8000000715256,,,,,,50,0,1,0,3,mountain,131,0.07046920474121096,0.4670160011150432,0.20815309980569466,1,learn,,,
,html-keyboard-response,368,906250,0.0-193.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,369,909123,0.0-194.0-0.0,370.5,,,,,,50,0,1,0,3,mountain,132,0.16012153553253705,0.45724098873036156,0.26125166553665063,1,learn,,,
,html-keyboard-response,370,910124,0.0-194.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,371,913018,0.0-195.0-0.0,391.2999999523163,,,,,,50,0,1,0,3,mountain,133,0.0821605788481361,0.43373194571774754,0.19288739325631254,1,learn,,,
,html-keyboard-response,372,914018,0.0-195.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,373,917031,0.0-196.0-0.0,509.60000002384186,,,,,,50,0,1,0,3,mountain,134,0.116073924692514,0.5189595196953348,0.21116206779490065,1,learn,,,
,html-keyboard-response,374,918032,0.0-196.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,375,921115,0.0-197.0-0.0,580.7000000476837,,,,,,50,0,1,0,3,mountain,135,0.10049057023549741,0.5097401554592417,0.15864130208747887,1,learn,,,
,html-keyboard-response,376,922117,0.0-197.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,377,925105,0.0-198.0-0.0,486.89999997615814,,,,,,50,0,0,0,3,mountain,136,0.11523199678215235,0.6371408949401424,0.3377493575033196,0,learn,,,
,html-keyboard-response,378,926106,0.0-198.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,379,929095,0.0-199.0-0.0,488.3000000715256,,,,,,50,0,1,1,3,mountain,137,0.06259016619538792,0.6111522307867427,0.2640286315076552,1,learn,,,
,html-keyboard-response,380,930097,0.0-199.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,381,933066,0.0-200.0-0.0,466.6999999284744,,,,,,50,0,0,1,3,mountain,138,0.07037023182393848,0.6022277572956376,0.2925423327192442,0,learn,,,
,html-keyboard-response,382,934067,0.0-200.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,383,937017,0.0-201.0-0.0,448.10000002384186,,,,,,50,0,1,0,3,mountain,139,0.103119354097077,0.5873293559471027,0.3044340703048199,1,learn,,,
,html-keyboard-response,384,938018,0.0-201.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,385,941071,0.0-202.0-0.0,551.2000000476837,,,,,,50,0,1,0,3,mountain,140,0.08484970301633427,0.617457255774243,0.15759748258479694,1,learn,,,
,html-keyboard-response,386,942071,0.0-202.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,387,945090,0.0-203.0-0.0,517.5,,,,,,50,0,1,0,3,mountain,141,0.1314398850265844,0.5583833886378861,0.32592456329102787,1,learn,,,
,html-keyboard-response,388,946091,0.0-203.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,389,949191,0.0-204.0-0.0,589.5,,,,,,50,0,1,0,3,mountain,142,0.22713222293589638,0.531192407623495,0.2846332033150372,1,learn,,,
,html-keyboard-response,390,950192,0.0-204.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,391,953177,0.0-205.0-0.0,482.8000000715256,,,,,,50,0,0,0,3,mountain,143,0.30972463607047734,0.42025965661796244,0.12802409178029425,0,learn,,,
,html-keyboard-response,392,954179,0.0-205.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,393,957189,0.0-206.0-0.0,508.2000000476837,,,,,,50,0,1,1,3,mountain,144,0.2461386284907778,0.446620299348764,0.2290988524583828,1,learn,,,
,html-keyboard-response,394,958189,0.0-206.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,395,961200,0.0-207.0-0.0,509.5,,,,,,50,0,0,1,3,mountain,145,0.3521865368388481,0.4992172037941419,0.2456929673715665,0,learn,,,
,html-keyboard-response,396,962201,0.0-207.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,397,965120,0.0-208.0-0.0,416.8000000715256,,,,,,50,0,0,1,3,mountain,146,0.3130400069917315,0.4987017834799247,0.2609215986584621,0,learn,,,
,html-keyboard-response,398,966122,0.0-208.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,399,969006,0.0-209.0-0.0,381.7000000476837,,,,,,50,0,0,1,3,mountain,147,0.20880747836975067,0.41990740091666134,0.25303331699359155,0,learn,,,
,html-keyboard-response,400,970007,0.0-209.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,401,973040,0.0-210.0-0.0,530.7999999523163,,,,,,49,0,1,0,3,mountain,148,0.05412914739633793,0.4966395369350514,0.2429298347750791,0,learn,,,
,html-keyboard-response,402,974040,0.0-210.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,403,977008,0.0-211.0-0.0,465.5,,,,,,51,0,1,1,3,mountain,149,0.14310083957910943,0.48708139841282977,0.35273691313714695,1,learn,,,
,html-keyboard-response,404,978009,0.0-211.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_bye,405,979510,0.0-212.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_travel,406,988511,0.0-213.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_welcome,407,992521,0.0-213.0-1.0,null,,,,,,null,,,,,,,,,,,,
,do_trial,408,996159,0.0-214.0-0.0,1131,,,,,,49,0,1,0,4,countryside,150,0.1708903957137112,1,0.23356605059723212,0,learn,,,
,html-keyboard-response,409,997160,0.0-214.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,410,1000092,0.0-215.0-0.0,429.39999997615814,,,,,,50,0,1,0,4,countryside,151,0.06117445358093068,1,0.22784375745993996,1,learn,,,
,html-keyboard-response,411,1001094,0.0-215.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,412,1004215,0.0-216.0-0.0,618.7000000476837,,,,,,50,0,1,0,4,countryside,152,0.2770521492920863,0.8696719662827317,0.1708176395002863,1,learn,,,
,html-keyboard-response,413,1005216,0.0-216.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,414,1008306,0.0-217.0-0.0,587.1000000238419,,,,,,50,0,1,0,4,countryside,153,0.21377201764666132,0.902886674209899,0.1695582956055964,1,learn,,,
,html-keyboard-response,415,1009307,0.0-217.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,416,1012267,0.0-218.0-0.0,456.60000002384186,,,,,,50,0,1,0,4,countryside,154,0.1916483379948671,0.7929247802898104,0.18964903933887428,1,learn,,,
,html-keyboard-response,417,1013268,0.0-218.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,418,1016399,0.0-219.0-0.0,628.8999999761581,,,,,,50,0,1,1,4,countryside,155,0.18906912046741242,0.7831288671196296,0.21256999300501966,1,learn,,,
,html-keyboard-response,419,1017400,0.0-219.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,420,1020593,0.0-220.0-0.0,691,,,,,,50,0,1,1,4,countryside,156,0.22690014535837175,0.8902831832248057,0.17411943797563148,1,learn,,,
,html-keyboard-response,421,1021595,0.0-220.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,422,1024600,0.0-221.0-0.0,504.3000000715256,,,,,,50,0,1,0,4,countryside,157,0.2525878047093227,0.785575681492331,0.23057853893459812,1,learn,,,
,html-keyboard-response,423,1025601,0.0-221.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,424,1028682,0.0-222.0-0.0,579.6000000238419,,,,,,50,0,1,0,4,countryside,158,0.19736950491084992,0.6666046766596091,0.13849572428069137,1,learn,,,
,html-keyboard-response,425,1029683,0.0-222.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,426,1032673,0.0-223.0-0.0,487.5,,,,,,50,0,1,1,4,countryside,159,0.07157496672422027,0.7282944859390084,0.18035542067297722,1,learn,,,
,html-keyboard-response,427,1033674,0.0-223.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,428,1036679,0.0-224.0-0.0,502.5,,,,,,50,0,0,1,4,countryside,160,0.14095240573271497,0.7471893756322909,0.14761019630370537,0,learn,,,
,html-keyboard-response,429,1037680,0.0-224.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,430,1040639,0.0-225.0-0.0,458,,,,,,50,0,0,0,4,countryside,161,0.20378865301288912,0.7123778476456072,0.1626023730134334,0,learn,,,
,html-keyboard-response,431,1041640,0.0-225.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,432,1044655,0.0-226.0-0.0,513.2999999523163,,,,,,50,0,1,0,4,countryside,162,0.1748416225258536,0.5109217062942937,0.426529424579586,1,learn,,,
,html-keyboard-response,433,1045656,0.0-226.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,434,1048624,0.0-227.0-0.0,465.2999999523163,,,,,,50,1,1,1,4,countryside,163,0.23812840996285878,0.38228698564224767,0.4545392262547334,1,learn,,,
,html-keyboard-response,435,1049625,0.0-227.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,436,1052705,0.0-228.0-0.0,578.5,,,,,,50,1,0,0,4,countryside,164,0.14248133109833236,0.2736589289153913,0.37751964003593386,0,learn,,,
,html-keyboard-response,437,1053707,0.0-228.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,438,1056738,0.0-229.0-0.0,528.8000000715256,,,,,,50,0,0,0,4,countryside,165,0.22519281627102186,0.09959920685720175,0.3464660219087509,0,learn,,,
,html-keyboard-response,439,1057739,0.0-229.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,440,1060581,0.0-230.0-0.0,339.39999997615814,,,,,,50,0,1,0,4,countryside,166,0.3060221309189909,0.129617137893204,0.4174483011544768,1,learn,,,
,html-keyboard-response,441,1061582,0.0-230.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,442,1064819,0.0-231.0-0.0,734.2999999523163,,,,,,50,0,0,0,4,countryside,167,0.39844778124213387,0.21906801903489714,0.6291155756076868,0,learn,,,
,html-keyboard-response,443,1065821,0.0-231.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,444,1068831,0.0-232.0-0.0,509.1999999284744,,,,,,50,0,0,1,4,countryside,168,0.36251863589770916,0.1373749734244285,0.726312523753354,0,learn,,,
,html-keyboard-response,445,1069832,0.0-232.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,446,1072706,0.0-233.0-0.0,373.10000002384186,,,,,,50,0,0,1,4,countryside,169,0.3443450116237804,0.14948874656420139,0.7448848778541977,0,learn,,,
,html-keyboard-response,447,1073708,0.0-233.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,448,1076660,0.0-234.0-0.0,450.2999999523163,,,,,,51,1,0,1,4,countryside,170,0.262065156612261,0.12294238609844813,0.5348400546378153,1,learn,,,
,html-keyboard-response,449,1077661,0.0-234.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,450,1080648,0.0-235.0-0.0,486,,,,,,51,0,0,0,4,countryside,171,0.25442488380679235,0.14446812281179178,0.5838359420730588,0,learn,,,
,html-keyboard-response,451,1081649,0.0-235.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,452,1084606,0.0-236.0-0.0,456,,,,,,51,0,0,1,4,countryside,172,0.31271697110931096,0.11672753541265511,0.40292498867141424,1,learn,,,
,html-keyboard-response,453,1085607,0.0-236.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,454,1088658,0.0-237.0-0.0,549.5,,,,,,51,1,0,0,4,countryside,173,0.36540497702834296,0.09769888764716816,0.4865937225300212,0,learn,,,
,html-keyboard-response,455,1089659,0.0-237.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,456,1093010,0.0-238.0-0.0,847.6000000238419,,,,,,51,1,0,0,4,countryside,174,0.41399119203733775,0.17596386457102292,0.45660604174329,0,learn,,,
,html-keyboard-response,457,1094011,0.0-238.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,458,1097458,0.0-239.0-0.0,946,,,,,,49,0,0,0,4,countryside,175,0.27497475991761894,0.26427842505831506,0.44090221912664457,0,learn,,,
,html-keyboard-response,459,1098469,0.0-239.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,460,1101332,0.0-240.0-0.0,361.8000000715256,,,,,,50,1,1,0,4,countryside,176,0.39619014614433734,0.17397139498165917,0.5545230761380305,1,learn,,,
,html-keyboard-response,461,1102333,0.0-240.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,462,1105164,0.0-241.0-0.0,328.89999997615814,,,,,,50,0,0,1,4,countryside,177,0.4197079257614374,0.093294229692242,0.5041885755239479,0,learn,,,
,html-keyboard-response,463,1106165,0.0-241.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,464,1108981,0.0-242.0-0.0,313.60000002384186,,,,,,50,0,0,0,4,countryside,178,0.4129639307885027,0.0944439564658075,0.39737518684254264,0,learn,,,
,html-keyboard-response,465,1109982,0.0-242.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,466,1112800,0.0-243.0-0.0,316.89999997615814,,,,,,50,1,1,1,4,countryside,179,0.4712526858651131,0.1547385998117323,0.5203355354769263,1,learn,,,
,html-keyboard-response,467,1113801,0.0-243.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,468,1116874,0.0-244.0-0.0,571.2000000476837,,,,,,50,0,0,1,4,countryside,180,0.42424180053244587,0.10408780500192873,0.7357926040272803,0,learn,,,
,html-keyboard-response,469,1117876,0.0-244.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,470,1120808,0.0-245.0-0.0,429.2000000476837,,,,,,51,0,1,1,4,countryside,181,0.21624847735207617,0.2393984349208025,0.7697701280900191,1,learn,,,
,html-keyboard-response,471,1121810,0.0-245.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,472,1124846,0.0-246.0-0.0,534,,,,,,51,0,0,1,4,countryside,182,0.2099605545821399,0.23566567188881135,0.7014775600488341,1,learn,,,
,html-keyboard-response,473,1125847,0.0-246.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,474,1129234,0.0-247.0-0.0,885.4000000953674,,,,,,51,0,0,1,4,countryside,183,0.1794071900916783,0.25400011712084486,0.4981534324867917,1,learn,,,
,html-keyboard-response,475,1130235,0.0-247.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,476,1133601,0.0-248.0-0.0,864.8999999761581,,,,,,51,0,0,1,4,countryside,184,0.15425628134091457,0.15941605667911027,0.516128549570244,1,learn,,,
,html-keyboard-response,477,1134602,0.0-248.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,478,1137558,0.0-249.0-0.0,453.39999997615814,,,,,,51,1,0,0,4,countryside,185,0.3525706871665335,0.11456419236917449,0.6342093190407856,0,learn,,,
,html-keyboard-response,479,1138560,0.0-249.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,480,1141485,0.0-250.0-0.0,422.39999997615814,,,,,,51,1,0,1,4,countryside,186,0.4905109811008928,0.1648918941643138,0.4999837041257621,1,learn,,,
,html-keyboard-response,481,1142485,0.0-250.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,482,1145422,0.0-251.0-0.0,434.60000002384186,,,,,,51,1,1,1,4,countryside,187,0.4181434461431365,0.17098149105024438,0.477498945911717,1,learn,,,
,html-keyboard-response,483,1146424,0.0-251.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,484,1149493,0.0-252.0-0.0,567.1000000238419,,,,,,51,1,0,1,4,countryside,188,0.33358176605075307,0.16173008472646574,0.6179891006141077,1,learn,,,
,html-keyboard-response,485,1150494,0.0-252.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,486,1153568,0.0-253.0-0.0,571.3000000715256,,,,,,51,1,0,1,4,countryside,189,0.4660090516576729,0.10307607775489952,0.5099828948263518,1,learn,,,
,html-keyboard-response,487,1154569,0.0-253.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_bye,488,1156076,0.0-254.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_travel,489,1165078,0.0-255.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_welcome,490,1169085,0.0-255.0-1.0,null,,,,,,null,,,,,,,,,,,,
,do_trial,491,1172627,0.0-256.0-0.0,1039.3000000715256,,,,,,49,1,0,1,5,city,190,0.3031784352137096,0.19330424634100532,1,1,learn,,,
,html-keyboard-response,492,1173628,0.0-256.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,493,1176918,0.0-257.0-0.0,788.8000000715256,,,,,,49,0,0,1,5,city,191,0.28905132197967265,0.17131747412450718,1,0,learn,,,
,html-keyboard-response,494,1177920,0.0-257.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,495,1181125,0.0-258.0-0.0,702.8999999761581,,,,,,49,1,0,1,5,city,192,0.5096397283335478,0.21385644419779185,0.8074648258451593,1,learn,,,
,html-keyboard-response,496,1182126,0.0-258.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,497,1185197,0.0-259.0-0.0,569.8000000715256,,,,,,49,1,0,1,5,city,193,0.4046031143641977,0.1785174921911965,0.763171437725667,1,learn,,,
,html-keyboard-response,498,1186198,0.0-259.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,499,1189316,0.0-260.0-0.0,616.3999999761581,,,,,,49,1,0,1,5,city,194,0.3795822326274689,0.07806165405617455,0.678502840859747,1,learn,,,
,html-keyboard-response,500,1190317,0.0-260.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,501,1193337,0.0-261.0-0.0,517.1000000238419,,,,,,49,0,0,1,5,city,195,0.30321881560931346,0.1948063745510411,0.7545821298573171,0,learn,,,
,html-keyboard-response,502,1194338,0.0-261.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,503,1197385,0.0-262.0-0.0,544.7000000476837,,,,,,49,0,0,1,5,city,196,0.3494282032644561,0.13792289017224332,0.6829445724531119,0,learn,,,
,html-keyboard-response,504,1198387,0.0-262.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,505,1201244,0.0-263.0-0.0,356.3000000715256,,,,,,49,0,0,1,5,city,197,0.19905456904075414,0.20328625246468413,0.647508179524704,0,learn,,,
,html-keyboard-response,506,1202246,0.0-263.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,507,1205112,0.0-264.0-0.0,364.7999999523163,,,,,,50,0,0,1,5,city,198,0.13633353683258873,0.09786928655009558,0.6383394920953743,0,learn,,,
,html-keyboard-response,508,1206114,0.0-264.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,509,1209068,0.0-265.0-0.0,452.60000002384186,,,,,,51,0,0,1,5,city,199,0.18151481756122395,0.12358019417140924,0.5679746245582703,1,learn,,,
,html-keyboard-response,510,1210070,0.0-265.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,511,1213100,0.0-266.0-0.0,528.1000000238419,,,,,,51,0,0,1,5,city,200,0.2831758132656298,0.13585581374181444,0.5680132731259642,1,learn,,,
,html-keyboard-response,512,1214102,0.0-266.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,513,1216934,0.0-267.0-0.0,330.89999997615814,,,,,,51,0,0,0,5,city,201,0.3444303551017402,0.26803308553318195,0.5643315716883212,0,learn,,,
,html-keyboard-response,514,1217935,0.0-267.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,515,1220801,0.0-268.0-0.0,364.3000000715256,,,,,,51,0,1,0,5,city,202,0.434542523217194,0.2656391990539913,0.40641071285801583,0,learn,,,
,html-keyboard-response,516,1221803,0.0-268.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,517,1224646,0.0-269.0-0.0,340.5,,,,,,51,1,1,1,5,city,203,0.5389296828619695,0.21977343357315246,0.3588473930296296,1,learn,,,
,html-keyboard-response,518,1225647,0.0-269.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,519,1228592,0.0-270.0-0.0,442.7000000476837,,,,,,51,1,0,1,5,city,204,0.6332142889389912,0.254808627732599,0.3195701428742539,1,learn,,,
,html-keyboard-response,520,1229593,0.0-270.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,521,1232378,0.0-271.0-0.0,284.10000002384186,,,,,,51,0,0,0,5,city,205,0.5791132135192115,0.1857021168279156,0.15715616114203645,0,learn,,,
,html-keyboard-response,522,1233380,0.0-271.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,523,1236212,0.0-272.0-0.0,329.89999997615814,,,,,,51,1,0,0,5,city,206,0.6221298530338318,0.22716186333427543,0.2912121859401425,0,learn,,,
,html-keyboard-response,524,1237214,0.0-272.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,525,1239972,0.0-273.0-0.0,256.5,,,,,,51,1,0,1,5,city,207,0.6555049958086474,0.3522879177840999,0.3839294049948549,1,learn,,,
,html-keyboard-response,526,1240973,0.0-273.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,527,1243891,0.0-274.0-0.0,416.5,,,,,,51,0,0,1,5,city,208,0.6171591526924576,0.25147267846737004,0.22539697422002444,1,learn,,,
,html-keyboard-response,528,1244892,0.0-274.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,529,1247708,0.0-275.0-0.0,314.7999999523163,,,,,,51,0,0,0,5,city,209,0.6799710352187213,0.07258188504165126,0.17442327011030412,0,learn,,,
,html-keyboard-response,530,1248709,0.0-275.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,531,1251619,0.0-276.0-0.0,408.60000002384186,,,,,,51,1,0,0,5,city,210,0.8475335284973176,0.05184161069967898,0.13909315270036615,0,learn,,,
,html-keyboard-response,532,1252620,0.0-276.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,533,1255514,0.0-277.0-0.0,391.8000000715256,,,,,,51,1,0,0,5,city,211,0.7750561701988317,0.12456248753345948,0.08302396325392412,0,learn,,,
