success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,passed
,do_trial,351,858233,0.0-184.0-0.0,102.10000000009313,,,,,,49,1,0,0,3,mountain,127,0.28312242920812714,0.5951820028165458,0.2735358845440469,1,learn,
,html-keyboard-response,352,859236,0.0-184.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,353,861942,0.0-185.0-0.0,199.6999999997206,,,,,,49,0,0,0,3,mountain,128,0.13536219210097908,0.5330003576167095,0.19818438266614613,0,learn,
,html-keyboard-response,354,862946,0.0-185.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,355,865703,0.0-186.0-0.0,250.79999999981374,,,,,,49,0,0,0,3,mountain,129,0.09762378360519282,0.6795986509938107,0.19552936926947617,0,learn,
,html-keyboard-response,356,866705,0.0-186.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,357,869369,0.0-187.0-0.0,156,,,,,,50,0,1,0,3,mountain,130,0.05705004579976744,0.6336939506582185,0.14018331975512274,1,learn,
,html-keyboard-response,358,870372,0.0-187.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,359,873216,0.0-188.0-0.0,337.79999999981374,,,,,,50,1,0,0,3,mountain,131,0.108600584256227,0.7547145819006927,0.24885134152794158,0,learn,
,html-keyboard-response,360,874219,0.0-188.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,361,877266,0.0-189.0-0.0,541,,,,,,49,0,0,0,3,mountain,132,0.1547385597751469,0.672401683459621,0.14376467796058007,0,learn,
,html-keyboard-response,362,878270,0.0-189.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,363,881612,0.0-190.0-0.0,836.5,,,,,,50,0,1,0,3,mountain,133,0.17158028285608407,0.7817998416986106,0.27266333664753306,1,learn,
,html-keyboard-response,364,882616,0.0-190.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,365,885440,0.0-191.0-0.0,317.79999999981374,,,,,,50,0,1,1,3,mountain,134,0.2758443897039247,0.7894334471460064,0.31073222651152377,1,learn,
,html-keyboard-response,366,886443,0.0-191.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,367,889380,0.0-192.0-0.0,428.60000000009313,,,,,,50,0,1,1,3,mountain,135,0.29263299511186,0.7059816585283997,0.3094703380263275,1,learn,
,html-keyboard-response,368,890383,0.0-192.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,369,893480,0.0-193.0-0.0,589.6000000000931,,,,,,50,0,1,0,3,mountain,136,0.24033975304866986,0.6589854791982357,0.36441030779279,1,learn,
,html-keyboard-response,370,894483,0.0-193.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,371,897353,0.0-194.0-0.0,362.39999999990687,,,,,,50,1,0,0,3,mountain,137,0.2500611745824186,0.7049786817739979,0.36164378954602905,0,learn,
,html-keyboard-response,372,898355,0.0-194.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,373,902103,0.0-195.0-0.0,1240.2999999998137,,,,,,50,0,1,0,3,mountain,138,0.1467940879164224,0.6717737645379414,0.31366935641048704,1,learn,
,html-keyboard-response,374,903106,0.0-195.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,375,906059,0.0-196.0-0.0,446.5,,,,,,50,0,0,1,3,mountain,139,0.18498398141995517,0.5914441940390937,0.4987555441171807,0,learn,
,html-keyboard-response,376,907063,0.0-196.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,377,910020,0.0-197.0-0.0,451.10000000009313,,,,,,50,0,0,1,3,mountain,140,0.050831166833892175,0.6895524730728205,0.5615960124995955,0,learn,
,html-keyboard-response,378,911023,0.0-197.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,379,914081,0.0-198.0-0.0,550.2999999998137,,,,,,50,1,0,1,3,mountain,141,0.22125426786014607,0.6354680306118118,0.44240608702999135,0,learn,
,html-keyboard-response,380,915084,0.0-198.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,381,917945,0.0-199.0-0.0,353,,,,,,49,0,0,0,3,mountain,142,0.1227579008393105,0.5989910102438636,0.24864024403495144,0,learn,
,html-keyboard-response,382,918948,0.0-199.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,383,921592,0.0-200.0-0.0,137.20000000018626,,,,,,49,0,0,0,3,mountain,143,0.27282663843405003,0.674662390497876,0.2984901666314692,0,learn,
,html-keyboard-response,384,922595,0.0-200.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,385,925385,0.0-201.0-0.0,283.3000000002794,,,,,,51,1,1,0,3,mountain,144,0.2478194781617026,0.6113998088363871,0.28245511751050845,0,learn,
,html-keyboard-response,386,926388,0.0-201.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,387,928935,0.0-202.0-0.0,40.200000000186265,,,,,,50,0,0,0,3,mountain,145,0.15457903340815496,0.5453818330213219,0.4420061897149597,0,learn,
,html-keyboard-response,388,929938,0.0-202.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,389,932510,0.0-203.0-0.0,65.29999999981374,,,,,,50,0,0,0,3,mountain,146,0.13418493617738064,0.5738823378494157,0.3449502786687414,0,learn,
,html-keyboard-response,390,933513,0.0-203.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,391,936320,0.0-204.0-0.0,299.89999999990687,,,,,,50,1,1,0,3,mountain,147,0.07599725044109021,0.5380190355410922,0.3554552412809057,1,learn,
,html-keyboard-response,392,937323,0.0-204.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,393,940132,0.0-205.0-0.0,301.3000000002794,,,,,,50,0,0,0,3,mountain,148,0.1692803349363782,0.4975177200611874,0.2488249725555384,0,learn,
,html-keyboard-response,394,941134,0.0-205.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,395,945477,0.0-206.0-0.0,1836.8000000002794,,,,,,50,0,0,1,3,mountain,149,0.08939250386881108,0.45213212076337167,0.25734236737134863,0,learn,
,html-keyboard-response,396,946480,0.0-206.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,attention_check,397,947636,0.0-207.0-0.0,1155.2999999998137,,,<div style='position:relative; margin-top: 600px;'><p>Before we set sail — press the <b>Z</b> key to continue!</p></div>,90,,,,,,,,,,,,true
,do_bye,398,949143,0.0-207.0-1.0,null,,,,,,null,,,,,,,,,,
,break,399,1002586,0.0-207.0-2.0,53441.39999999991,,,<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>,32,,,,,,,,,,,,
,do_travel,400,1011591,0.0-208.0-0.0,null,,,,,,null,,,,,,,,,,
,do_welcome,401,1015606,0.0-208.0-1.0,null,,,,,,null,,,,,,,,,,
,do_trial,402,1018829,0.0-209.0-0.0,715.5,,,,,,49,0,1,0,4,highway,150,0.2929513475638553,1,0.25895617925086645,0,learn,
,html-keyboard-response,403,1019833,0.0-209.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,404,1022752,0.0-210.0-0.0,412.39999999990687,,,,,,50,0,1,1,4,highway,151,0.2651091314228544,1,0.3559878237134158,1,learn,
,html-keyboard-response,405,1023756,0.0-210.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,406,1026520,0.0-211.0-0.0,258.29999999981374,,,,,,50,0,1,1,4,highway,152,0.1913074296972798,0.8204677855849487,0.3292628443440136,1,learn,
,html-keyboard-response,407,1027523,0.0-211.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,408,1030332,0.0-212.0-0.0,301.5,,,,,,50,0,1,0,4,highway,153,0.0663343582629271,0.6983403150781847,0.23636824407709012,1,learn,
,html-keyboard-response,409,1031336,0.0-212.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,410,1034120,0.0-213.0-0.0,277.60000000009313,,,,,,50,0,0,0,4,highway,154,0.11720607702333222,0.6806606943983272,0.3237936326549305,0,learn,
,html-keyboard-response,411,1035124,0.0-213.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,412,1037761,0.0-214.0-0.0,130.3000000002794,,,,,,51,0,1,0,4,highway,155,0.12983233464392188,0.7283529867053927,0.3343916339189709,0,learn,
,html-keyboard-response,413,1038764,0.0-214.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,414,1041307,0.0-215.0-0.0,36.5,,,,,,50,0,1,0,4,highway,156,0.15295223072018035,0.5275716520813455,0.299061806698723,1,learn,
,html-keyboard-response,415,1042310,0.0-215.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,416,1044991,0.0-216.0-0.0,174,,,,,,50,0,1,1,4,highway,157,0.0852191035353481,0.5881067699511962,0.27104588997358237,1,learn,
,html-keyboard-response,417,1045994,0.0-216.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,418,1049123,0.0-217.0-0.0,622.1000000000931,,,,,,50,0,1,0,4,highway,158,0.08770378082623174,0.6380095423960943,0.24293403841882172,1,learn,
,html-keyboard-response,419,1050127,0.0-217.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,420,1052945,0.0-218.0-0.0,311.3000000002794,,,,,,50,0,1,0,4,highway,159,0.19021074844840513,0.678857087926392,0.07522142206856156,1,learn,
,html-keyboard-response,421,1053948,0.0-218.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,422,1056810,0.0-219.0-0.0,355.40000000037253,,,,,,50,0,1,0,4,highway,160,0.13873614865473716,0.7220940389842097,0.130915652651442,1,learn,
,html-keyboard-response,423,1057812,0.0-219.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,424,1061216,0.0-220.0-0.0,897.8999999999069,,,,,,50,0,1,0,4,highway,161,0.228851178407892,0.8674791119899189,0.07949589204922763,1,learn,
,html-keyboard-response,425,1062219,0.0-220.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,426,1065072,0.0-221.0-0.0,347,,,,,,50,1,1,0,4,highway,162,0.4501590427071819,0.7193216993109818,0.4126195630786402,1,learn,
,html-keyboard-response,427,1066076,0.0-221.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,428,1068872,0.0-222.0-0.0,290,,,,,,50,1,0,1,4,highway,163,0.617459255825761,0.5911866463301902,0.29746638115298835,0,learn,
,html-keyboard-response,429,1069875,0.0-222.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,430,1072598,0.0-223.0-0.0,215.79999999981374,,,,,,50,0,1,0,4,highway,164,0.5322720064720323,0.4327197220752556,0.16686816775236402,1,learn,
,html-keyboard-response,431,1073601,0.0-223.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,432,1076504,0.0-224.0-0.0,396.5,,,,,,50,1,0,1,4,highway,165,0.5883681856069799,0.5314600808690968,0.07252361634027164,0,learn,
,html-keyboard-response,433,1077508,0.0-224.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,434,1080210,0.0-225.0-0.0,195.39999999990687,,,,,,50,0,0,0,4,highway,166,0.7133804860879773,0.49876809174105957,0.10024250719390387,0,learn,
,html-keyboard-response,435,1081213,0.0-225.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,436,1083939,0.0-226.0-0.0,219.6999999997206,,,,,,49,1,0,1,4,highway,167,0.6788895496949303,0.4153981201729322,0.08664531553377434,1,learn,
,html-keyboard-response,437,1084942,0.0-226.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,438,1087895,0.0-227.0-0.0,447.29999999981374,,,,,,49,1,1,1,4,highway,168,0.637135438738795,0.42914728304075733,0.1505240201217735,1,learn,
,html-keyboard-response,439,1088898,0.0-227.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,440,1091517,0.0-228.0-0.0,113,,,,,,49,0,0,0,4,highway,169,0.5375720268881627,0.39102333975551956,0.13633087032540972,0,learn,
,html-keyboard-response,441,1092520,0.0-228.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,442,1095957,0.0-229.0-0.0,931.3999999999069,,,,,,49,1,1,1,4,highway,170,0.4892153792378289,0.3967111195709785,0.22852482479222133,1,learn,
,html-keyboard-response,443,1096960,0.0-229.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,444,1100015,0.0-230.0-0.0,548.3000000002794,,,,,,49,1,1,0,4,highway,171,0.43069106421070547,0.4477870648765676,0.23821946971386546,1,learn,
,html-keyboard-response,445,1101018,0.0-230.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,446,1104167,0.0-231.0-0.0,642.1999999997206,,,,,,49,1,0,0,4,highway,172,0.5802162308341822,0.3864784873816355,0.14667964898380917,1,learn,
,html-keyboard-response,447,1105170,0.0-231.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,448,1108159,0.0-232.0-0.0,483.10000000009313,,,,,,49,1,1,1,4,highway,173,0.6404270967133945,0.42842053362816906,0.15119909540612667,1,learn,
,html-keyboard-response,449,1109162,0.0-232.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,450,1112112,0.0-233.0-0.0,445.1999999997206,,,,,,49,0,0,1,4,highway,174,0.666236782844173,0.42699777796739347,0.18014645449805566,0,learn,
,html-keyboard-response,451,1113116,0.0-233.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,452,1116319,0.0-234.0-0.0,697.6999999997206,,,,,,49,1,0,0,4,highway,175,0.5871151354507458,0.3716154236965928,0.05968040312630135,1,learn,
,html-keyboard-response,453,1117322,0.0-234.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,454,1120192,0.0-235.0-0.0,362.89999999990687,,,,,,49,1,0,0,4,highway,176,0.5895399733461631,0.286842582215056,0.09939509315891126,1,learn,
,html-keyboard-response,455,1121196,0.0-235.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,456,1124116,0.0-236.0-0.0,413.59999999962747,,,,,,49,1,0,0,4,highway,177,0.6075147868771474,0.47209732947065486,0.10827569497466161,1,learn,
,html-keyboard-response,457,1125120,0.0-236.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,458,1128088,0.0-237.0-0.0,460.89999999990687,,,,,,49,0,0,0,4,highway,178,0.6275783929882709,0.3194158273207642,0.12996829393272524,0,learn,
,html-keyboard-response,459,1129091,0.0-237.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,460,1131740,0.0-238.0-0.0,142.60000000009313,,,,,,49,1,1,0,4,highway,179,0.5937500089734015,0.34561445086153597,0.08708323281305563,1,learn,
,html-keyboard-response,461,1132743,0.0-238.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,462,1135530,0.0-239.0-0.0,280.29999999981374,,,,,,49,0,0,0,4,highway,180,0.47972634086100535,0.20318419268442284,0.07411186273802153,0,learn,
,html-keyboard-response,463,1136534,0.0-239.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,464,1139265,0.0-240.0-0.0,224.59999999962747,,,,,,49,0,0,0,4,highway,181,0.5243279295488747,0.11680985489793946,0.06332306203147488,0,learn,
,html-keyboard-response,465,1140268,0.0-240.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,466,1143008,0.0-241.0-0.0,233.89999999990687,,,,,,49,1,0,0,4,highway,182,0.6321068102234938,0.2536037715280125,0.19287158204821073,1,learn,
,html-keyboard-response,467,1144011,0.0-241.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,468,1146733,0.0-242.0-0.0,214.60000000009313,,,,,,49,1,0,0,4,highway,183,0.6731577941634656,0.2728572034247755,0.21705892865325688,1,learn,
,html-keyboard-response,469,1147736,0.0-242.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,470,1150864,0.0-243.0-0.0,620.1999999997206,,,,,,49,1,0,0,4,highway,184,0.7381643400373862,0.40760670301131313,0.11893434619411851,1,learn,
,html-keyboard-response,471,1151867,0.0-243.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,472,1155289,0.0-244.0-0.0,915.5,,,,,,49,1,0,1,4,highway,185,0.6620785761789253,0.3532059128090407,0.18975214718071776,1,learn,
,html-keyboard-response,473,1156292,0.0-244.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,474,1159265,0.0-245.0-0.0,465.29999999981374,,,,,,49,1,1,0,4,highway,186,0.6531422481842172,0.47772040715283154,0.2313346513932464,1,learn,
,html-keyboard-response,475,1160269,0.0-245.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,476,1162841,0.0-246.0-0.0,64.70000000018626,,,,,,49,0,0,1,4,highway,187,0.5106215871481757,0.32319071769705277,0.08019886202114142,0,learn,
,html-keyboard-response,477,1163844,0.0-246.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,478,1166606,0.0-247.0-0.0,256.29999999981374,,,,,,49,1,1,0,4,highway,188,0.5170530795444681,0.3431516303331709,0.1895161547406434,1,learn,
,html-keyboard-response,479,1167610,0.0-247.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,480,1171160,0.0-248.0-0.0,1043,,,,,,49,1,0,1,4,highway,189,0.5597095145081439,0.24222477815082422,0.17522456467573622,1,learn,
,html-keyboard-response,481,1172164,0.0-248.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,attention_check,482,1175866,0.0-249.0-0.0,3700.6999999997206,,,<div style='position:relative; margin-top: 600px;'><p>Before we set sail — press the <b>Z</b> key to continue!</p></div>,49,,,,,,,,,,,,false
,do_bye,483,1177372,0.0-249.0-1.0,null,,,,,,null,,,,,,,,,,
,break,484,1205305,0.0-249.0-2.0,27932.100000000093,,,<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>,32,,,,,,,,,,,,
,do_travel,485,1214311,0.0-250.0-0.0,null,,,,,,null,,,,,,,,,,
