"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","do_trial","300","1202240","0.0-161.0-0.0","null","","","","","","","","null","1,0,0","2","coast","103","probe-120","0.6645112525342812","0.0777484397537335","0.413017044627363","","","","","","","","",""
"","html-keyboard-response","301","1203242","0.0-161.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","302","1207806","0.0-162.0-0.0","24.199999809265137","","","","","","","","51","1,0,1","2","coast","104","probe-125","0.6097283284535567","0.085374214899302","0.46213076242345613","1","","","","","","","",""
"","html-keyboard-response","303","1208808","0.0-162.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","304","1214844","0.0-163.0-0.0","null","","","","","","","","null","0,0,1","2","coast","105","probe-192","0.6126802544547326","0.20399054696797023","0.44177603224043255","","","","","","","","",""
"","html-keyboard-response","305","1215845","0.0-163.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","306","1220527","0.0-164.0-0.0","140.40000009536743","","","","","","","","49","1,0,1","2","coast","106","probe-38","0.5573073798068621","0.10470787691634438","0.3904215759126028","1","","","","","","","",""
"","html-keyboard-response","307","1221533","0.0-164.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","308","1226203","0.0-165.0-0.0","135.80000019073486","","","","","","","","49","1,0,0","2","coast","107","probe-141","0.5923558198862726","0.16362076916005344","0.25256199926605716","1","","","","","","","",""
"","html-keyboard-response","309","1227207","0.0-165.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","310","1232942","0.0-166.0-0.0","1200.9000000953674","","","","","","","","51","0,0,0","2","coast","108","probe-59","0.6315973032831378","0.08934662961472174","0.3346805461267557","0","","","","","","","",""
"","html-keyboard-response","311","1233943","0.0-166.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","312","1238715","0.0-167.0-0.0","235.30000019073486","","","","","","","","51","1,0,1","2","coast","109","probe-48","0.6734531065886674","0.12868897284280834","0.3398240566127075","1","","","","","","","",""
"","html-keyboard-response","313","1239719","0.0-167.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","314","1241227","0.0-168.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","315","1247230","0.0-169.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","316","1248738","0.0-169.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","317","1255883","0.0-170.0-0.0","2609.5","","","","","","","","49","1,0,0","3","mountain","110","probe-08","1","0.15953948572633245","0.3456213017774609","1","","","","","","","",""
"","html-keyboard-response","318","1256886","0.0-170.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","319","1262322","0.0-171.0-0.0","895.4000000953674","","","","","","","","49","1,0,1","3","mountain","111","probe-66","1","0.054559632594568405","0.47279967789203026","1","","","","","","","",""
"","html-keyboard-response","320","1263325","0.0-171.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","321","1268493","0.0-172.0-0.0","633.7999997138977","","","","","","","","49","1,0,0","3","mountain","112","probe-171","0.9024784714373648","0.05882720102186331","0.3586395885328196","1","","","","","","","",""
"","html-keyboard-response","322","1269496","0.0-172.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","323","1274547","0.0-173.0-0.0","515","","","","","","","","49","1,0,0","3","mountain","113","probe-105","0.75876082599805","0.11031777536547473","0.27363210100754826","1","","","","","","","",""
"","html-keyboard-response","324","1275550","0.0-173.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","325","1281746","0.0-174.0-0.0","1661.5","","","","","","","","49","1,1,0","3","mountain","114","probe-225","0.6731778694800891","0.14131518476234506","0.3935645278294381","1","","","","","","","",""
"","html-keyboard-response","326","1282749","0.0-174.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","327","1288744","0.0-175.0-0.0","1459.4000000953674","","","","","","","","49","1,0,0","3","mountain","115","probe-06","0.6825915152006098","0.099331352305581","0.30800757973383336","1","","","","","","","",""
"","html-keyboard-response","328","1289745","0.0-175.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","329","1294599","0.0-176.0-0.0","313.90000009536743","","","","","","","","49","1,0,0","3","mountain","116","probe-51","0.5305352615828849","0.22215643282592518","0.2939112309813301","1","","","","","","","",""
"","html-keyboard-response","330","1295601","0.0-176.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","331","1301967","0.0-177.0-0.0","1826.2000002861023","","","","","","","","49","1,0,0","3","mountain","117","probe-210","0.5020967267036404","0.09630609202075999","0.261765863502412","1","","","","","","","",""
"","html-keyboard-response","332","1302971","0.0-177.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","333","1308152","0.0-178.0-0.0","643.2000002861023","","","","","","","","49","0,0,0","3","mountain","118","probe-106","0.5286370177405713","0.08720338382963945","0.2622026655910278","0","","","","","","","",""
"","html-keyboard-response","334","1309156","0.0-178.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","335","1313712","0.0-179.0-0.0","16.800000190734863","","","","","","","","49","0,0,0","3","mountain","119","probe-217","0.5334182222552465","0.18310157241855557","0.3468811754386668","0","","","","","","","",""
"","html-keyboard-response","336","1314714","0.0-179.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","337","1320530","0.0-180.0-0.0","1274.4000000953674","","","","","","","","49","0,1,0","3","mountain","120","probe-124","0.36977138713938545","0.2745996678070382","0.28981583309155096","0","","","","","","","",""
"","html-keyboard-response","338","1321536","0.0-180.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","339","1327007","0.0-181.0-0.0","934.5999999046326","","","","","","","","49","1,0,0","3","mountain","121","probe-227","0.36131453702428884","0.337453298063634","0.38098160108881646","1","","","","","","","",""
"","html-keyboard-response","340","1328010","0.0-181.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","341","1333547","0.0-182.0-0.0","1000.6999998092651","","","","","","","","49","0,0,0","3","mountain","122","probe-104","0.19007162052431817","0.49529009607365354","0.28000948070270554","0","","","","","","","",""
"","html-keyboard-response","342","1334550","0.0-182.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","343","1340959","0.0-183.0-0.0","1871","","","","","","","","49","1,1,0","3","mountain","123","probe-108","0.17045319377996065","0.6310023372734652","0.41559766910803303","1","","","","","","","",""
"","html-keyboard-response","344","1341962","0.0-183.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","345","1348159","0.0-184.0-0.0","1658.3999996185303","","","","","","","","49","0,0,1","3","mountain","124","probe-158","0.1653202830771285","0.7947618285011694","0.23554769592456892","0","","","","","","","",""
"","html-keyboard-response","346","1349163","0.0-184.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","347","1354773","0.0-185.0-0.0","1073.9000000953674","","","","","","","","49","0,1,0","3","mountain","125","probe-22","0.0963302518513244","0.6423630175438219","0.26048768007440826","0","","","","","","","",""
"","html-keyboard-response","348","1355776","0.0-185.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","349","1361355","0.0-186.0-0.0","1041.4000000953674","","","","","","","","49","0,1,0","3","mountain","126","probe-150","0.11873889864033847","0.6169921228850773","0.06705705496955307","0","","","","","","","",""
"","html-keyboard-response","350","1362358","0.0-186.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","351","1367756","0.0-187.0-0.0","861","","","","","","","","49","0,1,0","3","mountain","127","probe-224","0.1768353863318723","0.6106444291776887","0.10350181992573684","0","","","","","","","",""
"","html-keyboard-response","352","1368759","0.0-187.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","353","1375824","0.0-188.0-0.0","2526.5","","","","","","","","49","0,1,1","3","mountain","128","probe-40","0.1576662124258036","0.38043985371088085","0.17341502946537418","0","","","","","","","",""
"","html-keyboard-response","354","1376826","0.0-188.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","355","1382863","0.0-189.0-0.0","null","","","","","","","","null","0,0,0","3","mountain","129","probe-205","0.1023094710857982","0.4652257565741802","0.19237366471103975","","","","","","","","",""
"","html-keyboard-response","356","1383866","0.0-189.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","357","1388525","0.0-190.0-0.0","119.7999997138977","","","","","","","","49","0,0,0","3","mountain","130","probe-156","0.2508403321232064","0.5014358608646554","0.23186986602237372","0","","","","","","","",""
"","html-keyboard-response","358","1389529","0.0-190.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","359","1396352","0.0-191.0-0.0","2288.4000000953674","","","","","","","","49","1,1,0","3","mountain","131","probe-14","0.22677350071962568","0.6086175159474951","0.2857475383511567","1","","","","","","","",""
"","html-keyboard-response","360","1397354","0.0-191.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","361","1403532","0.0-192.0-0.0","1639.3000001907349","","","","","","","","49","0,1,1","3","mountain","132","probe-188","0.12079855189285273","0.4795604066101714","0.3441145268133818","0","","","","","","","",""
"","html-keyboard-response","362","1404535","0.0-192.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","363","1410574","0.0-193.0-0.0","null","","","","","","","","null","0,0,0","3","mountain","133","probe-202","0.15581054469502498","0.593937302181984","0.36286297582444293","","","","","","","","",""
"","html-keyboard-response","364","1411580","0.0-193.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","365","1417570","0.0-194.0-0.0","1453.4000000953674","","","","","","","","49","0,0,1","3","mountain","134","probe-56","0.06025931862974395","0.5791942554618876","0.3155991238050035","0","","","","","","","",""
"","html-keyboard-response","366","1418575","0.0-194.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","367","1424331","0.0-195.0-0.0","1219.7000002861023","","","","","","","","49","0,0,0","3","mountain","135","probe-185","0.16565254471169027","0.7489763542060649","0.31122027520333584","0","","","","","","","",""
"","html-keyboard-response","368","1425335","0.0-195.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","369","1430385","0.0-196.0-0.0","513.7000002861023","","","","","","","","49","0,0,1","3","mountain","136","probe-100","0.11066310378668279","0.5946927017941978","0.27749313748988547","0","","","","","","","",""
"","html-keyboard-response","370","1431389","0.0-196.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","371","1437550","0.0-197.0-0.0","1625.2000002861023","","","","","","","","50","0,0,0","3","mountain","137","probe-211","0.08407055512586312","0.6300024915383098","0.1279677795438231","0","","","","","","","",""
"","html-keyboard-response","372","1438553","0.0-197.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","373","1444631","0.0-198.0-0.0","1538.9000000953674","","","","","","","","50","0,1,0","3","mountain","138","probe-53","0.05416756004583151","0.6065604807244914","0.21743579222015913","1","","","","","","","",""
"","html-keyboard-response","374","1445636","0.0-198.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","375","1451424","0.0-199.0-0.0","1243.6999998092651","","","","","","","","50","0,1,0","3","mountain","139","probe-88","0.0685330939837814","0.6895355389683354","0.25607816734719785","1","","","","","","","",""
"","html-keyboard-response","376","1452429","0.0-199.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","377","1457332","0.0-200.0-0.0","363.80000019073486","","","","","","","","49","0,1,1","3","mountain","140","probe-69","0.10092035661520977","0.642277319505233","0.3609380063139428","0","","","","","","","",""
"","html-keyboard-response","378","1458336","0.0-200.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","379","1462980","0.0-201.0-0.0","104.5","","","","","","","","49","0,1,0","3","mountain","141","probe-203","0.054931373306225925","0.6418689145749078","0.41771820522709874","0","","","","","","","",""
"","html-keyboard-response","380","1463982","0.0-201.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","381","1468647","0.0-202.0-0.0","127.69999980926514","","","","","","","","50","0,0,1","3","mountain","142","probe-78","0.07365629053057425","0.6065618190371329","0.4165956711329388","0","","","","","","","",""
"","html-keyboard-response","382","1469650","0.0-202.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","383","1474371","0.0-203.0-0.0","186","","","","","","","","49","1,0,0","3","mountain","143","probe-55","0.18143753374211163","0.46941063944750566","0.5274228740831594","1","","","","","","","",""
"","html-keyboard-response","384","1475377","0.0-203.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","385","1479941","0.0-204.0-0.0","27.199999809265137","","","","","","","","49","0,1,0","3","mountain","144","probe-148","0.06590273689338604","0.4259192711231864","0.6360944179078091","0","","","","","","","",""
"","html-keyboard-response","386","1480943","0.0-204.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","387","1485679","0.0-205.0-0.0","199","","","","","","","","49","0,0,1","3","mountain","145","probe-76","0.11282725303138928","0.43646939231131304","0.5370279530396534","0","","","","","","","",""
"","html-keyboard-response","388","1486685","0.0-205.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","389","1492275","0.0-206.0-0.0","1050.5","","","","","","","","50","1,1,0","3","mountain","146","probe-219","0.11801631675026215","0.4417120214577867","0.3319259928387012","1","","","","","","","",""
"","html-keyboard-response","390","1493277","0.0-206.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","391","1497968","0.0-207.0-0.0","152.40000009536743","","","","","","","","51","0,0,0","3","mountain","147","probe-139","0.10477657371193953","0.7426429093018645","0.32213018524414394","0","","","","","","","",""
"","html-keyboard-response","392","1498975","0.0-207.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","393","1503746","0.0-208.0-0.0","234.40000009536743","","","","","","","","51","1,0,0","3","mountain","148","probe-09","0.07610144281503008","0.5192241068460229","0.23277213907809277","0","","","","","","","",""
"","html-keyboard-response","394","1504751","0.0-208.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","395","1509992","0.0-209.0-0.0","703.1999998092651","","","","","","","","49","0,0,1","3","mountain","149","probe-23","0.05106435209691362","0.5930486101812303","0.2419831170622633","0","","","","","","","",""
"","html-keyboard-response","396","1510998","0.0-209.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","397","1512502","0.0-210.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","398","1518505","0.0-211.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","399","1520008","0.0-211.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","400","1527048","0.0-212.0-0.0","2501.5999999046326","","","","","","","","49","0,1,0","4","forest","150","probe-228","0.10658348070236137","1","0.2105628373778695","0","","","","","","","",""
"","html-keyboard-response","401","1528051","0.0-212.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","402","1533505","0.0-213.0-0.0","915.9000000953674","","","","","","","","49","0,1,0","4","forest","151","probe-177","0.09615999530780174","1","0.25790266941455114","0","","","","","","","",""
"","html-keyboard-response","403","1534506","0.0-213.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","404","1539983","0.0-214.0-0.0","941.2999997138977","","","","","","","","50","0,1,0","4","forest","152","probe-229","0.05885391337968926","0.8485102423873164","0.2763075949264981","1","","","","","","","",""
"","html-keyboard-response","405","1540989","0.0-214.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","406","1546308","0.0-215.0-0.0","781.6999998092651","","","","","","","","49","0,1,0","4","forest","153","probe-159","0.07000231116414614","0.7975667139354523","0.28554850787420444","0","","","","","","","",""
"","html-keyboard-response","407","1547314","0.0-215.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","408","1553376","0.0-216.0-0.0","1521.5","","","","","","","","50","0,1,1","4","forest","154","probe-28","0.10824523654096084","0.7049143928692414","0.4064262869299068","1","","","","","","","",""
"","html-keyboard-response","409","1554379","0.0-216.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","410","1560981","0.0-217.0-0.0","2061.800000190735","","","","","","","","49","0,0,0","4","forest","155","probe-31","0.18009808488706144","0.6239637954346872","0.3853458295256984","0","","","","","","","",""
"","html-keyboard-response","411","1561983","0.0-217.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","412","1566583","0.0-218.0-0.0","61","","","","","","","","50","1,0,0","4","forest","156","probe-216","0.21866253121278856","0.6209393335921831","0.36540804349032935","0","","","","","","","",""
"","html-keyboard-response","413","1567587","0.0-218.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","414","1572230","0.0-219.0-0.0","105","","","","","","","","51","0,1,1","4","forest","157","probe-18","0.055812344548708454","0.7091901223429352","0.27719050854459587","1","","","","","","","",""
"","html-keyboard-response","415","1573232","0.0-219.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","416","1577953","0.0-220.0-0.0","184.89999961853027","","","","","","","","51","0,1,0","4","forest","158","probe-127","0.20479125072663748","0.6615984627476638","0.27701917047149016","0","","","","","","","",""
"","html-keyboard-response","417","1578958","0.0-220.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","418","1583781","0.0-221.0-0.0","285.69999980926514","","","","","","","","51","0,0,0","4","forest","159","probe-63","0.09339056830215559","0.5481128393697398","0.2721712384882882","0","","","","","","","",""
"","html-keyboard-response","419","1584784","0.0-221.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","420","1589427","0.0-222.0-0.0","107.69999980926514","","","","","","","","51","1,1,0","4","forest","160","probe-42","0.2541954833799622","0.4622664312935351","0.2749124071414047","0","","","","","","","",""
"","html-keyboard-response","421","1590429","0.0-222.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","422","1595338","0.0-223.0-0.0","369.7000002861023","","","","","","","","50","0,0,0","4","forest","161","probe-10","0.16473161176723888","0.5204111890198044","0.09246315771411666","0","","","","","","","",""
"","html-keyboard-response","423","1596340","0.0-223.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","424","1603393","0.0-224.0-0.0","2513.5","","","","","","","","50","0,0,0","4","forest","162","probe-201","0.3176195763669737","0.3357863224324277","0.20549726298583437","0","","","","","","","",""
"","html-keyboard-response","425","1604400","0.0-224.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","426","1609511","0.0-225.0-0.0","574.6999998092651","","","","","","","","50","1,1,0","4","forest","163","probe-03","0.4074131585741237","0.3586860052473708","0.2463270302214064","1","","","","","","","",""
"","html-keyboard-response","427","1610513","0.0-225.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","428","1616219","0.0-226.0-0.0","1165.3000001907349","","","","","","","","50","1,0,1","4","forest","164","probe-168","0.43713803579251964","0.321022970615348","0.22108006414064732","0","","","","","","","",""
"","html-keyboard-response","429","1617223","0.0-226.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","430","1622210","0.0-227.0-0.0","451.5","","","","","","","","51","0,0,1","4","forest","165","probe-97","0.44932712224801463","0.21019538911399824","0.284200260180986","1","","","","","","","",""
"","html-keyboard-response","431","1623215","0.0-227.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","432","1629258","0.0-228.0-0.0","null","","","","","","","","null","1,0,0","4","forest","166","probe-16","0.46109795612857873","0.39465485232643716","0.12954098475436573","","","","","","","","",""
"","html-keyboard-response","433","1630260","0.0-228.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","434","1636301","0.0-229.0-0.0","null","","","","","","","","null","0,0,0","4","forest","167","probe-182","0.4594048428970039","0.35957253606259315","0.17958906072867795","","","","","","","","",""
"","html-keyboard-response","435","1637305","0.0-229.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","436","1644015","0.0-230.0-0.0","2172.2000002861023","","","","","","","","49","1,0,0","4","forest","168","probe-221","0.5959773749137061","0.189709409695486","0.2479381262592784","1","","","","","","","",""
"","html-keyboard-response","437","1645021","0.0-230.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","438","1651768","0.0-231.0-0.0","2209.2999997138977","","","","","","","","50","1,0,0","4","forest","169","probe-21","0.5529307345235177","0.19546889222117017","0.0744058111107571","0","","","","","","","",""
"","html-keyboard-response","439","1652771","0.0-231.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","440","1657705","0.0-232.0-0.0","398.09999990463257","","","","","","","","50","1,0,0","4","forest","170","probe-52","0.5610712587521477","0.31633820863294543","0.11195206005389226","0","","","","","","","",""
"","html-keyboard-response","441","1658707","0.0-232.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","442","1664744","0.0-233.0-0.0","null","","","","","","","","null","1,0,0","4","forest","171","probe-46","0.6898658371982626","0.3859227242658394","0.07593732498864586","","","","","","","","",""
"","html-keyboard-response","443","1665746","0.0-233.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","444","1671789","0.0-234.0-0.0","null","","","","","","","","null","1,0,0","4","forest","172","probe-197","0.6934896772884003","0.30855340424387956","0.14994004669645378","","","","","","","","",""
"","html-keyboard-response","445","1672791","0.0-234.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","446","1678830","0.0-235.0-0.0","null","","","","","","","","null","0,0,0","4","forest","173","probe-62","0.6115794071904604","0.2296559362654392","0.0855986748234497","","","","","","","","",""
"","html-keyboard-response","447","1679831","0.0-235.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","448","1686697","0.0-236.0-0.0","2329.9000000953674","","","","","","","","50","1,0,0","4","forest","174","probe-44","0.6017532121043356","0.29745914785299526","0.08606664419138532","0","","","","","","","",""
"","html-keyboard-response","449","1687703","0.0-236.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","450","1693012","0.0-237.0-0.0","769.4000000953674","","","","","","","","50","1,1,0","4","forest","175","probe-99","0.6245529378356813","0.20553007677253576","0.07699375638904395","1","","","","","","","",""
"","html-keyboard-response","451","1694018","0.0-237.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","452","1699713","0.0-238.0-0.0","1159.1999998092651","","","","","","","","51","1,0,0","4","forest","176","probe-12","0.7872585862859935","0.2581261057950633","0.06864041446253602","0","","","","","","","",""
"","html-keyboard-response","453","1700714","0.0-238.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","454","1707678","0.0-239.0-0.0","2428.5","","","","","","","","51","1,1,0","4","forest","177","probe-114","0.6090064836664054","0.424010603470549","0.0923796076334838","0","","","","","","","",""
"","html-keyboard-response","455","1708682","0.0-239.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","456","1713792","0.0-240.0-0.0","569.8000001907349","","","","","","","","50","0,0,1","4","forest","178","probe-115","0.44520352707071353","0.3405605245444332","0.1010336947094782","0","","","","","","","",""
"","html-keyboard-response","457","1714794","0.0-240.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","458","1720236","0.0-241.0-0.0","904.8000001907349","","","","","","","","51","1,0,0","4","forest","179","probe-193","0.5345180633474935","0.2846894978832716","0.1961615015719342","0","","","","","","","",""
"","html-keyboard-response","459","1721237","0.0-241.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","460","1727279","0.0-242.0-0.0","null","","","","","","","","null","0,0,0","4","forest","180","probe-68","0.5260306266349845","0.3520098458378431","0.1658030454354615","","","","","","","","",""
"","html-keyboard-response","461","1728286","0.0-242.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","462","1732836","0.0-243.0-0.0","13.799999713897705","","","","","","","","49","1,0,0","4","forest","181","probe-93","0.5265882275226192","0.3255597012902091","0.06062614822517604","1","","","","","","","",""
"","html-keyboard-response","463","1733838","0.0-243.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","464","1740511","0.0-244.0-0.0","2133.2999997138977","","","","","","","","49","0,0,0","4","forest","182","probe-138","0.45275515394081156","0.32000955992411373","0.07051544995300706","0","","","","","","","",""
"","html-keyboard-response","465","1741514","0.0-244.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","466","1746449","0.0-245.0-0.0","396.09999990463257","","","","","","","","50","0,1,1","4","forest","183","probe-208","0.6085913918909946","0.3552251547432281","0.24331764159140168","1","","","","","","","",""
"","html-keyboard-response","467","1747454","0.0-245.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","468","1753345","0.0-246.0-0.0","1354.0999999046326","","","","","","","","49","1,0,0","4","forest","184","probe-110","0.6723030724010021","0.35899530827019677","0.2009300636934704","1","","","","","","","",""
"","html-keyboard-response","469","1754346","0.0-246.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","470","1760094","0.0-247.0-0.0","1211.9000000953674","","","","","","","","50","0,0,0","4","forest","185","probe-180","0.4971820277340347","0.4236321616113605","0.2935761051946863","0","","","","","","","",""
"","html-keyboard-response","471","1761098","0.0-247.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","472","1766465","0.0-248.0-0.0","826.2999997138977","","","","","","","","49","0,1,0","4","forest","186","probe-89","0.7238285794584891","0.26480944705416565","0.24462766012950612","0","","","","","","","",""
"","html-keyboard-response","473","1767471","0.0-248.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
