success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed
,html-keyboard-response,348,843213,0.0-185.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,349,846015,0.0-186.0-0.0,290.80000019073486,,,,,,51,1,0,0,3,countryside,127,0.34171319557255375,0.5843964959132038,0.1721708381439106,0,learn,,
,html-keyboard-response,350,847023,0.0-186.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,351,849807,0.0-187.0-0.0,275.5,,,,,,51,0,1,0,3,countryside,128,0.1744352895725299,0.7131188083852393,0.058310503638379974,0,learn,,
,html-keyboard-response,352,850812,0.0-187.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,353,853580,0.0-188.0-0.0,263.10000014305115,,,,,,51,0,0,0,3,countryside,129,0.271115633806595,0.5976192421436246,0.11790559088662513,0,learn,,
,html-keyboard-response,354,854590,0.0-188.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,355,857386,0.0-189.0-0.0,287.2000000476837,,,,,,50,1,1,0,3,countryside,130,0.37386700075712326,0.5629461652151164,0.17026959515913448,1,learn,,
,html-keyboard-response,356,858395,0.0-189.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,357,861215,0.0-190.0-0.0,304.5,,,,,,50,0,0,0,3,countryside,131,0.3676467572699219,0.5476156783880525,0.07685636985060419,0,learn,,
,html-keyboard-response,358,862225,0.0-190.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,359,864985,0.0-191.0-0.0,254.20000004768372,,,,,,50,0,0,0,3,countryside,132,0.30702143900045215,0.4027512816587207,0.11875065055211396,0,learn,,
,html-keyboard-response,360,865988,0.0-191.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,361,868823,0.0-192.0-0.0,324.59999990463257,,,,,,50,1,1,0,3,countryside,133,0.39653474170579844,0.5312931127626881,0.07781133718470258,1,learn,,
,html-keyboard-response,362,869825,0.0-192.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,363,872637,0.0-193.0-0.0,300.7000000476837,,,,,,50,1,0,0,3,countryside,134,0.3561871134763675,0.6033872309954516,0.1799872471706069,0,learn,,
,html-keyboard-response,364,873651,0.0-193.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,365,876456,0.0-194.0-0.0,297.90000009536743,,,,,,51,0,1,0,3,countryside,135,0.2512424663048676,0.617166388901377,0.18788522400312993,0,learn,,
,html-keyboard-response,366,877466,0.0-194.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,367,880250,0.0-195.0-0.0,277.5,,,,,,49,1,1,0,3,countryside,136,0.1823370682180942,0.5819817930351558,0.2118613000960589,1,learn,,
,html-keyboard-response,368,881252,0.0-195.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,369,884079,0.0-196.0-0.0,311.2999999523163,,,,,,49,1,0,0,3,countryside,137,0.22454090843101068,0.6476678850411139,0.20697556749650875,1,learn,,
,html-keyboard-response,370,885083,0.0-196.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,371,888065,0.0-197.0-0.0,477.09999990463257,,,,,,49,0,1,0,3,countryside,138,0.22160802645819103,0.6985723048419773,0.1391711645474472,0,learn,,
,html-keyboard-response,372,889076,0.0-197.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,373,891899,0.0-198.0-0.0,310.89999985694885,,,,,,49,0,1,0,3,countryside,139,0.22357216421119153,0.6288768921838453,0.18418308972303282,0,learn,,
,html-keyboard-response,374,892916,0.0-198.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,375,895953,0.0-199.0-0.0,525.5,,,,,,49,0,1,0,3,countryside,140,0.24828899284733486,0.6765896816348226,0.10341693936876917,0,learn,,
,html-keyboard-response,376,896962,0.0-199.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,377,899757,0.0-200.0-0.0,288.7000000476837,,,,,,51,0,0,0,3,countryside,141,0.2098810833216994,0.7136919240958859,0.19109571129693032,0,learn,,
,html-keyboard-response,378,900759,0.0-200.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,379,903537,0.0-201.0-0.0,266.90000009536743,,,,,,51,0,1,0,3,countryside,142,0.18120428365407878,0.7960836652432443,0.06654476075931799,0,learn,,
,html-keyboard-response,380,904540,0.0-201.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,381,907548,0.0-202.0-0.0,502.09999990463257,,,,,,51,0,1,0,3,countryside,143,0.1963257115850616,0.6478556218961325,0.12798374902631934,0,learn,,
,html-keyboard-response,382,908550,0.0-202.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,383,911336,0.0-203.0-0.0,268.7000000476837,,,,,,49,0,1,0,3,countryside,144,0.3425666562105833,0.6565031433001548,0.14367460453673445,0,learn,,
,html-keyboard-response,384,912346,0.0-203.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,385,915120,0.0-204.0-0.0,261.5,,,,,,49,1,0,0,3,countryside,145,0.34452582882775656,0.4904223106143787,0.1441089815697492,1,learn,,
,html-keyboard-response,386,916124,0.0-204.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,387,918945,0.0-205.0-0.0,309.7999999523163,,,,,,49,0,0,1,3,countryside,146,0.33913977626385666,0.6298872754451589,0.12106452046896886,0,learn,,
,html-keyboard-response,388,919960,0.0-205.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,389,922758,0.0-206.0-0.0,287.7999999523163,,,,,,49,0,1,0,3,countryside,147,0.29099303135797666,0.6353827017219482,0.1470315712674519,0,learn,,
,html-keyboard-response,390,923771,0.0-206.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,391,926591,0.0-207.0-0.0,302.90000009536743,,,,,,50,0,0,1,3,countryside,148,0.3446406727203336,0.5112777757710956,0.050674534963319195,0,learn,,
,html-keyboard-response,392,927594,0.0-207.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,393,930422,0.0-208.0-0.0,318.7999999523163,,,,,,50,0,0,0,3,countryside,149,0.3760213544878594,0.6858881844894382,0.053377524250344144,0,learn,,
,html-keyboard-response,394,931426,0.0-208.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,395,932936,0.0-209.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,396,941945,0.0-210.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,397,945967,0.0-210.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,398,949029,0.0-211.0-0.0,550.7000000476837,,,,,,49,0,1,0,4,coast,150,0.4346732152573016,1,0.10490332726607954,0,learn,,
,html-keyboard-response,399,950044,0.0-211.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,400,952829,0.0-212.0-0.0,271.2000000476837,,,,,,49,0,1,0,4,coast,151,0.35654406696402774,1,0.2021419504961238,0,learn,,
,html-keyboard-response,401,953832,0.0-212.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,402,956620,0.0-213.0-0.0,279.2000000476837,,,,,,49,0,1,0,4,coast,152,0.19232068363217714,0.8672620399250339,0.07592405485730672,0,learn,,
,html-keyboard-response,403,957627,0.0-213.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,404,960444,0.0-214.0-0.0,309.60000014305115,,,,,,51,0,1,1,4,coast,153,0.23867814968783976,0.657124272402809,0.18937035311296277,1,learn,,
,html-keyboard-response,405,961458,0.0-214.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,406,964428,0.0-215.0-0.0,458.2999999523163,,,,,,51,0,0,1,4,coast,154,0.34136578231234355,0.562275980319117,0.16032099775962647,1,learn,,
,html-keyboard-response,407,965446,0.0-215.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,408,968392,0.0-216.0-0.0,437.2000000476837,,,,,,51,0,0,0,4,coast,155,0.21986595226734884,0.6914510913553744,0.2346279923199715,0,learn,,
,html-keyboard-response,409,969401,0.0-216.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,410,972371,0.0-217.0-0.0,451.7000000476837,,,,,,51,0,0,0,4,coast,156,0.20447569224899867,0.6602531668208603,0.23771219496874976,0,learn,,
,html-keyboard-response,411,973379,0.0-217.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,412,976199,0.0-218.0-0.0,314.5,,,,,,51,0,1,1,4,coast,157,0.21445466268465402,0.659016740730945,0.34368058876061225,1,learn,,
,html-keyboard-response,413,977209,0.0-218.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,414,980028,0.0-219.0-0.0,312.10000014305115,,,,,,51,0,1,0,4,coast,158,0.32303371836902744,0.5444576812444404,0.1708031539881049,0,learn,,
,html-keyboard-response,415,981031,0.0-219.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,416,983862,0.0-220.0-0.0,323.5,,,,,,50,0,0,1,4,coast,159,0.2390232166972723,0.5917423205897306,0.2630979454524932,0,learn,,
,html-keyboard-response,417,984876,0.0-220.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,418,987678,0.0-221.0-0.0,292.2000000476837,,,,,,50,0,1,0,4,coast,160,0.3130123463211144,0.5216968569521313,0.29530582388719095,1,learn,,
,html-keyboard-response,419,988686,0.0-221.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,420,991456,0.0-222.0-0.0,252.5,,,,,,50,0,1,0,4,coast,161,0.34358757008891033,0.6189668661341565,0.30044508732619113,1,learn,,
,html-keyboard-response,421,992459,0.0-222.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,422,995679,0.0-223.0-0.0,708.1000001430511,,,,,,50,1,0,0,4,coast,162,0.47314210717520655,0.32235223581963157,0.41853444133881423,0,learn,,
,html-keyboard-response,423,996681,0.0-223.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,424,999517,0.0-224.0-0.0,329.10000014305115,,,,,,50,0,0,0,4,coast,163,0.5065749105979654,0.19560243675519728,0.4334320597229566,0,learn,,
,html-keyboard-response,425,1000523,0.0-224.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,426,1003313,0.0-225.0-0.0,277.90000009536743,,,,,,49,1,0,0,4,coast,164,0.5848314975705422,0.13113514413763885,0.3732092197085532,1,learn,,
,html-keyboard-response,427,1004326,0.0-225.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,428,1007141,0.0-226.0-0.0,311.89999985694885,,,,,,49,1,0,1,4,coast,165,0.6413963166977473,0.25290528653024796,0.2617231699353338,1,learn,,
,html-keyboard-response,429,1008143,0.0-226.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,430,1010937,0.0-227.0-0.0,279.2000000476837,,,,,,49,1,0,0,4,coast,166,0.7695116283041439,0.16452591508649064,0.2835716793703951,1,learn,,
,html-keyboard-response,431,1011941,0.0-227.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,432,1014733,0.0-228.0-0.0,279.7000000476837,,,,,,49,1,0,0,4,coast,167,0.8090272798327212,0.2792424153946645,0.2550254488327914,1,learn,,
,html-keyboard-response,433,1015743,0.0-228.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,434,1018571,0.0-229.0-0.0,318.59999990463257,,,,,,49,0,0,0,4,coast,168,0.7160191013084307,0.2760257588418301,0.32147325353499573,0,learn,,
,html-keyboard-response,435,1019572,0.0-229.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,436,1022359,0.0-230.0-0.0,274.7999999523163,,,,,,49,1,0,1,4,coast,169,0.6522086592594966,0.07925730031331707,0.33921677798517086,1,learn,,
,html-keyboard-response,437,1023369,0.0-230.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,438,1026146,0.0-231.0-0.0,266.7999999523163,,,,,,49,0,1,0,4,coast,170,0.5440209869372771,0.06207520849042979,0.3766251440019166,0,learn,,
,html-keyboard-response,439,1027164,0.0-231.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,440,1030201,0.0-232.0-0.0,531.2999999523163,,,,,,49,1,1,1,4,coast,171,0.7783347547077931,0.11443572185602044,0.409107286698106,1,learn,,
,html-keyboard-response,441,1031218,0.0-232.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,442,1034072,0.0-233.0-0.0,349.2000000476837,,,,,,49,0,0,1,4,coast,172,0.7488610772258233,0.24811451009252472,0.44732306796409105,0,learn,,
,html-keyboard-response,443,1035081,0.0-233.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,444,1037826,0.0-234.0-0.0,229,,,,,,51,0,1,1,4,coast,173,0.6835144364209689,0.36114780467984053,0.4414036000745156,1,learn,,
,html-keyboard-response,445,1038828,0.0-234.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,446,1041797,0.0-235.0-0.0,456.40000009536743,,,,,,51,1,1,1,4,coast,174,0.6560161449922376,0.10632520632783175,0.25173417428114,1,learn,,
,html-keyboard-response,447,1042809,0.0-235.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,448,1045762,0.0-236.0-0.0,443.09999990463257,,,,,,51,0,0,1,4,coast,175,0.5870973263794295,0.14042761220410102,0.2657946285988432,1,learn,,
,html-keyboard-response,449,1046769,0.0-236.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,450,1049581,0.0-237.0-0.0,299,,,,,,51,0,0,1,4,coast,176,0.6741259852385038,0.17005044066475122,0.3868799328087064,1,learn,,
,html-keyboard-response,451,1050590,0.0-237.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,452,1053409,0.0-238.0-0.0,311.90000009536743,,,,,,51,1,0,0,4,coast,177,0.6759105930278377,0.1554268201216127,0.28228883899295704,0,learn,,
,html-keyboard-response,453,1054421,0.0-238.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,454,1057208,0.0-239.0-0.0,276.39999985694885,,,,,,51,1,0,0,4,coast,178,0.6604588150428846,0.09786152179962494,0.3651649745102699,0,learn,,
,html-keyboard-response,455,1058222,0.0-239.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,456,1061019,0.0-240.0-0.0,286.7000000476837,,,,,,51,1,1,0,4,coast,179,0.8126618661189104,0.2735927414048442,0.454987348069196,0,learn,,
,html-keyboard-response,457,1062029,0.0-240.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,458,1064800,0.0-241.0-0.0,264.5,,,,,,50,0,0,1,4,coast,180,0.6518427608452737,0.2276799703077213,0.30339760198657656,0,learn,,
,html-keyboard-response,459,1065807,0.0-241.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,460,1068684,0.0-242.0-0.0,365.7999999523163,,,,,,50,1,0,0,4,coast,181,0.6101855385691527,0.08335721150062089,0.3071534564368041,0,learn,,
,html-keyboard-response,461,1069695,0.0-242.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,462,1072525,0.0-243.0-0.0,322.7999999523163,,,,,,50,0,0,0,4,coast,182,0.6149754006830128,0.0818608868519302,0.43913868726831207,0,learn,,
,html-keyboard-response,463,1073532,0.0-243.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,464,1076387,0.0-244.0-0.0,349.10000014305115,,,,,,49,1,0,1,4,coast,183,0.7111427351501436,0.15616038112103117,0.46869112960969533,1,learn,,
,html-keyboard-response,465,1077392,0.0-244.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,466,1080273,0.0-245.0-0.0,371.80000019073486,,,,,,49,1,0,0,4,coast,184,0.7153948919527442,0.10764568898822612,0.4580004752345407,1,learn,,
,html-keyboard-response,467,1081285,0.0-245.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,468,1084098,0.0-246.0-0.0,307,,,,,,49,1,0,0,4,coast,185,0.6374146259294297,0.0853353597207348,0.43622510135169423,1,learn,,
,html-keyboard-response,469,1085103,0.0-246.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,470,1087900,0.0-247.0-0.0,284.10000014305115,,,,,,49,0,0,1,4,coast,186,0.5259293977869401,0.1222574249027827,0.3992114719128893,0,learn,,
,html-keyboard-response,471,1088916,0.0-247.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,472,1091718,0.0-248.0-0.0,294.2000000476837,,,,,,49,0,0,0,4,coast,187,0.5833486599193762,0.20476806865199593,0.41602824545339817,0,learn,,
,html-keyboard-response,473,1092727,0.0-248.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,474,1095531,0.0-249.0-0.0,284.09999990463257,,,,,,49,0,0,1,4,coast,188,0.48733441241517195,0.18021629417066204,0.4315023354830673,0,learn,,
,html-keyboard-response,475,1096541,0.0-249.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,476,1099334,0.0-250.0-0.0,286.2000000476837,,,,,,51,1,0,0,4,coast,189,0.6233933950174388,0.21168258092577177,0.31601144936216863,0,learn,,
,html-keyboard-response,477,1100345,0.0-250.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,478,1101852,0.0-251.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,479,1110857,0.0-252.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,480,1114884,0.0-252.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,481,1117815,0.0-253.0-0.0,423.39999985694885,,,,,,51,1,0,0,5,mountain,190,1,0.18292929665428748,0.3648649978377571,0,learn,,
,html-keyboard-response,482,1118831,0.0-253.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,483,1121608,0.0-254.0-0.0,270.09999990463257,,,,,,51,1,0,1,5,mountain,191,1,0.17999744896780673,0.2710652609139698,1,learn,,
,html-keyboard-response,484,1122612,0.0-254.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,485,1125381,0.0-255.0-0.0,250,,,,,,51,1,1,0,5,mountain,192,0.8909130525048444,0.19478961963323763,0.18935338362842036,0,learn,,
,html-keyboard-response,486,1126387,0.0-255.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,487,1129641,0.0-256.0-0.0,747.2999999523163,,,,,,51,1,0,0,5,mountain,193,0.864019845622079,0.17703795135835884,0.10939223147056809,0,learn,,
,html-keyboard-response,488,1130653,0.0-256.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,489,1133455,0.0-257.0-0.0,297.10000014305115,,,,,,50,1,0,1,5,mountain,194,0.8557933013862656,0.13308358513982205,0.23983121913914487,0,learn,,
,html-keyboard-response,490,1134464,0.0-257.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,491,1137244,0.0-258.0-0.0,267.09999990463257,,,,,,50,1,0,1,5,mountain,195,0.8405402592207911,0.13064615394041126,0.15286607304451846,0,learn,,
,html-keyboard-response,492,1138253,0.0-258.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,493,1141056,0.0-259.0-0.0,292.69999980926514,,,,,,50,1,0,0,5,mountain,196,0.7590172364147578,0.07835851977007614,0.26395114049480767,0,learn,,
,html-keyboard-response,494,1142058,0.0-259.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,495,1144884,0.0-260.0-0.0,310.7000000476837,,,,,,49,1,0,0,5,mountain,197,0.6951185924974744,0.06737628974336107,0.28618907947914735,1,learn,,
,html-keyboard-response,496,1145888,0.0-260.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,497,1148698,0.0-261.0-0.0,298.09999990463257,,,,,,49,1,0,0,5,mountain,198,0.7152175427621269,0.11822149354072078,0.32357098006405344,1,learn,,
,html-keyboard-response,498,1149707,0.0-261.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,499,1152569,0.0-262.0-0.0,348.39999985694885,,,,,,49,1,0,1,5,mountain,199,0.7723827222795763,0.10563060318145391,0.35449554228623287,1,learn,,
,html-keyboard-response,500,1153578,0.0-262.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,501,1156407,0.0-263.0-0.0,321.40000009536743,,,,,,49,0,0,1,5,mountain,200,0.5855938346475785,0.08252390407169616,0.3033714610902477,0,learn,,
,html-keyboard-response,502,1157408,0.0-263.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,503,1160429,0.0-264.0-0.0,501.2999999523163,,,,,,49,0,0,1,5,mountain,201,0.4706577888432433,0.22235436763667898,0.3517221553888156,0,learn,,
,html-keyboard-response,504,1161434,0.0-264.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,505,1164399,0.0-265.0-0.0,445.09999990463257,,,,,,49,1,0,0,5,mountain,202,0.37674457140770684,0.18963145609977983,0.546057226159874,1,learn,,
,html-keyboard-response,506,1165405,0.0-265.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,507,1168162,0.0-266.0-0.0,245,,,,,,49,0,0,0,5,mountain,203,0.3564689999634592,0.12264999114767439,0.5446618814520996,0,learn,,
,html-keyboard-response,508,1169164,0.0-266.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,509,1172150,0.0-267.0-0.0,477.90000009536743,,,,,,51,0,0,1,5,mountain,204,0.3135476311070972,0.1346211618606905,0.6472406851238556,1,learn,,
,html-keyboard-response,510,1173159,0.0-267.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,511,1175937,0.0-268.0-0.0,270.2999999523163,,,,,,51,0,0,0,5,mountain,205,0.1972132792510822,0.2768748200092881,0.5670345193353193,0,learn,,
,html-keyboard-response,512,1176951,0.0-268.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,513,1179728,0.0-269.0-0.0,254.39999985694885,,,,,,51,0,0,0,5,mountain,206,0.12729870073012145,0.22058742310184187,0.5317629666601612,0,learn,,
,html-keyboard-response,514,1180734,0.0-269.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,515,1183521,0.0-270.0-0.0,274.09999990463257,,,,,,51,0,0,1,5,mountain,207,0.0994686877052672,0.3779135125606576,0.6392992041458851,1,learn,,
,html-keyboard-response,516,1184527,0.0-270.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,517,1187364,0.0-271.0-0.0,321.69999980926514,,,,,,51,0,1,0,5,mountain,208,0.21097988712408366,0.29819424676005496,0.6968174331594588,0,learn,,
,html-keyboard-response,518,1188376,0.0-271.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,519,1191187,0.0-272.0-0.0,301.7999999523163,,,,,,50,0,0,1,5,mountain,209,0.16114299568351456,0.15073341303983934,0.6688879210316715,0,learn,,
,html-keyboard-response,520,1192205,0.0-272.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,521,1195049,0.0-273.0-0.0,333.40000009536743,,,,,,50,0,0,1,5,mountain,210,0.17169319289321358,0.22391943746388576,0.7579396352886189,0,learn,,
,html-keyboard-response,522,1196058,0.0-273.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,523,1198903,0.0-274.0-0.0,338.39999985694885,,,,,,50,1,0,0,5,mountain,211,0.17600174529682014,0.24087701122335237,0.705820209732649,0,learn,,
,html-keyboard-response,524,1199907,0.0-274.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,525,1202691,0.0-275.0-0.0,274.5,,,,,,49,0,1,1,5,mountain,212,0.07838400201262631,0.3549730458670733,0.617349362909996,0,learn,,
,html-keyboard-response,526,1203699,0.0-275.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,527,1206345,0.0-276.0-0.0,141.29999995231628,,,,,,49,0,1,0,5,mountain,213,0.06335050145930328,0.30207186590002094,0.5333049036214562,0,learn,,
,html-keyboard-response,528,1207356,0.0-276.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,529,1210141,0.0-277.0-0.0,277.7999999523163,,,,,,49,0,0,1,5,mountain,214,0.19034124984809062,0.23049406638815154,0.4738258424321087,0,learn,,
,html-keyboard-response,530,1211146,0.0-277.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,531,1213930,0.0-278.0-0.0,276.60000014305115,,,,,,51,0,1,0,5,mountain,215,0.20044371942970038,0.2948900140393925,0.5838863486572932,0,learn,,
,html-keyboard-response,532,1214937,0.0-278.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,533,1217724,0.0-279.0-0.0,267.5,,,,,,51,0,0,0,5,mountain,216,0.2269737681876574,0.3715430617915517,0.6646400380146572,0,learn,,
,html-keyboard-response,534,1218734,0.0-279.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,535,1221545,0.0-280.0-0.0,293,,,,,,51,0,1,1,5,mountain,217,0.19946258668334937,0.45997249755490494,0.5120625101390438,1,learn,,
,html-keyboard-response,536,1222555,0.0-280.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,537,1225332,0.0-281.0-0.0,263.7000000476837,,,,,,51,0,0,0,5,mountain,218,0.11166710719221724,0.4263633350118644,0.6215557213483972,0,learn,,
,html-keyboard-response,538,1226336,0.0-281.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,539,1229152,0.0-282.0-0.0,302.90000009536743,,,,,,49,0,0,0,5,mountain,219,0.10147344536859555,0.31564343363039177,0.618926569618461,0,learn,,
,html-keyboard-response,540,1230163,0.0-282.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,541,1232984,0.0-283.0-0.0,307.90000009536743,,,,,,49,0,0,1,5,mountain,220,0.09714844672047662,0.35288372534305906,0.6350531268786886,0,learn,,
,html-keyboard-response,542,1233992,0.0-283.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,543,1236787,0.0-284.0-0.0,283,,,,,,49,0,1,0,5,mountain,221,0.3533350330236983,0.3886588579050655,0.618699054330286,0,learn,,
,html-keyboard-response,544,1237796,0.0-284.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,545,1240613,0.0-285.0-0.0,304.7999999523163,,,,,,51,0,0,1,5,mountain,222,0.22821561280887323,0.351833032827931,0.6615472929930427,1,learn,,
,html-keyboard-response,546,1241618,0.0-285.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,547,1244446,0.0-286.0-0.0,314,,,,,,51,0,0,1,5,mountain,223,0.1746776513618524,0.2910674297836663,0.7048712344030384,1,learn,,
,html-keyboard-response,548,1245456,0.0-286.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,549,1248259,0.0-287.0-0.0,292.90000009536743,,,,,,51,0,0,1,5,mountain,224,0.1519874364519392,0.21103282611091814,0.6573190266001427,1,learn,,
,html-keyboard-response,550,1249268,0.0-287.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,551,1252062,0.0-288.0-0.0,283.59999990463257,,,,,,51,0,0,1,5,mountain,225,0.0731959778854594,0.3339124705284723,0.6285974680496242,1,learn,,
