success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed,context_im
,html-keyboard-response,342,736161,0.0-182.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,343,738713,0.0-183.0-0.0,48.09999990463257,,,,,,51,0,1,1,3,mountain,125,0.35187989782829904,0.6424624153495316,0.23954927770346365,1,learn,,,
,html-keyboard-response,344,739715,0.0-183.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,345,742248,0.0-184.0-0.0,30,,,,,,51,0,0,0,3,mountain,126,0.3969987793964592,0.5883832951489005,0.23019760867175848,0,learn,,,
,html-keyboard-response,346,743249,0.0-184.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,347,745824,0.0-185.0-0.0,72.29999995231628,,,,,,51,1,0,1,3,mountain,127,0.2958013779432052,0.5574823035081492,0.10879945985319835,1,learn,,,
,html-keyboard-response,348,746825,0.0-185.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,349,749465,0.0-186.0-0.0,136.20000004768372,,,,,,51,1,1,0,3,mountain,128,0.3818706682490806,0.6073293400148615,0.15087198661646783,0,learn,,,
,html-keyboard-response,350,750467,0.0-186.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,351,753160,0.0-187.0-0.0,189.79999995231628,,,,,,51,1,0,1,3,mountain,129,0.37428513733115965,0.5835617185930865,0.10875653220718187,1,learn,,,
,html-keyboard-response,352,754162,0.0-187.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,353,756672,0.0-188.0-0.0,7.400000095367432,,,,,,51,1,0,0,3,mountain,130,0.29849996018317604,0.5438541145880329,0.06590802355370562,0,learn,,,
,html-keyboard-response,354,757673,0.0-188.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,355,760231,0.0-189.0-0.0,55.40000009536743,,,,,,49,1,1,0,3,mountain,131,0.25165638247864347,0.5729416961196317,0.08875172123121042,1,learn,,,
,html-keyboard-response,356,761233,0.0-189.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,357,763792,0.0-190.0-0.0,56.200000047683716,,,,,,49,1,1,0,3,mountain,132,0.3127967963883127,0.6275489063354547,0.10684454242702794,1,learn,,,
,html-keyboard-response,358,764793,0.0-190.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,359,767368,0.0-191.0-0.0,71.20000004768372,,,,,,49,1,1,0,3,mountain,133,0.4289395196667218,0.622018282600879,0.1534661544345648,1,learn,,,
,html-keyboard-response,360,768369,0.0-191.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,361,770929,0.0-192.0-0.0,56.5,,,,,,49,0,1,0,3,mountain,134,0.3765882224262384,0.6801911643488575,0.19269828510787781,0,learn,,,
,html-keyboard-response,362,771931,0.0-192.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,363,774480,0.0-193.0-0.0,46,,,,,,49,0,1,0,3,mountain,135,0.3086820243573684,0.7325967554857445,0.1274020232271343,0,learn,,,
,html-keyboard-response,364,775481,0.0-193.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,365,778008,0.0-194.0-0.0,24,,,,,,50,0,1,0,3,mountain,136,0.33116011279454965,0.6935890098276737,0.1283218809498362,1,learn,,,
,html-keyboard-response,366,779009,0.0-194.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,367,781661,0.0-195.0-0.0,136.5,,,,,,50,0,0,1,3,mountain,137,0.3758596933010758,0.7339280383808352,0.17351614765022455,0,learn,,,
,html-keyboard-response,368,782663,0.0-195.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,369,785279,0.0-196.0-0.0,113.39999985694885,,,,,,51,0,0,0,3,mountain,138,0.38597056212781544,0.6564432993714477,0.19072442903529546,0,learn,,,
,html-keyboard-response,370,786281,0.0-196.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,371,788816,0.0-197.0-0.0,32.59999990463257,,,,,,49,0,1,1,3,mountain,139,0.23435652947872376,0.6505249932431741,0.31502959312222306,0,learn,,,
,html-keyboard-response,372,789818,0.0-197.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,373,792328,0.0-198.0-0.0,7.299999952316284,,,,,,50,1,1,0,3,mountain,140,0.26154278986946045,0.698524557061238,0.23884663066662348,1,learn,,,
,html-keyboard-response,374,793330,0.0-198.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,375,795919,0.0-199.0-0.0,86.59999990463257,,,,,,50,0,0,0,3,mountain,141,0.2786679096911124,0.7548240967174124,0.056289060971130435,0,learn,,,
,html-keyboard-response,376,796921,0.0-199.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,377,799551,0.0-200.0-0.0,127.79999995231628,,,,,,51,1,0,0,3,mountain,142,0.25651998737542836,0.6207819648484971,0.20194915621983694,0,learn,,,
,html-keyboard-response,378,800565,0.0-200.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,379,804007,0.0-201.0-0.0,939.7000000476837,,,,,,51,0,1,1,3,mountain,143,0.3282586222381498,0.6098565515166781,0.2517495728635343,1,learn,,,
,html-keyboard-response,380,805009,0.0-201.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,381,807727,0.0-202.0-0.0,216,,,,,,51,1,0,0,3,mountain,144,0.39745588908249163,0.7515240253324242,0.10139849521615883,0,learn,,,
,html-keyboard-response,382,808729,0.0-202.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,383,814733,0.0-203.0-0.0,null,,,,,,null,0,1,0,3,mountain,145,0.33430868188998775,0.7275043874050973,0.15238323547891575,,learn,,,
,html-keyboard-response,384,815735,0.0-203.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,385,821739,0.0-204.0-0.0,null,,,,,,null,1,0,0,3,mountain,146,0.29899211057457703,0.7656678077999893,0.14260439242147463,,learn,,,
,html-keyboard-response,386,822741,0.0-204.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,387,828744,0.0-205.0-0.0,null,,,,,,null,1,1,0,3,mountain,147,0.30694179220272744,0.6142232822494148,0.26670483076853535,,learn,,,
,html-keyboard-response,388,829746,0.0-205.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,389,835750,0.0-206.0-0.0,null,,,,,,null,0,0,0,3,mountain,148,0.2124730029798721,0.7472120323633646,0.2484631973143812,,learn,,,
,html-keyboard-response,390,836753,0.0-206.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,391,842756,0.0-207.0-0.0,null,,,,,,null,0,1,0,3,mountain,149,0.3260594523417229,0.6368445362792974,0.11230686470278733,,learn,,,
,html-keyboard-response,392,843758,0.0-207.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_bye,393,845262,0.0-208.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_travel,394,854265,0.0-209.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_welcome,395,858274,0.0-209.0-1.0,null,,,,,,null,,,,,,,,,,,,
,do_trial,396,864277,0.0-210.0-0.0,null,,,,,,null,0,1,0,4,countryside,150,0.2950612930359525,1,0.06336857603597305,,learn,,,
,html-keyboard-response,397,865279,0.0-210.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,398,871282,0.0-211.0-0.0,null,,,,,,null,0,1,0,4,countryside,151,0.15412595257420938,1,0.06381655719771559,,learn,,,
,html-keyboard-response,399,872284,0.0-211.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,400,878288,0.0-212.0-0.0,null,,,,,,null,1,1,0,4,countryside,152,0.2531076707941996,0.9114422643597686,0.10433800612305952,,learn,,,
,html-keyboard-response,401,879289,0.0-212.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,402,885293,0.0-213.0-0.0,null,,,,,,null,0,1,0,4,countryside,153,0.29347630634108707,0.7832050008956071,0.12116397736309505,,learn,,,
,html-keyboard-response,403,886296,0.0-213.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,404,892299,0.0-214.0-0.0,null,,,,,,null,0,0,0,4,countryside,154,0.3343604324180559,0.630926710274903,0.10416240149327825,,learn,,,
,html-keyboard-response,405,893302,0.0-214.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,406,899305,0.0-215.0-0.0,null,,,,,,null,0,1,0,4,countryside,155,0.42814209748434623,0.5968977575621445,0.08454767586549596,,learn,,,
,html-keyboard-response,407,900307,0.0-215.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,408,906311,0.0-216.0-0.0,null,,,,,,null,1,1,1,4,countryside,156,0.39160137627862524,0.8059588207401329,0.1380249496429057,,learn,,,
,html-keyboard-response,409,907312,0.0-216.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,410,913316,0.0-217.0-0.0,null,,,,,,null,0,1,0,4,countryside,157,0.3322659936641575,0.6472012985369906,0.07103464570154455,,learn,,,
,html-keyboard-response,411,914318,0.0-217.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,412,920321,0.0-218.0-0.0,null,,,,,,null,0,1,0,4,countryside,158,0.17450837489792753,0.5772152922023998,0.053900840145256,,learn,,,
,html-keyboard-response,413,921324,0.0-218.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,414,927328,0.0-219.0-0.0,null,,,,,,null,0,1,1,4,countryside,159,0.2741941743193596,0.5776815375784814,0.10803074915441312,,learn,,,
,html-keyboard-response,415,928329,0.0-219.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,416,934333,0.0-220.0-0.0,null,,,,,,null,0,0,0,4,countryside,160,0.2571523788594895,0.5767352119985584,0.09727940084181118,,learn,,,
,html-keyboard-response,417,935335,0.0-220.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,418,941339,0.0-221.0-0.0,null,,,,,,null,0,0,0,4,countryside,161,0.1526810801853664,0.5403601778031769,0.05812228328139543,,learn,,,
,html-keyboard-response,419,942339,0.0-221.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,420,948343,0.0-222.0-0.0,null,,,,,,null,1,0,0,4,countryside,162,0.3631542712708044,0.4314710573915802,0.10971751644563424,,learn,,,
,html-keyboard-response,421,949345,0.0-222.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,422,955349,0.0-223.0-0.0,null,,,,,,null,0,0,0,4,countryside,163,0.43309920487375075,0.3491541435563268,0.053811557544381924,,learn,,,
,html-keyboard-response,423,956351,0.0-223.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,424,962355,0.0-224.0-0.0,null,,,,,,null,0,1,0,4,countryside,164,0.5105267850562983,0.35331473582904116,0.1287526761545946,,learn,,,
,html-keyboard-response,425,963357,0.0-224.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,426,966064,0.0-225.0-0.0,204.70000004768372,,,,,,50,1,0,0,4,countryside,165,0.6311968530210922,0.36886429916592706,0.17592360434668664,0,learn,,,
,html-keyboard-response,427,967065,0.0-225.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,428,969575,0.0-226.0-0.0,7.599999904632568,,,,,,49,1,0,0,4,countryside,166,0.6506261431581328,0.4905411692588044,0.10504045102492846,1,learn,,,
,html-keyboard-response,429,970576,0.0-226.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,430,973079,0.0-227.0-0.0,0.39999985694885254,,,,,,49,1,0,0,4,countryside,167,0.5321353052266014,0.3800216796002352,0.07423239753917647,1,learn,,,
,html-keyboard-response,431,974081,0.0-227.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,432,976736,0.0-228.0-0.0,152.30000019073486,,,,,,49,1,1,1,4,countryside,168,0.6263666973024181,0.29052996830744793,0.14710936460411153,1,learn,,,
,html-keyboard-response,433,977738,0.0-228.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,434,980399,0.0-229.0-0.0,158.59999990463257,,,,,,49,1,0,0,4,countryside,169,0.6368442903588258,0.317852086196145,0.053575161160195006,1,learn,,,
,html-keyboard-response,435,981401,0.0-229.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,436,983904,0.0-230.0-0.0,0.40000009536743164,,,,,,49,0,0,0,4,countryside,170,0.8279800616497065,0.29421733703622793,0.06569186607775675,0,learn,,,
,html-keyboard-response,437,984905,0.0-230.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,438,987568,0.0-231.0-0.0,159.5,,,,,,49,1,0,1,4,countryside,171,0.7662333407397695,0.39334222838402744,0.11546317180606107,1,learn,,,
,html-keyboard-response,439,988571,0.0-231.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,440,991095,0.0-232.0-0.0,21.5,,,,,,49,0,0,1,4,countryside,172,0.761734159494127,0.3924288566820007,0.15194820138904253,0,learn,,,
,html-keyboard-response,441,992096,0.0-232.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,442,994680,0.0-233.0-0.0,80.30000019073486,,,,,,50,1,1,0,4,countryside,173,0.6423826316663402,0.3725020557786158,0.0715177388981446,1,learn,,,
,html-keyboard-response,443,995682,0.0-233.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,444,998280,0.0-234.0-0.0,95.29999995231628,,,,,,50,1,1,0,4,countryside,174,0.5138004272033782,0.45436042922199527,0.05406147278508229,1,learn,,,
,html-keyboard-response,445,999281,0.0-234.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,446,1001911,0.0-235.0-0.0,127.09999990463257,,,,,,50,0,0,0,4,countryside,175,0.5007572302319573,0.4405267147743418,0.11169299786813788,0,learn,,,
,html-keyboard-response,447,1002912,0.0-235.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,448,1005888,0.0-236.0-0.0,473.2000000476837,,,,,,51,0,0,0,4,countryside,176,0.4630847380217502,0.48805076654172463,0.08995320928906317,0,learn,,,
,html-keyboard-response,449,1006890,0.0-236.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,450,1009713,0.0-237.0-0.0,319.09999990463257,,,,,,49,0,0,0,4,countryside,177,0.5188214345219477,0.49665639491722374,0.10458431640665268,0,learn,,,
,html-keyboard-response,451,1010716,0.0-237.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,452,1013871,0.0-238.0-0.0,653.3999998569489,,,,,,50,1,1,0,4,countryside,178,0.5050425893978674,0.46827489614112006,0.12109329459685836,1,learn,,,
,html-keyboard-response,453,1014874,0.0-238.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,454,1017464,0.0-239.0-0.0,87.70000004768372,,,,,,50,1,0,0,4,countryside,179,0.4346334374838736,0.40272309668000694,0.1273832292011245,0,learn,,,
,html-keyboard-response,455,1018465,0.0-239.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,456,1021159,0.0-240.0-0.0,192.59999990463257,,,,,,50,1,1,1,4,countryside,180,0.36002197166313915,0.39746190242288437,0.13899545111300682,1,learn,,,
,html-keyboard-response,457,1022161,0.0-240.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,458,1024671,0.0-241.0-0.0,7.400000095367432,,,,,,50,0,0,0,4,countryside,181,0.4492839526988452,0.36983007957250047,0.13814559245855226,0,learn,,,
,html-keyboard-response,459,1025673,0.0-241.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,460,1028872,0.0-242.0-0.0,696.2999999523163,,,,,,50,1,0,0,4,countryside,182,0.6475460853853754,0.24706347502545215,0.14033879252141096,0,learn,,,
,html-keyboard-response,461,1029873,0.0-242.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,462,1032537,0.0-243.0-0.0,160.10000014305115,,,,,,49,1,0,0,4,countryside,183,0.6771515976171169,0.36240903199941216,0.08251930303683018,1,learn,,,
,html-keyboard-response,463,1033538,0.0-243.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,464,1036337,0.0-244.0-0.0,295.30000019073486,,,,,,49,1,1,0,4,countryside,184,0.6272799171235962,0.4204359264187631,0.07636724954986832,1,learn,,,
,html-keyboard-response,465,1037339,0.0-244.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,466,1039977,0.0-245.0-0.0,134.5,,,,,,49,1,0,0,4,countryside,185,0.5118362860896136,0.30836601809565584,0.11150433314339947,1,learn,,,
,html-keyboard-response,467,1040979,0.0-245.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,468,1043511,0.0-246.0-0.0,30.100000143051147,,,,,,49,0,1,1,4,countryside,186,0.5665236356117744,0.22136151889969605,0.08734330198695736,0,learn,,,
,html-keyboard-response,469,1044514,0.0-246.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,470,1047192,0.0-247.0-0.0,174.70000004768372,,,,,,49,0,0,0,4,countryside,187,0.459666118211397,0.1321373910127332,0.10428701338619245,0,learn,,,
,html-keyboard-response,471,1048194,0.0-247.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,472,1050752,0.0-248.0-0.0,55.5,,,,,,49,1,0,0,4,countryside,188,0.5680585353351838,0.11331842180294055,0.14420110141066253,1,learn,,,
,html-keyboard-response,473,1051753,0.0-248.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,474,1054497,0.0-249.0-0.0,240.79999995231628,,,,,,49,1,1,0,4,countryside,189,0.5405207943014891,0.2867982484021303,0.23594283989808276,1,learn,,,
,html-keyboard-response,475,1055500,0.0-249.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_bye,476,1057002,0.0-250.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_travel,477,1066004,0.0-251.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_welcome,478,1070013,0.0-251.0-1.0,null,,,,,,null,,,,,,,,,,,,
,do_trial,479,1072975,0.0-252.0-0.0,459.7000000476837,,,,,,51,1,1,0,5,city,190,1,0.2829952456978932,0.10756394941075809,0,learn,,,
,html-keyboard-response,480,1073976,0.0-252.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,481,1076575,0.0-253.0-0.0,96.29999995231628,,,,,,50,1,0,0,5,city,191,1,0.24384773218582492,0.26127562540473526,0,learn,,,
,html-keyboard-response,482,1077577,0.0-253.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,483,1080256,0.0-254.0-0.0,175.40000009536743,,,,,,49,1,1,0,5,city,192,0.8119830779691369,0.2177362549870805,0.1617980079361808,1,learn,,,
,html-keyboard-response,484,1081258,0.0-254.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,485,1083800,0.0-255.0-0.0,39.5,,,,,,49,1,0,0,5,city,193,0.777385808974405,0.25166575849362544,0.154108439514331,1,learn,,,
,html-keyboard-response,486,1084802,0.0-255.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,487,1087599,0.0-256.0-0.0,294.90000009536743,,,,,,50,0,1,1,5,city,194,0.7656089702149343,0.32313450341242694,0.08108613397895663,1,learn,,,
,html-keyboard-response,488,1088601,0.0-256.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,489,1091504,0.0-257.0-0.0,400.2999999523163,,,,,,51,1,0,0,5,city,195,0.7403510862392877,0.31313463579891865,0.2207609782331297,0,learn,,,
,html-keyboard-response,490,1092506,0.0-257.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,491,1095120,0.0-258.0-0.0,111.69999980926514,,,,,,50,1,0,0,5,city,196,0.6823651709502384,0.4062716156653159,0.08705552499554708,0,learn,,,
,html-keyboard-response,492,1096122,0.0-258.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,493,1098687,0.0-259.0-0.0,62.700000047683716,,,,,,51,1,0,0,5,city,197,0.6687848029849782,0.2988381387263094,0.07393551549898396,0,learn,,,
,html-keyboard-response,494,1099689,0.0-259.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,495,1102944,0.0-260.0-0.0,752.0999999046326,,,,,,49,1,0,0,5,city,198,0.6007214920412475,0.31420606811923374,0.05167574396261267,1,learn,,,
,html-keyboard-response,496,1103946,0.0-260.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,497,1106624,0.0-261.0-0.0,175.20000004768372,,,,,,49,1,0,0,5,city,199,0.5542787337592118,0.12956128515052895,0.17742392212628474,1,learn,,,
,html-keyboard-response,498,1107625,0.0-261.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,499,1110336,0.0-262.0-0.0,207.60000014305115,,,,,,49,1,1,0,5,city,200,0.5490940365769649,0.1336866725202389,0.20248042382530299,1,learn,,,
,html-keyboard-response,500,1111337,0.0-262.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,501,1113944,0.0-263.0-0.0,104,,,,,,49,0,0,0,5,city,201,0.43973285176889354,0.18684610735435983,0.3007834179145328,0,learn,,,
,html-keyboard-response,502,1114945,0.0-263.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,503,1117616,0.0-264.0-0.0,167.5,,,,,,49,1,0,1,5,city,202,0.458105633529044,0.20756339891237433,0.5260785738288538,1,learn,,,
,html-keyboard-response,504,1118632,0.0-264.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,505,1121208,0.0-265.0-0.0,73.09999990463257,,,,,,49,1,0,1,5,city,203,0.43655489217009014,0.22863892800924585,0.5789850645916091,1,learn,,,
,html-keyboard-response,506,1122209,0.0-265.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,507,1124896,0.0-266.0-0.0,183.59999990463257,,,,,,49,1,0,0,5,city,204,0.2625706104230065,0.15759366293685248,0.5407483457971679,1,learn,,,
,html-keyboard-response,508,1125897,0.0-266.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,509,1128616,0.0-267.0-0.0,216.60000014305115,,,,,,49,1,0,1,5,city,205,0.2844917604766342,0.1707076199353999,0.6705691293106177,1,learn,,,
,html-keyboard-response,510,1129618,0.0-267.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,511,1132393,0.0-268.0-0.0,270.90000009536743,,,,,,49,1,0,1,5,city,206,0.3474050623402659,0.050244802943106334,0.681388770308713,1,learn,,,
,html-keyboard-response,512,1133395,0.0-268.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,513,1135909,0.0-269.0-0.0,0.20000004768371582,,,,,,49,1,1,1,5,city,207,0.28187619524799074,0.14580646682119075,0.6345202382863535,1,learn,,,
,html-keyboard-response,514,1136910,0.0-269.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,515,1139457,0.0-270.0-0.0,43.09999990463257,,,,,,49,0,0,1,5,city,208,0.21952571391483755,0.07117952776276258,0.496565332091766,0,learn,,,
,html-keyboard-response,516,1140459,0.0-270.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,517,1143009,0.0-271.0-0.0,45.90000009536743,,,,,,50,0,0,1,5,city,209,0.22855545827140994,0.10126807141436293,0.5675245850275166,0,learn,,,
,html-keyboard-response,518,1144011,0.0-271.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,519,1146679,0.0-272.0-0.0,165.59999990463257,,,,,,51,0,0,1,5,city,210,0.1200968889450381,0.24364092402724935,0.5193129457939851,1,learn,,,
,html-keyboard-response,520,1147681,0.0-272.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,521,1150232,0.0-273.0-0.0,48.40000009536743,,,,,,51,0,0,1,5,city,211,0.20714305454547433,0.1292841107568318,0.44457664147360193,1,learn,,,
,html-keyboard-response,522,1151234,0.0-273.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,523,1153983,0.0-274.0-0.0,246.59999990463257,,,,,,51,0,0,1,5,city,212,0.21193647278465272,0.13679301145739792,0.5142595386860764,1,learn,,,
,html-keyboard-response,524,1154985,0.0-274.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,525,1157512,0.0-275.0-0.0,23.5,,,,,,51,0,0,1,5,city,213,0.21583078335113828,0.14557596945241197,0.5279543773963618,1,learn,,,
,html-keyboard-response,526,1158515,0.0-275.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,527,1161169,0.0-276.0-0.0,150.90000009536743,,,,,,51,0,0,1,5,city,214,0.28005777003908205,0.266886660537842,0.6150457138489664,1,learn,,,
,html-keyboard-response,528,1162171,0.0-276.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,529,1164849,0.0-277.0-0.0,173.89999985694885,,,,,,51,1,0,1,5,city,215,0.3552994389800809,0.1771676177028063,0.63879715837577,1,learn,,,
,html-keyboard-response,530,1165850,0.0-277.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,531,1168552,0.0-278.0-0.0,199.20000004768372,,,,,,51,0,0,1,5,city,216,0.2945947302094441,0.09532699779353074,0.5963018698785374,1,learn,,,
,html-keyboard-response,532,1169554,0.0-278.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,533,1172097,0.0-279.0-0.0,39.10000014305115,,,,,,51,1,0,0,5,city,217,0.23671270317901866,0.1547223259130033,0.596985722314002,0,learn,,,
,html-keyboard-response,534,1173099,0.0-279.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,535,1175800,0.0-280.0-0.0,197.59999990463257,,,,,,50,0,0,1,5,city,218,0.3237598038719521,0.12169454599571866,0.7013952596296568,0,learn,,,
,html-keyboard-response,536,1176801,0.0-280.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,537,1179312,0.0-281.0-0.0,8,,,,,,49,0,1,1,5,city,219,0.16644673215523795,0.11805021802863913,0.6926814109902597,0,learn,,,
,html-keyboard-response,538,1180314,0.0-281.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,539,1182919,0.0-282.0-0.0,103.09999990463257,,,,,,51,0,0,1,5,city,220,0.18873685382446836,0.08702952677575702,0.6748818627562342,1,learn,,,
,html-keyboard-response,540,1183921,0.0-282.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,541,1186456,0.0-283.0-0.0,32.09999990463257,,,,,,51,0,0,0,5,city,221,0.42589163366045674,0.1379159828086099,0.6011855382176797,0,learn,,,
,html-keyboard-response,542,1187458,0.0-283.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,543,1190023,0.0-284.0-0.0,63.09999990463257,,,,,,51,1,0,1,5,city,222,0.5382103571601249,0.21991507529193363,0.6882598792679747,1,learn,,,
,html-keyboard-response,544,1191025,0.0-284.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
