success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed,context_im,contextArray_ind,pRew_Red,pRew_White,pRew_Black
,do_trial,321,892190,0.0-172.0-0.0,278.70000000298023,,,,,,50,0,1,0,3,mountain,115,0.1882717470051283,0.670801932889012,0.21222892537040708,1,learn,,,,,,,
,html-keyboard-response,322,893201,0.0-172.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,323,895934,0.0-173.0-0.0,223.80000001192093,,,,,,50,0,1,0,3,mountain,116,0.12842963109413366,0.7034709594759994,0.16924711244473675,1,learn,,,,,,,
,html-keyboard-response,324,896946,0.0-173.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,325,900147,0.0-174.0-0.0,693.8000000119209,,,,,,50,0,1,0,3,mountain,117,0.3804544174424936,0.7124819314157362,0.06916747381113378,1,learn,,,,,,,
,html-keyboard-response,326,901152,0.0-174.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,327,904177,0.0-175.0-0.0,512.7000000029802,,,,,,50,0,0,0,3,mountain,118,0.3724735746446063,0.6154318054373954,0.07688898141772027,0,learn,,,,,,,
,html-keyboard-response,328,905186,0.0-175.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,329,908071,0.0-176.0-0.0,372.5,,,,,,50,1,1,1,3,mountain,119,0.34362178103365976,0.6706441361040614,0.12855868594512182,1,learn,,,,,,,
,html-keyboard-response,330,909079,0.0-176.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,331,911743,0.0-177.0-0.0,155.30000001192093,,,,,,50,0,1,0,3,mountain,120,0.29046051383951815,0.5390821691210955,0.33066826201884925,1,learn,,,,,,,
,html-keyboard-response,332,912751,0.0-177.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,333,915910,0.0-178.0-0.0,638.8999999910593,,,,,,50,1,1,0,3,mountain,121,0.24747653430086175,0.44414236312974725,0.3416717390103082,1,learn,,,,,,,
,html-keyboard-response,334,916915,0.0-178.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,335,920794,0.0-179.0-0.0,1365.5999999940395,,,,,,50,0,0,1,3,mountain,122,0.18708212881532726,0.2536713980352164,0.5145679488799298,0,learn,,,,,,,
,html-keyboard-response,336,921810,0.0-179.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,337,924772,0.0-180.0-0.0,453,,,,,,50,0,0,1,3,mountain,123,0.1437219902781194,0.11091314267319664,0.6413650317418105,0,learn,,,,,,,
,html-keyboard-response,338,925780,0.0-180.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,339,928701,0.0-181.0-0.0,411.79999999701977,,,,,,50,1,0,1,3,mountain,124,0.26291332030484055,0.2051913207489858,0.6851293232983501,0,learn,,,,,,,
,html-keyboard-response,340,929710,0.0-181.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,341,932585,0.0-182.0-0.0,358.3999999910593,,,,,,50,0,1,0,3,mountain,125,0.15955939390630444,0.18896885613953118,0.5715051441054602,1,learn,,,,,,,
,html-keyboard-response,342,933597,0.0-182.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,343,936616,0.0-183.0-0.0,506.70000000298023,,,,,,50,0,0,1,3,mountain,126,0.17866932460079746,0.07212108583630658,0.46996495912220865,0,learn,,,,,,,
,html-keyboard-response,344,937624,0.0-183.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,345,940448,0.0-184.0-0.0,314.09999999403954,,,,,,50,0,0,1,3,mountain,127,0.33647177325276756,0.07650543001570145,0.6102761962188467,0,learn,,,,,,,
,html-keyboard-response,346,941457,0.0-184.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,347,943971,0.0-185.0-0.0,3.9000000059604645,,,,,,51,1,0,1,3,mountain,128,0.36905539505579343,0.24407280876642712,0.6239337354793301,1,learn,,,,,,,
,html-keyboard-response,348,944982,0.0-185.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,349,947971,0.0-186.0-0.0,479.8999999910593,,,,,,51,0,0,1,3,mountain,129,0.38459525643554043,0.23104477841994386,0.6152805007486468,1,learn,,,,,,,
,html-keyboard-response,350,948989,0.0-186.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,351,951705,0.0-187.0-0.0,211.29999999701977,,,,,,51,1,0,0,3,mountain,130,0.3831719533825114,0.2312886782796075,0.5093068684309321,0,learn,,,,,,,
,html-keyboard-response,352,952716,0.0-187.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,353,955586,0.0-188.0-0.0,357.69999998807907,,,,,,51,0,0,0,3,mountain,131,0.2423320682270481,0.11219207264617226,0.4208550303533666,0,learn,,,,,,,
,html-keyboard-response,354,956589,0.0-188.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,355,959407,0.0-189.0-0.0,300.70000000298023,,,,,,51,0,0,0,3,mountain,132,0.2786012146944385,0.07955138062203569,0.4144098645363458,0,learn,,,,,,,
,html-keyboard-response,356,960416,0.0-189.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,357,963248,0.0-190.0-0.0,318.40000000596046,,,,,,51,0,0,1,3,mountain,133,0.281969254891883,0.05714424426080426,0.6773325903260567,1,learn,,,,,,,
,html-keyboard-response,358,964259,0.0-190.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,359,967189,0.0-191.0-0.0,424.90000000596046,,,,,,51,0,0,1,3,mountain,134,0.40121740816484697,0.058676443746022655,0.6790316561976093,1,learn,,,,,,,
,html-keyboard-response,360,968195,0.0-191.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,361,970898,0.0-192.0-0.0,192,,,,,,51,1,0,1,3,mountain,135,0.3798516106952157,0.09016922996497245,0.6025517346096488,1,learn,,,,,,,
,html-keyboard-response,362,971907,0.0-192.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,363,974666,0.0-193.0-0.0,246.8999999910593,,,,,,51,0,1,1,3,mountain,136,0.3060489512716922,0.08683472446050777,0.7364161425493044,1,learn,,,,,,,
,html-keyboard-response,364,975682,0.0-193.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,365,978497,0.0-194.0-0.0,302.19999998807907,,,,,,51,0,1,1,3,mountain,137,0.430308544812759,0.250619347204745,0.5358693574964083,1,learn,,,,,,,
,html-keyboard-response,366,979505,0.0-194.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,367,982765,0.0-195.0-0.0,750.7000000029802,,,,,,51,1,0,0,3,mountain,138,0.42743269310215665,0.2801220821373904,0.4970822892492511,0,learn,,,,,,,
,html-keyboard-response,368,983774,0.0-195.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,369,987024,0.0-196.0-0.0,742.2999999970198,,,,,,51,0,0,1,3,mountain,139,0.2962429235584434,0.06080603404710251,0.6381541807026775,1,learn,,,,,,,
,html-keyboard-response,370,988032,0.0-196.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,371,991090,0.0-197.0-0.0,543.7999999970198,,,,,,51,0,0,1,3,mountain,140,0.27737192017700985,0.12839809507986508,0.5533524824732726,1,learn,,,,,,,
,html-keyboard-response,372,992098,0.0-197.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,373,994882,0.0-198.0-0.0,276,,,,,,51,1,0,0,3,mountain,141,0.23986291279956434,0.15824911985088527,0.6204519667972374,0,learn,,,,,,,
,html-keyboard-response,374,995889,0.0-198.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,375,998657,0.0-199.0-0.0,253.09999999403954,,,,,,51,0,0,0,3,mountain,142,0.21332647817998351,0.19586102387452178,0.32614787638506865,0,learn,,,,,,,
,html-keyboard-response,376,999671,0.0-199.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,377,1002642,0.0-200.0-0.0,462.70000000298023,,,,,,51,0,0,1,3,mountain,143,0.19354229910336618,0.37577870757490844,0.5579027517511252,1,learn,,,,,,,
,html-keyboard-response,378,1003647,0.0-200.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,379,1006287,0.0-201.0-0.0,126.79999999701977,,,,,,51,0,0,1,3,mountain,144,0.2485937417002774,0.37409148783527935,0.5675199580793525,1,learn,,,,,,,
,html-keyboard-response,380,1007290,0.0-201.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,381,1010160,0.0-202.0-0.0,353,,,,,,51,0,0,0,3,mountain,145,0.35360282268292653,0.1965783654363989,0.5746549020002348,0,learn,,,,,,,
,html-keyboard-response,382,1011164,0.0-202.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,383,1013938,0.0-203.0-0.0,262.20000000298023,,,,,,51,0,0,1,3,mountain,146,0.21720346536207497,0.21392494469684983,0.6252033486167221,1,learn,,,,,,,
,html-keyboard-response,384,1014946,0.0-203.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,385,1017764,0.0-204.0-0.0,311,,,,,,51,0,0,1,3,mountain,147,0.29565133503787494,0.051564967717136895,0.556743768615289,1,learn,,,,,,,
,html-keyboard-response,386,1018780,0.0-204.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,387,1021833,0.0-205.0-0.0,540.4000000059605,,,,,,51,0,0,1,3,mountain,148,0.3199530310778392,0.07845481883751862,0.5005361463033053,1,learn,,,,,,,
,html-keyboard-response,388,1022843,0.0-205.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,389,1025876,0.0-206.0-0.0,521.5,,,,,,51,0,0,1,3,mountain,149,0.2678951225818701,0.05280076776623892,0.5336228536018431,1,learn,,,,,,,
,html-keyboard-response,390,1026882,0.0-206.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_bye,391,1028388,0.0-207.0-0.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_travel,392,1037393,0.0-208.0-0.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_welcome,393,1041421,0.0-208.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,394,1044419,0.0-209.0-0.0,485.5,,,,,,51,1,0,1,4,countryside,150,0.47195011088087,0.10384827424947904,1,1,learn,,,,,,,
,html-keyboard-response,395,1045436,0.0-209.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,396,1048187,0.0-210.0-0.0,240.70000000298023,,,,,,51,1,0,1,4,countryside,151,0.397172107444453,0.09173887991139847,1,1,learn,,,,,,,
,html-keyboard-response,397,1049201,0.0-210.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,398,1052143,0.0-211.0-0.0,436.5,,,,,,51,0,1,1,4,countryside,152,0.26895267815910273,0.1757843914177117,0.8695416221384556,1,learn,,,,,,,
,html-keyboard-response,399,1053145,0.0-211.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,400,1055997,0.0-212.0-0.0,342.30000001192093,,,,,,51,0,0,1,4,countryside,153,0.4007281962721347,0.21792760784362045,0.8409430742983658,1,learn,,,,,,,
,html-keyboard-response,401,1057003,0.0-212.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,402,1059845,0.0-213.0-0.0,331.1000000089407,,,,,,51,0,0,1,4,countryside,154,0.38158946386428844,0.1901728184614845,0.7466799328395415,1,learn,,,,,,,
,html-keyboard-response,403,1060853,0.0-213.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,404,1063493,0.0-214.0-0.0,128.59999999403954,,,,,,51,0,0,0,4,countryside,155,0.33595729635239774,0.19185645184561623,0.7116915383340525,0,learn,,,,,,,
,html-keyboard-response,405,1064503,0.0-214.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,406,1067243,0.0-215.0-0.0,226.20000000298023,,,,,,51,1,0,1,4,countryside,156,0.48292875923156886,0.17818392554805215,0.7641061841152046,1,learn,,,,,,,
,html-keyboard-response,407,1068254,0.0-215.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,408,1071180,0.0-216.0-0.0,413,,,,,,51,0,0,1,4,countryside,157,0.45046400976618195,0.056583952399588036,0.7850683503385915,1,learn,,,,,,,
,html-keyboard-response,409,1072186,0.0-216.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,410,1074893,0.0-217.0-0.0,199.29999999701977,,,,,,51,0,0,1,4,countryside,158,0.3750384963195361,0.13731068271858005,0.8789626690010881,1,learn,,,,,,,
,html-keyboard-response,411,1075910,0.0-217.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,412,1078878,0.0-218.0-0.0,448.40000000596046,,,,,,51,1,0,1,4,countryside,159,0.3847990086244999,0.10644106231003835,0.666103011475575,1,learn,,,,,,,
,html-keyboard-response,413,1079884,0.0-218.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,414,1082906,0.0-219.0-0.0,509.5,,,,,,51,0,1,0,4,countryside,160,0.3179271019126241,0.15607956476284832,0.5873704834753201,0,learn,,,,,,,
,html-keyboard-response,415,1083913,0.0-219.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,416,1086786,0.0-220.0-0.0,361.79999999701977,,,,,,51,1,0,1,4,countryside,161,0.4265287805087822,0.06179360203383514,0.5955235513243723,1,learn,,,,,,,
,html-keyboard-response,417,1087794,0.0-220.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,418,1091019,0.0-221.0-0.0,717.4000000059605,,,,,,51,0,0,0,4,countryside,162,0.5163155247021092,0.06034844193186736,0.5837362531538131,0,learn,,,,,,,
,html-keyboard-response,419,1092025,0.0-221.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,420,1094942,0.0-222.0-0.0,412,,,,,,51,0,0,1,4,countryside,163,0.44244876926490345,0.09567673027564327,0.39961864318522694,1,learn,,,,,,,
,html-keyboard-response,421,1095952,0.0-222.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,422,1099052,0.0-223.0-0.0,590.5999999940395,,,,,,51,0,0,1,4,countryside,164,0.4399768477401671,0.14507623117529098,0.3130745289078181,1,learn,,,,,,,
,html-keyboard-response,423,1100058,0.0-223.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,424,1102898,0.0-224.0-0.0,328.5,,,,,,51,0,0,1,4,countryside,165,0.6061461305151137,0.05567144251483951,0.47462755252553396,1,learn,,,,,,,
,html-keyboard-response,425,1103910,0.0-224.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,426,1106662,0.0-225.0-0.0,246.40000000596046,,,,,,51,0,0,1,4,countryside,166,0.5416223158195982,0.12104842261377194,0.35324827774108,1,learn,,,,,,,
,html-keyboard-response,427,1107666,0.0-225.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,428,1110524,0.0-226.0-0.0,341.70000000298023,,,,,,51,1,0,0,4,countryside,167,0.5927701671216186,0.1148310199781552,0.37239448214763415,0,learn,,,,,,,
,html-keyboard-response,429,1111539,0.0-226.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,430,1114517,0.0-227.0-0.0,464.29999999701977,,,,,,51,0,0,0,4,countryside,168,0.4671245344136263,0.06420775286293531,0.10138709003015813,0,learn,,,,,,,
,html-keyboard-response,431,1115527,0.0-227.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,432,1118272,0.0-228.0-0.0,229.5,,,,,,51,1,1,0,4,countryside,169,0.5197899360724358,0.16208135594253953,0.0637365629447548,0,learn,,,,,,,
,html-keyboard-response,433,1119274,0.0-228.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,434,1121991,0.0-229.0-0.0,208.3999999910593,,,,,,49,1,0,0,4,countryside,170,0.49800722414958104,0.20514723603194945,0.07909504610594312,1,learn,,,,,,,
,html-keyboard-response,435,1123001,0.0-229.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,436,1125876,0.0-230.0-0.0,366.70000000298023,,,,,,49,1,0,0,4,countryside,171,0.5196126314496914,0.08399297975483785,0.08259861202544846,1,learn,,,,,,,
,html-keyboard-response,437,1126892,0.0-230.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,438,1130357,0.0-231.0-0.0,953.6000000089407,,,,,,49,1,0,0,4,countryside,172,0.5767237389152036,0.10160354558249829,0.14793462952327624,1,learn,,,,,,,
,html-keyboard-response,439,1131374,0.0-231.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,440,1134783,0.0-232.0-0.0,899.2000000029802,,,,,,49,1,1,0,4,countryside,173,0.5987289556303761,0.1299227900413857,0.05823938173714344,1,learn,,,,,,,
,html-keyboard-response,441,1135799,0.0-232.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,442,1138613,0.0-233.0-0.0,305.69999998807907,,,,,,49,1,0,0,4,countryside,174,0.6756799732082378,0.05772362738636328,0.17284837163957387,1,learn,,,,,,,
,html-keyboard-response,443,1139622,0.0-233.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,444,1142873,0.0-234.0-0.0,744.9000000059605,,,,,,49,0,0,0,4,countryside,175,0.742989346140337,0.10590151711504434,0.22258025901094783,0,learn,,,,,,,
,html-keyboard-response,445,1143875,0.0-234.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,446,1146746,0.0-235.0-0.0,361.90000000596046,,,,,,49,1,1,0,4,countryside,176,0.6100453302145598,0.1284714560451465,0.1518527466908481,1,learn,,,,,,,
,html-keyboard-response,447,1147758,0.0-235.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,448,1150839,0.0-236.0-0.0,569.4000000059605,,,,,,49,0,0,0,4,countryside,177,0.4979728906829696,0.2160326583885686,0.19760595064494638,0,learn,,,,,,,
,html-keyboard-response,449,1151848,0.0-236.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,450,1154614,0.0-237.0-0.0,256.29999999701977,,,,,,49,0,1,0,4,countryside,178,0.555879905380552,0.12162987974580595,0.1769089032879631,0,learn,,,,,,,
,html-keyboard-response,451,1155616,0.0-237.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,452,1158373,0.0-238.0-0.0,248.59999999403954,,,,,,49,1,1,0,4,countryside,179,0.5219875964179631,0.055121680189402826,0.07949376534086171,1,learn,,,,,,,
,html-keyboard-response,453,1159389,0.0-238.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,454,1162437,0.0-239.0-0.0,536.4000000059605,,,,,,49,0,1,0,4,countryside,180,0.4600960756455244,0.25616705912266885,0.11972567471990678,0,learn,,,,,,,
,html-keyboard-response,455,1163445,0.0-239.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,456,1166155,0.0-240.0-0.0,199.8999999910593,,,,,,49,0,0,0,4,countryside,181,0.6245334713231993,0.08207269032177372,0.32451577041235297,0,learn,,,,,,,
,html-keyboard-response,457,1167161,0.0-240.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,458,1169936,0.0-241.0-0.0,261.70000000298023,,,,,,49,0,0,0,4,countryside,182,0.43276081934879496,0.21374469979591554,0.28115326647425337,0,learn,,,,,,,
,html-keyboard-response,459,1170954,0.0-241.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,460,1173755,0.0-242.0-0.0,285.70000000298023,,,,,,49,0,0,1,4,countryside,183,0.6102146150354127,0.2363663765697934,0.4107501485100037,0,learn,,,,,,,
,html-keyboard-response,461,1174762,0.0-242.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,462,1177562,0.0-243.0-0.0,290.1000000089407,,,,,,49,0,0,0,4,countryside,184,0.5669784928220399,0.1681005351630942,0.27796526143950234,0,learn,,,,,,,
,html-keyboard-response,463,1178569,0.0-243.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,464,1181215,0.0-244.0-0.0,139.20000000298023,,,,,,49,1,1,1,4,countryside,185,0.6368762230413708,0.225900633090781,0.29325062209640523,1,learn,,,,,,,
,html-keyboard-response,465,1182232,0.0-244.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,466,1185127,0.0-245.0-0.0,389.90000000596046,,,,,,49,1,1,1,4,countryside,186,0.7600407048230916,0.19129957748005452,0.2982438444438306,1,learn,,,,,,,
,html-keyboard-response,467,1186132,0.0-245.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,468,1188865,0.0-246.0-0.0,222.70000000298023,,,,,,49,1,0,1,4,countryside,187,0.8060888963334719,0.156107686640229,0.31705644385390236,1,learn,,,,,,,
,html-keyboard-response,469,1189869,0.0-246.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,470,1192590,0.0-247.0-0.0,208,,,,,,49,0,0,0,4,countryside,188,0.541102947729959,0.10356519967068845,0.3092092273183857,0,learn,,,,,,,
,html-keyboard-response,471,1193597,0.0-247.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,472,1197005,0.0-248.0-0.0,902,,,,,,49,0,0,0,4,countryside,189,0.5859716915448209,0.07914690116495748,0.2242558397514991,0,learn,,,,,,,
,html-keyboard-response,473,1198023,0.0-248.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_bye,474,1199530,0.0-249.0-0.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_travel,475,1208540,0.0-250.0-0.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_welcome,476,1212567,0.0-250.0-1.0,null,,,,,,null,,,,,,,,,,,,,,,,
,do_trial,477,1216100,0.0-251.0-0.0,1022.2000000029802,,,,,,50,1,0,0,5,highway,190,1,0.07010495462708195,0.27175676029250606,0,learn,,,,,,,
,html-keyboard-response,478,1217103,0.0-251.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,479,1219969,0.0-252.0-0.0,360.09999999403954,,,,,,50,1,0,0,5,highway,191,1,0.09671910150281506,0.21037031649926324,0,learn,,,,,,,
,html-keyboard-response,480,1220978,0.0-252.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,481,1223844,0.0-253.0-0.0,350.20000000298023,,,,,,49,1,0,0,5,highway,192,0.8541172298112742,0.08460297605795304,0.1308504382630726,1,learn,,,,,,,
,html-keyboard-response,482,1224852,0.0-253.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,483,1227586,0.0-254.0-0.0,224.1000000089407,,,,,,49,1,0,1,5,highway,193,0.6655295318280733,0.11868210737261517,0.3027305887505228,1,learn,,,,,,,
,html-keyboard-response,484,1228597,0.0-254.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,485,1231289,0.0-255.0-0.0,186.40000000596046,,,,,,49,0,0,1,5,highway,194,0.6405125132033199,0.1272392086816885,0.4127721157300537,0,learn,,,,,,,
,html-keyboard-response,486,1232298,0.0-255.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,487,1235047,0.0-256.0-0.0,227.59999999403954,,,,,,49,0,0,0,5,highway,195,0.4010542999280932,0.08100633455422493,0.27688584667697685,0,learn,,,,,,,
,html-keyboard-response,488,1236052,0.0-256.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,489,1238811,0.0-257.0-0.0,249.09999999403954,,,,,,49,0,0,0,5,highway,196,0.34780089740349013,0.05346923583330071,0.25248218704684905,0,learn,,,,,,,
,html-keyboard-response,490,1239815,0.0-257.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,491,1242725,0.0-258.0-0.0,394.3999999910593,,,,,,49,0,0,1,5,highway,197,0.6054471697017875,0.10607486479967866,0.23475700580906037,0,learn,,,,,,,
,html-keyboard-response,492,1243736,0.0-258.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,493,1246513,0.0-259.0-0.0,265.70000000298023,,,,,,51,1,0,1,5,highway,198,0.5276142810190032,0.05974245115818704,0.330735365331681,1,learn,,,,,,,
,html-keyboard-response,494,1247522,0.0-259.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,495,1250328,0.0-260.0-0.0,293.8999999910593,,,,,,51,1,0,1,5,highway,199,0.6777854984872014,0.08360409310040699,0.342429711140565,1,learn,,,,,,,
,html-keyboard-response,496,1251344,0.0-260.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,497,1254316,0.0-261.0-0.0,461.29999999701977,,,,,,51,0,1,1,5,highway,200,0.6045671663783027,0.1902775498790138,0.3947256402633484,1,learn,,,,,,,
,html-keyboard-response,498,1255328,0.0-261.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,499,1259427,0.0-262.0-0.0,1590.7999999970198,,,,,,51,0,0,1,5,highway,201,0.6826001514611798,0.3463235733115016,0.33756250463645116,1,learn,,,,,,,
,html-keyboard-response,500,1260442,0.0-262.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,501,1263202,0.0-263.0-0.0,245.79999999701977,,,,,,51,0,0,1,5,highway,202,0.5133461724468126,0.3744360827278733,0.1931399846245536,1,learn,,,,,,,
,html-keyboard-response,502,1264211,0.0-263.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,503,1267243,0.0-264.0-0.0,528.4000000059605,,,,,,51,0,1,0,5,highway,203,0.34163753493619226,0.4463137590002511,0.3757048608129465,0,learn,,,,,,,
,html-keyboard-response,504,1268260,0.0-264.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,505,1271175,0.0-265.0-0.0,408.59999999403954,,,,,,51,0,0,0,5,highway,204,0.33891471356383585,0.6252111327193886,0.2848569430807129,0,learn,,,,,,,
,html-keyboard-response,506,1272193,0.0-265.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,507,1274961,0.0-266.0-0.0,257.90000000596046,,,,,,51,0,1,1,5,highway,205,0.1468523450715527,0.7698617903717737,0.40284015249049804,1,learn,,,,,,,
,html-keyboard-response,508,1275968,0.0-266.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,,,,,
,do_trial,509,1278752,0.0-267.0-0.0,275.5,,,,,,51,0,0,1,5,highway,206,0.05283962035689326,0.5292930952234656,0.25664815456365836,1,learn,,,,,,,
