"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","html-keyboard-response","295","1296784","0.0-157.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","296","1301613","0.0-158.0-0.0","280.52500006742775","","","","","","","","50","0,0,1","2","mountain","100","probe-167","0.08520373918538426","0.16170308731403737","0.5657468181454355","0","","","","","","","",""
"","html-keyboard-response","297","1302618","0.0-158.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","298","1307407","0.0-159.0-0.0","243.01500001456589","","","","","","","","50","0,1,0","2","mountain","101","probe-82","0.1191766399503118","0.25190045522379384","0.5495330851655335","1","","","","","","","",""
"","html-keyboard-response","299","1308411","0.0-159.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","300","1313291","0.0-160.0-0.0","329.57500009797513","","","","","","","","50","0,0,1","2","mountain","102","probe-172","0.09415509716391618","0.2926149289404999","0.6925559957121387","0","","","","","","","",""
"","html-keyboard-response","301","1314296","0.0-160.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","302","1319486","0.0-161.0-0.0","638.9300000155345","","","","","","","","50","0,0,1","2","mountain","103","probe-151","0.05772060288551052","0.31920069032490483","0.6828490684638325","0","","","","","","","",""
"","html-keyboard-response","303","1320491","0.0-161.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","304","1325632","0.0-162.0-0.0","593.1400000117719","","","","","","","","51","0,1,1","2","mountain","104","probe-78","0.07761259209586173","0.2982993946992376","0.6844741607589389","1","","","","","","","",""
"","html-keyboard-response","305","1326638","0.0-162.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","306","1331829","0.0-163.0-0.0","639.3650000682101","","","","","","","","51","0,0,1","2","mountain","105","probe-55","0.06542335724776982","0.12613007985293542","0.6685478658187937","1","","","","","","","",""
"","html-keyboard-response","307","1332834","0.0-163.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","308","1337792","0.0-164.0-0.0","407.1299999486655","","","","","","","","49","0,1,0","2","mountain","106","probe-107","0.10098844690595878","0.1500580417910981","0.6653871643277246","0","","","","","","","",""
"","html-keyboard-response","309","1338797","0.0-164.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","310","1343787","0.0-165.0-0.0","439.52999997418374","","","","","","","","50","0,0,0","2","mountain","107","probe-94","0.0901327549929232","0.2690790468657049","0.6805145579383977","0","","","","","","","",""
"","html-keyboard-response","311","1344793","0.0-165.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","312","1349824","0.0-166.0-0.0","483.6899999063462","","","","","","","","51","0,1,1","2","mountain","108","probe-228","0.08823329308570756","0.24548533855446544","0.7837879964044538","1","","","","","","","",""
"","html-keyboard-response","313","1350829","0.0-166.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","314","1355651","0.0-167.0-0.0","271.62499993573874","","","","","","","","49","0,0,1","2","mountain","109","probe-56","0.17783684053965282","0.2697854958809823","0.6907084524496869","0","","","","","","","",""
"","html-keyboard-response","315","1356655","0.0-167.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","316","1358165","0.0-168.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","break","317","1362126","0.0-168.0-1.0","3959.9350000498816","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_travel","318","1371132","0.0-169.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","319","1375140","0.0-169.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","320","1380785","0.0-170.0-0.0","1098.6699999775738","","","","","","","","49","0,0,1","3","city","110","probe-130","0.058653661450945124","0.41124521440522244","1","0","","","","","","","",""
"","html-keyboard-response","321","1381789","0.0-170.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","322","1386605","0.0-171.0-0.0","267.9250000510365","","","","","","","","49","0,0,1","3","city","111","probe-20","0.13318055755383904","0.2823934969882812","1","0","","","","","","","",""
"","html-keyboard-response","323","1387610","0.0-171.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","324","1392416","0.0-172.0-0.0","255.0150000024587","","","","","","","","49","0,0,1","3","city","112","probe-193","0.14645040582994825","0.3487272834736265","0.7588208262187517","0","","","","","","","",""
"","html-keyboard-response","325","1393420","0.0-172.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","326","1398255","0.0-173.0-0.0","288.8800000073388","","","","","","","","49","1,1,1","3","city","113","probe-15","0.08470143014942562","0.43119756663866043","0.6988792341707909","1","","","","","","","",""
"","html-keyboard-response","327","1399258","0.0-173.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","328","1404148","0.0-174.0-0.0","341.5550000499934","","","","","","","","49","1,1,1","3","city","114","probe-173","0.10835746041997933","0.37457646780555065","0.6297175561627697","1","","","","","","","",""
"","html-keyboard-response","329","1405151","0.0-174.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","330","1410307","0.0-175.0-0.0","602.7149999281392","","","","","","","","49","0,0,0","3","city","115","probe-06","0.06710324940551737","0.2789762456479965","0.5181298849909703","0","","","","","","","",""
"","html-keyboard-response","331","1411312","0.0-175.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","332","1416270","0.0-176.0-0.0","409.9699999205768","","","","","","","","49","0,0,0","3","city","116","probe-75","0.10580911278522216","0.21454090569697548","0.5560731903948645","0","","","","","","","",""
"","html-keyboard-response","333","1417275","0.0-176.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","334","1422090","0.0-177.0-0.0","269.61499999742955","","","","","","","","49","0,0,0","3","city","117","probe-216","0.0733186089464741","0.3026766906623887","0.5602168957677504","0","","","","","","","",""
"","html-keyboard-response","335","1423095","0.0-177.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","336","1428192","0.0-178.0-0.0","547.2950000548735","","","","","","","","49","0,1,1","3","city","118","probe-81","0.05265322398375195","0.26468708119567164","0.5095022211771019","0","","","","","","","",""
"","html-keyboard-response","337","1429198","0.0-178.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","338","1434219","0.0-179.0-0.0","473.1799999717623","","","","","","","","49","0,0,0","3","city","119","probe-227","0.14655096256739508","0.2903378522936047","0.6747557437830284","0","","","","","","","",""
"","html-keyboard-response","339","1435225","0.0-179.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","340","1440356","0.0-180.0-0.0","583.2049999153242","","","","","","","","49","0,1,0","3","city","120","probe-163","0.10615458135495448","0.23689486559088058","0.691109890929926","0","","","","","","","",""
"","html-keyboard-response","341","1441362","0.0-180.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","342","1446357","0.0-181.0-0.0","448.34000000264496","","","","","","","","49","0,1,1","3","city","121","probe-83","0.12032744954293852","0.27023248289125984","0.6038890441868271","0","","","","","","","",""
"","html-keyboard-response","343","1447360","0.0-181.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","344","1452490","0.0-182.0-0.0","582.2700000135228","","","","","","","","49","0,1,0","3","city","122","probe-185","0.06225440417968845","0.4059793419036082","0.32298930895986944","0","","","","","","","",""
"","html-keyboard-response","345","1453497","0.0-182.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","346","1458723","0.0-183.0-0.0","681.2899999786168","","","","","","","","49","0,0,0","3","city","123","probe-150","0.109900736953404","0.4642548206766506","0.1504505376541224","0","","","","","","","",""
"","html-keyboard-response","347","1459728","0.0-183.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","348","1464926","0.0-184.0-0.0","647.9449999751523","","","","","","","","49","0,1,0","3","city","124","probe-157","0.1133058360818136","0.5205825284032235","0.21203584040611317","0","","","","","","","",""
"","html-keyboard-response","349","1465932","0.0-184.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","350","1470992","0.0-185.0-0.0","512.3149999417365","","","","","","","","50","0,0,0","3","city","125","probe-208","0.13790582487264963","0.49968585814846195","0.2836237616532287","0","","","","","","","",""
"","html-keyboard-response","351","1471993","0.0-185.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","352","1477550","0.0-186.0-0.0","1007.4500000337139","","","","","","","","50","0,0,0","3","city","126","probe-98","0.0837442193184767","0.4658908900106509","0.31749418049519307","0","","","","","","","",""
"","html-keyboard-response","353","1478556","0.0-186.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","354","1483656","0.0-187.0-0.0","548.7300000386313","","","","","","","","50","0,0,1","3","city","127","probe-174","0.18853196682050438","0.5196645342926874","0.28733946250903225","0","","","","","","","",""
"","html-keyboard-response","355","1484658","0.0-187.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","356","1489516","0.0-188.0-0.0","310.5999999679625","","","","","","","","49","0,0,0","3","city","128","probe-131","0.27107674772849794","0.6525341221955065","0.26172032858901256","0","","","","","","","",""
"","html-keyboard-response","357","1490520","0.0-188.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","358","1495342","0.0-189.0-0.0","276.68999996967614","","","","","","","","51","0,1,0","3","city","129","probe-03","0.24805263193436727","0.5311131528124543","0.23957366181512207","0","","","","","","","",""
"","html-keyboard-response","359","1496346","0.0-189.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","360","1501269","0.0-190.0-0.0","373.90000000596046","","","","","","","","51","0,1,0","3","city","130","probe-102","0.16297290018577365","0.572897806872883","0.23515730014313474","0","","","","","","","",""
"","html-keyboard-response","361","1502271","0.0-190.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","362","1507304","0.0-191.0-0.0","483.60000003594905","","","","","","","","51","1,1,1","3","city","131","probe-195","0.09880047493772422","0.6706297636197127","0.24159531489388789","1","","","","","","","",""
"","html-keyboard-response","363","1508309","0.0-191.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","364","1513080","0.0-192.0-0.0","219.71500001382083","","","","","","","","50","0,1,0","3","city","132","probe-30","0.1171605518425044","0.5291540020382925","0.30439999657234906","1","","","","","","","",""
"","html-keyboard-response","365","1514085","0.0-192.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","366","1518970","0.0-193.0-0.0","333.77999998629093","","","","","","","","49","0,0,0","3","city","133","probe-122","0.15170757740882368","0.47934678756062243","0.27962933898182146","0","","","","","","","",""
"","html-keyboard-response","367","1519975","0.0-193.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","368","1524941","0.0-194.0-0.0","420.285000000149","","","","","","","","49","1,1,1","3","city","134","probe-194","0.18993427485231656","0.3798082053616831","0.34509823497616426","1","","","","","","","",""
"","html-keyboard-response","369","1525947","0.0-194.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","370","1530787","0.0-195.0-0.0","289.3700000131503","","","","","","","","49","0,0,1","3","city","135","probe-223","0.09890760912178939","0.43574538534902446","0.41982200877091347","0","","","","","","","",""
"","html-keyboard-response","371","1531790","0.0-195.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","372","1536670","0.0-196.0-0.0","329.7249999595806","","","","","","","","49","0,1,0","3","city","136","probe-27","0.12102079650353222","0.5630024064225276","0.4996786768593748","0","","","","","","","",""
"","html-keyboard-response","373","1537676","0.0-196.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","374","1542669","0.0-197.0-0.0","443.74999997671694","","","","","","","","49","0,0,1","3","city","137","probe-120","0.10735031813911441","0.44224221690702975","0.4256674230704314","0","","","","","","","",""
"","html-keyboard-response","375","1543674","0.0-197.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","376","1548629","0.0-198.0-0.0","406.1499999370426","","","","","","","","49","0,0,1","3","city","138","probe-40","0.11574821699399598","0.6092612845766116","0.39195954908800656","0","","","","","","","",""
"","html-keyboard-response","377","1549634","0.0-198.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","378","1554646","0.0-199.0-0.0","462.26499998010695","","","","","","","","49","0,1,0","3","city","139","probe-179","0.11472913366021638","0.6016854087165551","0.33179740881183045","0","","","","","","","",""
"","html-keyboard-response","379","1555651","0.0-199.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","380","1561169","0.0-200.0-0.0","969.9999999720603","","","","","","","","49","0,0,0","3","city","140","probe-146","0.0548976896273037","0.5446303535365089","0.394055673256836","0","","","","","","","",""
"","html-keyboard-response","381","1562174","0.0-200.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","382","1567022","0.0-201.0-0.0","303.6050000227988","","","","","","","","49","1,1,0","3","city","141","probe-201","0.17965021250783297","0.6294428690932196","0.3410208734238385","1","","","","","","","",""
"","html-keyboard-response","383","1568028","0.0-201.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","384","1573071","0.0-202.0-0.0","496.24499992933124","","","","","","","","49","0,1,1","3","city","142","probe-144","0.11486216641263688","0.5581656350382802","0.34912018857786775","0","","","","","","","",""
"","html-keyboard-response","385","1574077","0.0-202.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","386","1579277","0.0-203.0-0.0","651.1550000868738","","","","","","","","49","1,1,1","3","city","143","probe-148","0.13214828371310838","0.6383590786984789","0.34617991412931404","1","","","","","","","",""
"","html-keyboard-response","387","1580283","0.0-203.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","388","1585217","0.0-204.0-0.0","386.6899999557063","","","","","","","","49","0,0,1","3","city","144","probe-84","0.10140359462590948","0.7270563604261099","0.3878552053748159","0","","","","","","","",""
"","html-keyboard-response","389","1586220","0.0-204.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","390","1591423","0.0-205.0-0.0","653.6949999863282","","","","","","","","49","0,1,1","3","city","145","probe-118","0.09847431337375577","0.5392371091344503","0.2747073907101311","0","","","","","","","",""
"","html-keyboard-response","391","1592429","0.0-205.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","392","1597584","0.0-206.0-0.0","608.0000000074506","","","","","","","","49","0,1,0","3","city","146","probe-145","0.2355792209839165","0.623890712728899","0.3168774820665719","0","","","","","","","",""
"","html-keyboard-response","393","1598589","0.0-206.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","394","1603455","0.0-207.0-0.0","321.1650000885129","","","","","","","","49","1,0,1","3","city","147","probe-121","0.20210983073856256","0.5198852474067198","0.3632937759641503","1","","","","","","","",""
"","html-keyboard-response","395","1604458","0.0-207.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","396","1609480","0.0-208.0-0.0","471.81999997701496","","","","","","","","49","0,1,1","3","city","148","probe-11","0.16112807030227783","0.5263389725058165","0.2475265139984572","0","","","","","","","",""
"","html-keyboard-response","397","1610486","0.0-208.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","398","1615509","0.0-209.0-0.0","477.7499999618158","","","","","","","","49","0,1,0","3","city","149","probe-143","0.07962832204885094","0.6006793055445535","0.3695376631401463","0","","","","","","","",""
"","html-keyboard-response","399","1616513","0.0-209.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","400","1618023","0.0-210.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","break","401","1622915","0.0-210.0-1.0","4891.240000026301","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_travel","402","1631923","0.0-211.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","403","1635932","0.0-211.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","404","1641232","0.0-212.0-0.0","751.2900000438094","","","","","","","","49","0,1,1","4","highway","150","probe-57","0.19558342914655272","1","0.4271784450075156","0","","","","","","","",""
"","html-keyboard-response","405","1642236","0.0-212.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","406","1647370","0.0-213.0-0.0","585.4149999795482","","","","","","","","49","0,1,0","4","highway","151","probe-04","0.0548284775538064","1","0.1746950698737529","0","","","","","","","",""
"","html-keyboard-response","407","1648376","0.0-213.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","408","1653546","0.0-214.0-0.0","619.7850001044571","","","","","","","","49","0,1,0","4","highway","152","probe-153","0.059233660922518694","0.782810608355617","0.2623784037209034","0","","","","","","","",""
"","html-keyboard-response","409","1654549","0.0-214.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","410","1659624","0.0-215.0-0.0","524.8399999691173","","","","","","","","49","0,1,0","4","highway","153","probe-133","0.059641885700998244","0.7216825688953713","0.22436664018239094","0","","","","","","","",""
"","html-keyboard-response","411","1660630","0.0-215.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","412","1665810","0.0-216.0-0.0","632.2250000666827","","","","","","","","49","0,1,0","4","highway","154","probe-54","0.12204030277855417","0.7295192906754049","0.24591308572004447","0","","","","","","","",""
"","html-keyboard-response","413","1666815","0.0-216.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","414","1671807","0.0-217.0-0.0","441.9700000435114","","","","","","","","49","0,1,1","4","highway","155","probe-26","0.13566549202552755","0.7606392379223583","0.3856566270361207","0","","","","","","","",""
"","html-keyboard-response","415","1672813","0.0-217.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","416","1678933","0.0-218.0-0.0","1571.98500004597","","","","","","","","49","0,1,0","4","highway","156","probe-70","0.08775339651099756","0.7491795268949574","0.40896374615319864","0","","","","","","","",""
"","html-keyboard-response","417","1679938","0.0-218.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","418","1684798","0.0-219.0-0.0","305.835000006482","","","","","","","","49","0,1,1","4","highway","157","probe-02","0.06920876504299944","0.8158554706174451","0.4877409646140615","0","","","","","","","",""
"","html-keyboard-response","419","1685799","0.0-219.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","420","1690687","0.0-220.0-0.0","339.61000002454966","","","","","","","","49","0,1,1","4","highway","158","probe-72","0.05055438245018802","0.6720900580768345","0.4748985895282854","0","","","","","","","",""
"","html-keyboard-response","421","1691693","0.0-220.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","422","1696799","0.0-221.0-0.0","556.734999991022","","","","","","","","49","0,0,0","4","highway","159","probe-89","0.17865557622518088","0.6553660886104915","0.3117520802469494","0","","","","","","","",""
"","html-keyboard-response","423","1697802","0.0-221.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","424","1702770","0.0-222.0-0.0","418.4250000398606","","","","","","","","49","0,1,0","4","highway","160","probe-229","0.20550694766426006","0.5894977755797786","0.3209439304787389","0","","","","","","","",""
"","html-keyboard-response","425","1703773","0.0-222.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","426","1709055","0.0-223.0-0.0","734.5199999399483","","","","","","","","49","1,1,1","4","highway","161","probe-136","0.1307664640558469","0.5899791446168626","0.447424433001275","1","","","","","","","",""
"","html-keyboard-response","427","1710061","0.0-223.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","428","1715114","0.0-224.0-0.0","503.27999994624406","","","","","","","","49","0,0,1","4","highway","162","probe-38","0.15772219006427265","0.42017569904889585","0.6202106137565737","0","","","","","","","",""
"","html-keyboard-response","429","1716116","0.0-224.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","430","1721066","0.0-225.0-0.0","401.7899999162182","","","","","","","","49","0,0,1","4","highway","163","probe-106","0.2544375468934871","0.19041021944345435","0.6943513738252021","0","","","","","","","",""
"","html-keyboard-response","431","1722071","0.0-225.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","432","1727023","0.0-226.0-0.0","404.88000004552305","","","","","","","","49","0,0,0","4","highway","164","probe-49","0.35400258129218853","0.057609045828701806","0.7307589404514725","0","","","","","","","",""
"","html-keyboard-response","433","1728029","0.0-226.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","434","1733226","0.0-227.0-0.0","649.1500000702217","","","","","","","","49","0,0,1","4","highway","165","probe-159","0.3351774294252909","0.07785379467797002","0.5883835779502485","0","","","","","","","",""
"","html-keyboard-response","435","1734231","0.0-227.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","436","1739316","0.0-228.0-0.0","535.219999961555","","","","","","","","49","0,0,0","4","highway","166","probe-22","0.39837705631883585","0.13236566152985713","0.5507277599555771","0","","","","","","","",""
"","html-keyboard-response","437","1740321","0.0-228.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","438","1745176","0.0-229.0-0.0","307.4100000085309","","","","","","","","49","1,0,1","4","highway","167","probe-138","0.46903662414690134","0.12762001132182713","0.6690715704883624","1","","","","","","","",""
"","html-keyboard-response","439","1746182","0.0-229.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","440","1750995","0.0-230.0-0.0","263.6049999855459","","","","","","","","49","0,0,0","4","highway","168","probe-204","0.3720606953326659","0.15524172643175593","0.6667174130143824","0","","","","","","","",""
"","html-keyboard-response","441","1751999","0.0-230.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","442","1757079","0.0-231.0-0.0","532.729999977164","","","","","","","","49","0,1,1","4","highway","169","probe-46","0.30113811575094335","0.19565876672109433","0.6733833249608833","0","","","","","","","",""
"","html-keyboard-response","443","1758084","0.0-231.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","444","1763411","0.0-232.0-0.0","776.8449999857694","","","","","","","","49","0,0,1","4","highway","170","probe-103","0.23952272825615617","0.26634304246856966","0.5703653572028703","0","","","","","","","",""
"","html-keyboard-response","445","1764416","0.0-232.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","446","1769643","0.0-233.0-0.0","677.4949999526143","","","","","","","","49","1,0,1","4","highway","171","probe-41","0.25121283117968424","0.17794889877621578","0.610094204625941","1","","","","","","","",""
"","html-keyboard-response","447","1770647","0.0-233.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","448","1775551","0.0-234.0-0.0","355.1649999571964","","","","","","","","49","0,1,1","4","highway","172","probe-35","0.3305278464355656","0.23145316314643022","0.6733378016481123","0","","","","","","","",""
"","html-keyboard-response","449","1776555","0.0-234.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","450","1781453","0.0-235.0-0.0","349.01999996509403","","","","","","","","49","0,0,0","4","highway","173","probe-140","0.2295479176157884","0.38553955702221276","0.5617760063837238","0","","","","","","","",""
"","html-keyboard-response","451","1782458","0.0-235.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","452","1787944","0.0-236.0-0.0","938.9649999793619","","","","","","","","50","0,0,1","4","highway","174","probe-207","0.3685340199945982","0.1881827613644179","0.5247374347885283","0","","","","","","","",""
"","html-keyboard-response","453","1788948","0.0-236.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","454","1793841","0.0-237.0-0.0","341.3149999687448","","","","","","","","51","1,0,1","4","highway","175","probe-181","0.445768663146671","0.1820193041012778","0.6114153014569503","1","","","","","","","",""
"","html-keyboard-response","455","1794847","0.0-237.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","456","1799785","0.0-238.0-0.0","388.9150000177324","","","","","","","","49","0,0,1","4","highway","176","probe-196","0.34700262830586004","0.1190883922595167","0.6142835935332526","0","","","","","","","",""
"","html-keyboard-response","457","1800788","0.0-238.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","458","1805628","0.0-239.0-0.0","289.99499999918044","","","","","","","","51","0,0,0","4","highway","177","probe-200","0.0834155973695664","0.09464124581048486","0.6100350200174673","0","","","","","","","",""
"","html-keyboard-response","459","1806634","0.0-239.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","460","1811639","0.0-240.0-0.0","454.7899999888614","","","","","","","","50","1,1,0","4","highway","178","probe-132","0.416313474492239","0.12512055251593077","0.7047073571566188","1","","","","","","","",""
"","html-keyboard-response","461","1812643","0.0-240.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","462","1817524","0.0-241.0-0.0","332.59999996516854","","","","","","","","49","0,0,1","4","highway","179","probe-115","0.3022954499757253","0.13020236257431006","0.439182403477915","0","","","","","","","",""
"","html-keyboard-response","463","1818529","0.0-241.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","464","1823640","0.0-242.0-0.0","564.4800000591204","","","","","","","","50","0,0,1","4","highway","180","probe-48","0.1865461818597346","0.050048984655575515","0.614406508507216","0","","","","","","","",""
"","html-keyboard-response","465","1824643","0.0-242.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","466","1829473","0.0-243.0-0.0","281.0849999077618","","","","","","","","51","0,0,1","4","highway","181","probe-189","0.22998960218645398","0.08973641707875374","0.7155562064090714","1","","","","","","","",""
"","html-keyboard-response","467","1830478","0.0-243.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
