"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","html-keyboard-response","299","1247036","0.0-159.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","300","1251802","0.0-160.0-0.0","217.30000001192093","","","","","","","","51","0,0,1","2","city","101","probe-65","0.20807875016822203","0.391994032847651","0.598583168848879","1","","","","","","","",""
"","html-keyboard-response","301","1252814","0.0-160.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","302","1257640","0.0-161.0-0.0","259.10000002384186","","","","","","","","50","1,1,1","2","city","102","probe-102","0.2405413276191056","0.39807320060398704","0.7227843789620942","1","","","","","","","",""
"","html-keyboard-response","303","1258654","0.0-161.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","304","1263807","0.0-162.0-0.0","596.2999999523163","","","","","","","","51","0,1,1","2","city","103","probe-16","0.18270174665669536","0.3665479489203421","0.7513708905904787","1","","","","","","","",""
"","html-keyboard-response","305","1264816","0.0-162.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","306","1269950","0.0-163.0-0.0","572.5","","","","","","","","50","0,1,1","2","city","104","probe-28","0.12176056318212154","0.30221467919044853","0.8690242500281378","1","","","","","","","",""
"","html-keyboard-response","307","1270960","0.0-163.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","308","1276082","0.0-164.0-0.0","545.3000000119209","","","","","","","","51","0,0,1","2","city","105","probe-99","0.05762446129747814","0.2961385772786144","0.7162318236713497","1","","","","","","","",""
"","html-keyboard-response","309","1277096","0.0-164.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","310","1282091","0.0-165.0-0.0","423.60000002384186","","","","","","","","50","0,1,1","2","city","106","probe-221","0.11700942362148484","0.3347679813724919","0.7943731783083464","1","","","","","","","",""
"","html-keyboard-response","311","1283100","0.0-165.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","312","1287944","0.0-166.0-0.0","278.69999998807907","","","","","","","","51","1,1,0","2","city","107","probe-51","0.15554155591367974","0.4060058438970284","0.6587777655651936","0","","","","","","","",""
"","html-keyboard-response","313","1288960","0.0-166.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","314","1293766","0.0-167.0-0.0","230.80000001192093","","","","","","","","50","0,0,0","2","city","108","probe-101","0.051500279901080435","0.3670913933468494","0.5065385936937855","0","","","","","","","",""
"","html-keyboard-response","315","1294772","0.0-167.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","316","1299801","0.0-168.0-0.0","457.5","","","","","","","","49","0,0,0","2","city","109","probe-146","0.14701532616249943","0.24794766537072974","0.5192089207405217","0","","","","","","","",""
"","html-keyboard-response","317","1300818","0.0-168.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","318","1302334","0.0-169.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","break","319","1307210","0.0-169.0-1.0","4874","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_travel","320","1316217","0.0-170.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","321","1320232","0.0-170.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","322","1327648","0.0-171.0-0.0","2846.699999988079","","","","","","","","50","0,0,1","3","forest","110","probe-203","0.13416214593444312","0.18491422435934973","1","0","","","","","","","",""
"","html-keyboard-response","323","1328664","0.0-171.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","324","1333685","0.0-172.0-0.0","465","","","","","","","","51","0,0,1","3","forest","111","probe-05","0.24254049692653173","0.2902715274749549","1","1","","","","","","","",""
"","html-keyboard-response","325","1334702","0.0-172.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","326","1339623","0.0-173.0-0.0","352.89999997615814","","","","","","","","49","0,1,0","3","forest","112","probe-145","0.2737534746654307","0.29710648870838435","0.9418352742135401","0","","","","","","","",""
"","html-keyboard-response","327","1340628","0.0-173.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","328","1345615","0.0-174.0-0.0","434.39999997615814","","","","","","","","51","1,0,0","3","forest","113","probe-79","0.2912731145875757","0.1528015870313549","0.783244276444229","0","","","","","","","",""
"","html-keyboard-response","329","1346622","0.0-174.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","330","1351560","0.0-175.0-0.0","360.69999998807907","","","","","","","","50","0,0,1","3","forest","114","probe-192","0.22641774377420276","0.09075546801093096","0.6291689702904566","0","","","","","","","",""
"","html-keyboard-response","331","1352567","0.0-175.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","332","1357764","0.0-176.0-0.0","622.5","","","","","","","","49","0,1,1","3","forest","115","probe-25","0.3241534024109856","0.1750726932582835","0.6638705653182971","0","","","","","","","",""
"","html-keyboard-response","333","1358772","0.0-176.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","334","1363812","0.0-177.0-0.0","466.5","","","","","","","","51","1,1,1","3","forest","116","probe-164","0.2544701887379027","0.22783810554958045","0.6737748855552582","1","","","","","","","",""
"","html-keyboard-response","335","1364815","0.0-177.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","336","1370050","0.0-178.0-0.0","667.6999999880791","","","","","","","","51","0,0,0","3","forest","117","probe-56","0.19133310845905843","0.23774710670939095","0.6276614042825053","0","","","","","","","",""
"","html-keyboard-response","337","1371066","0.0-178.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","338","1376196","0.0-179.0-0.0","560.6999999880791","","","","","","","","50","0,0,0","3","forest","118","probe-184","0.06153915582309999","0.5149622380777978","0.6071454757203834","0","","","","","","","",""
"","html-keyboard-response","339","1377210","0.0-179.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","340","1382222","0.0-180.0-0.0","446.5","","","","","","","","51","0,0,1","3","forest","119","probe-210","0.09035354597673335","0.4001238594294989","0.5701473255540652","1","","","","","","","",""
"","html-keyboard-response","341","1383234","0.0-180.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","342","1388557","0.0-181.0-0.0","758.3999999761581","","","","","","","","49","0,1,0","3","forest","120","probe-100","0.14258253699045956","0.38031234047323054","0.5234294833839327","0","","","","","","","",""
"","html-keyboard-response","343","1389571","0.0-181.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","344","1394979","0.0-182.0-0.0","854.5","","","","","","","","49","0,0,0","3","forest","121","probe-24","0.0896523304399313","0.31090948031801535","0.5189345966489205","0","","","","","","","",""
"","html-keyboard-response","345","1395994","0.0-182.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","346","1400989","0.0-183.0-0.0","437.5999999642372","","","","","","","","50","0,0,0","3","forest","122","probe-52","0.10891082738334727","0.500029976426393","0.4639126587218709","0","","","","","","","",""
"","html-keyboard-response","347","1401996","0.0-183.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","348","1407312","0.0-184.0-0.0","764.3000000119209","","","","","","","","51","0,1,1","3","forest","123","probe-112","0.17143791884308482","0.6429644296878761","0.4519281401871059","1","","","","","","","",""
"","html-keyboard-response","349","1408315","0.0-184.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","350","1413570","0.0-185.0-0.0","693.8000000119209","","","","","","","","51","0,1,1","3","forest","124","probe-45","0.2374816025347127","0.6868274342413679","0.45767265444299454","1","","","","","","","",""
"","html-keyboard-response","351","1414583","0.0-185.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","352","1419460","0.0-186.0-0.0","301.4000000357628","","","","","","","","51","1,0,0","3","forest","125","probe-58","0.21076999716467604","0.6663854677814242","0.30726636429480614","0","","","","","","","",""
"","html-keyboard-response","353","1420475","0.0-186.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","354","1425207","0.0-187.0-0.0","161.39999997615814","","","","","","","","51","0,1,0","3","forest","126","probe-70","0.1897177426081067","0.4960644913937993","0.2230107112844798","0","","","","","","","",""
"","html-keyboard-response","355","1426223","0.0-187.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","356","1431155","0.0-188.0-0.0","380.69999998807907","","","","","","","","50","0,1,1","3","forest","127","probe-59","0.06069299615937196","0.4913405478952846","0.356809172595283","1","","","","","","","",""
"","html-keyboard-response","357","1432162","0.0-188.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","358","1437685","0.0-189.0-0.0","963.5","","","","","","","","49","0,1,0","3","forest","128","probe-40","0.07604436233190873","0.5352672058646845","0.2519329594754904","0","","","","","","","",""
"","html-keyboard-response","359","1438691","0.0-189.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","360","1443736","0.0-190.0-0.0","478.30000001192093","","","","","","","","51","0,0,0","3","forest","129","probe-190","0.1292122575988927","0.6128755381149621","0.24204549032122763","0","","","","","","","",""
"","html-keyboard-response","361","1444738","0.0-190.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","362","1449719","0.0-191.0-0.0","415.39999997615814","","","","","","","","49","0,1,0","3","forest","130","probe-161","0.07292609961733738","0.4939262492279545","0.2870395805337493","0","","","","","","","",""
"","html-keyboard-response","363","1450728","0.0-191.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","364","1455529","0.0-192.0-0.0","252.19999998807907","","","","","","","","50","0,1,0","3","forest","131","probe-225","0.11734333463688511","0.6186382544273742","0.08680732788215739","1","","","","","","","",""
"","html-keyboard-response","365","1456544","0.0-192.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","366","1461888","0.0-193.0-0.0","777.3999999761581","","","","","","","","51","1,0,0","3","forest","132","probe-47","0.2969211032088342","0.688249648085897","0.26665258117315965","0","","","","","","","",""
"","html-keyboard-response","367","1462906","0.0-193.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","368","1467696","0.0-194.0-0.0","220.60000002384186","","","","","","","","49","0,1,0","3","forest","133","probe-62","0.25835544697395735","0.6775040028707032","0.34594121306524034","0","","","","","","","",""
"","html-keyboard-response","369","1468702","0.0-194.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","370","1473826","0.0-195.0-0.0","560.3999999761581","","","","","","","","50","0,0,1","3","forest","134","probe-214","0.1323744264883382","0.7170221885367118","0.37096296503544607","0","","","","","","","",""
"","html-keyboard-response","371","1474836","0.0-195.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","372","1479698","0.0-196.0-0.0","299","","","","","","","","51","0,0,1","3","forest","135","probe-160","0.16556747267395053","0.6429028453458194","0.38021768181823545","1","","","","","","","",""
"","html-keyboard-response","373","1480715","0.0-196.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","374","1485750","0.0-197.0-0.0","465.89999997615814","","","","","","","","51","0,0,0","3","forest","136","probe-04","0.1347360975478427","0.6128051328754076","0.18871450901883247","0","","","","","","","",""
"","html-keyboard-response","375","1486767","0.0-197.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","376","1491928","0.0-198.0-0.0","593.1999999880791","","","","","","","","51","0,1,0","3","forest","137","probe-201","0.08610116021782811","0.8305765481290404","0.224732681279577","0","","","","","","","",""
"","html-keyboard-response","377","1492931","0.0-198.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","378","1498036","0.0-199.0-0.0","537.9000000357628","","","","","","","","51","1,1,0","3","forest","138","probe-09","0.1517683104206219","0.827416212219593","0.27690194739113516","0","","","","","","","",""
"","html-keyboard-response","379","1499048","0.0-199.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","380","1504533","0.0-200.0-0.0","917.3999999761581","","","","","","","","50","0,1,0","3","forest","139","probe-77","0.1437062780534275","0.8126227026794015","0.357664937646127","1","","","","","","","",""
"","html-keyboard-response","381","1505538","0.0-200.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","382","1510933","0.0-201.0-0.0","844.4000000357628","","","","","","","","51","0,0,0","3","forest","140","probe-43","0.1295412396281099","0.7614053525327134","0.39159574260569224","0","","","","","","","",""
"","html-keyboard-response","383","1511938","0.0-201.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","384","1517026","0.0-202.0-0.0","520.8999999761581","","","","","","","","51","0,1,0","3","forest","141","probe-106","0.054693222191258","0.6546988975362164","0.4206758298751471","0","","","","","","","",""
"","html-keyboard-response","385","1518044","0.0-202.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","386","1523378","0.0-203.0-0.0","781.3000000119209","","","","","","","","51","0,1,1","3","forest","142","probe-185","0.10873391127509002","0.5122702487983228","0.3622368775407855","1","","","","","","","",""
"","html-keyboard-response","387","1524394","0.0-203.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","388","1529428","0.0-204.0-0.0","450.80000001192093","","","","","","","","49","0,0,1","3","forest","143","probe-129","0.3278491641810567","0.6591864400270275","0.4053312796982759","0","","","","","","","",""
"","html-keyboard-response","389","1530444","0.0-204.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","390","1535483","0.0-205.0-0.0","466.7000000476837","","","","","","","","49","0,1,1","3","forest","144","probe-219","0.31704208152846586","0.6492310306988237","0.42809688260032747","0","","","","","","","",""
"","html-keyboard-response","391","1536487","0.0-205.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","392","1541705","0.0-206.0-0.0","657.7000000476837","","","","","","","","51","0,0,0","3","forest","145","probe-82","0.2683871674724659","0.5684404257294302","0.3994780835122653","0","","","","","","","",""
"","html-keyboard-response","393","1542708","0.0-206.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","394","1549444","0.0-207.0-0.0","2157.5","","","","","","","","51","0,0,1","3","forest","146","probe-207","0.1416752445748165","0.5139527856339059","0.33442157139880174","1","","","","","","","",""
"","html-keyboard-response","395","1550449","0.0-207.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","396","1555489","0.0-208.0-0.0","477.10000002384186","","","","","","","","50","0,0,0","3","forest","147","probe-123","0.06820707281155414","0.5595787920635192","0.21105571104700788","0","","","","","","","",""
"","html-keyboard-response","397","1556506","0.0-208.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","398","1561602","0.0-209.0-0.0","534.3000000119209","","","","","","","","50","0,0,0","3","forest","148","probe-182","0.07479269557792989","0.45286455221437527","0.13618510668365263","0","","","","","","","",""
"","html-keyboard-response","399","1562618","0.0-209.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","400","1567624","0.0-210.0-0.0","447.89999997615814","","","","","","","","51","0,1,0","3","forest","149","probe-127","0.054862982807170266","0.6044347678765037","0.36872062025746916","0","","","","","","","",""
"","html-keyboard-response","401","1568637","0.0-210.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","402","1570156","0.0-211.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","break","403","1573769","0.0-211.0-1.0","3611.600000023842","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_travel","404","1582777","0.0-212.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","405","1586798","0.0-212.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","406","1592282","0.0-213.0-0.0","914","","","","","","","","51","1,1,0","4","countryside","150","probe-220","0.1935847723261803","1","0.2584245419221263","0","","","","","","","",""
"","html-keyboard-response","407","1593290","0.0-213.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","408","1598239","0.0-214.0-0.0","382.5","","","","","","","","51","0,1,0","4","countryside","151","probe-133","0.05902466982172374","1","0.267309493925259","0","","","","","","","",""
"","html-keyboard-response","409","1599255","0.0-214.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","410","1604169","0.0-215.0-0.0","351.69999998807907","","","","","","","","50","0,1,0","4","countryside","152","probe-222","0.05639628540617923","0.7694522231275184","0.3302016187634376","1","","","","","","","",""
"","html-keyboard-response","411","1605183","0.0-215.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","412","1610101","0.0-216.0-0.0","358.39999997615814","","","","","","","","50","0,1,0","4","countryside","153","probe-83","0.05853391880515469","0.5720193997772037","0.3863291469298114","1","","","","","","","",""
"","html-keyboard-response","413","1611105","0.0-216.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","414","1615999","0.0-217.0-0.0","329.2999999523163","","","","","","","","49","0,0,1","4","countryside","154","probe-209","0.0716182428077533","0.563624842371939","0.4199412380028779","0","","","","","","","",""
"","html-keyboard-response","415","1617006","0.0-217.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","416","1621708","0.0-218.0-0.0","142.70000004768372","","","","","","","","49","0,1,0","4","countryside","155","probe-176","0.132960059344954","0.5905490471485316","0.352237063317239","0","","","","","","","",""
"","html-keyboard-response","417","1622718","0.0-218.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","418","1627618","0.0-219.0-0.0","335.4000000357628","","","","","","","","51","0,0,0","4","countryside","156","probe-44","0.14101571860137235","0.6745025607251378","0.29676217278500083","0","","","","","","","",""
"","html-keyboard-response","419","1628631","0.0-219.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","420","1633487","0.0-220.0-0.0","295.80000001192093","","","","","","","","49","0,0,0","4","countryside","157","probe-169","0.07357727169782784","0.5928984513296388","0.2833619322404833","0","","","","","","","",""
"","html-keyboard-response","421","1634490","0.0-220.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","422","1639386","0.0-221.0-0.0","321.5","","","","","","","","50","0,0,0","4","countryside","158","probe-91","0.07178477961574906","0.6145630138839282","0.37329955743552407","0","","","","","","","",""
"","html-keyboard-response","423","1640402","0.0-221.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","424","1645224","0.0-222.0-0.0","266.10000002384186","","","","","","","","50","0,1,1","4","countryside","159","probe-180","0.11176448101286425","0.55422942707747","0.32176107832939793","1","","","","","","","",""
"","html-keyboard-response","425","1646229","0.0-222.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","426","1652508","0.0-223.0-0.0","1698.3999999761581","","","","","","","","50","0,1,0","4","countryside","160","probe-140","0.1390106921029048","0.5285181177902547","0.28677621435322687","1","","","","","","","",""
"","html-keyboard-response","427","1653512","0.0-223.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","428","1658880","0.0-224.0-0.0","809.5","","","","","","","","50","0,1,1","4","countryside","161","probe-49","0.055706108584514843","0.6087915119853993","0.19641953551948332","1","","","","","","","",""
"","html-keyboard-response","429","1659895","0.0-224.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","430","1664948","0.0-225.0-0.0","489.5","","","","","","","","50","0,0,0","4","countryside","162","probe-150","0.14907495398739476","0.5385279991808622","0.09812308504887524","0","","","","","","","",""
"","html-keyboard-response","431","1665955","0.0-225.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","432","1672867","0.0-226.0-0.0","2344.099999964237","","","","","","","","50","1,1,0","4","countryside","163","probe-131","0.19292512492855024","0.5087867605794663","0.07090188845590241","1","","","","","","","",""
"","html-keyboard-response","433","1673883","0.0-226.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","434","1678455","0.0-227.0-0.0","0.20000004768371582","","","","","","","","51","1,0,0","4","countryside","164","probe-105","0.3320850890618918","0.4630342575010656","0.11534951522682146","0","","","","","","","",""
"","html-keyboard-response","435","1679463","0.0-227.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","436","1684920","0.0-228.0-0.0","884.6999999880791","","","","","","","","49","0,0,0","4","countryside","165","probe-55","0.3449562886589586","0.28849461229559903","0.16433121250477403","0","","","","","","","",""
"","html-keyboard-response","437","1685937","0.0-228.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","438","1690735","0.0-229.0-0.0","227.89999997615814","","","","","","","","50","0,0,0","4","countryside","166","probe-88","0.291825787206257","0.30657685818756486","0.12109622434624794","0","","","","","","","",""
"","html-keyboard-response","439","1691741","0.0-229.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","440","1696504","0.0-230.0-0.0","198.5","","","","","","","","50","1,1,0","4","countryside","167","probe-17","0.4648374934773191","0.4603160214941459","0.15967357557779488","1","","","","","","","",""
"","html-keyboard-response","441","1697511","0.0-230.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","442","1702885","0.0-231.0-0.0","817.1000000238419","","","","","","","","51","0,0,1","4","countryside","168","probe-115","0.3934084567906628","0.26818297981476574","0.2703475281155043","1","","","","","","","",""
"","html-keyboard-response","443","1703889","0.0-231.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","444","1709018","0.0-232.0-0.0","569.1999999880791","","","","","","","","50","0,0,0","4","countryside","169","probe-136","0.5047720416762994","0.20898897407146208","0.07731202461778866","0","","","","","","","",""
"","html-keyboard-response","445","1710034","0.0-232.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","446","1715283","0.0-233.0-0.0","684.2999999523163","","","","","","","","49","0,0,0","4","countryside","170","probe-229","0.49045308796917797","0.19127190768258473","0.1503122068876452","0","","","","","","","",""
"","html-keyboard-response","447","1716285","0.0-233.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","448","1721202","0.0-234.0-0.0","355.19999998807907","","","","","","","","50","1,0,0","4","countryside","171","probe-230","0.5611517626682391","0.08605735530693825","0.09612869436975822","0","","","","","","","",""
"","html-keyboard-response","449","1722218","0.0-234.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","450","1727126","0.0-235.0-0.0","355.10000002384186","","","","","","","","50","0,1,0","4","countryside","172","probe-01","0.4965741538649496","0.1247206807588434","0.08959844051130991","1","","","","","","","",""
"","html-keyboard-response","451","1728142","0.0-235.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","452","1732785","0.0-236.0-0.0","80.5","","","","","","","","50","1,0,0","4","countryside","173","probe-153","0.7001442904288887","0.2919418668416455","0.21458611067976116","0","","","","","","","",""
"","html-keyboard-response","453","1733795","0.0-236.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","454","1738743","0.0-237.0-0.0","390.7999999523163","","","","","","","","50","1,0,0","4","countryside","174","probe-175","0.7937043971915556","0.3709364087735591","0.26114584205711494","0","","","","","","","",""
"","html-keyboard-response","455","1739753","0.0-237.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","456","1744938","0.0-238.0-0.0","622.8000000119209","","","","","","","","50","1,0,1","4","countryside","175","probe-165","0.6560690729795755","0.25807352959339525","0.25060447375746225","0","","","","","","","",""
"","html-keyboard-response","457","1745954","0.0-238.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","458","1751138","0.0-239.0-0.0","607.6000000238419","","","","","","","","50","1,0,1","4","countryside","176","probe-33","0.6163038075302404","0.28937107601712775","0.2775157098557083","0","","","","","","","",""
"","html-keyboard-response","459","1752154","0.0-239.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","460","1757293","0.0-240.0-0.0","577.8000000119209","","","","","","","","51","0,0,0","4","countryside","177","probe-111","0.5966652808414975","0.2714892722969596","0.2921306736667059","0","","","","","","","",""
"","html-keyboard-response","461","1758310","0.0-240.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","462","1763515","0.0-241.0-0.0","640.9000000357628","","","","","","","","49","0,0,0","4","countryside","178","probe-29","0.5814613027208969","0.20665491048102916","0.14051010169005965","0","","","","","","","",""
"","html-keyboard-response","463","1764529","0.0-241.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","464","1770223","0.0-242.0-0.0","1135.5","","","","","","","","50","1,1,0","4","countryside","179","probe-48","0.3999005346895429","0.25727923635686356","0.21355624931842143","1","","","","","","","",""
"","html-keyboard-response","465","1771239","0.0-242.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","466","1777311","0.0-243.0-0.0","null","","","","","","","","null","0,1,1","4","countryside","180","probe-76","0.5370481811073355","0.360985268236035","0.1443494333681028","","","","","","","","",""
"","html-keyboard-response","467","1778323","0.0-243.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","468","1783190","0.0-244.0-0.0","302.60000002384186","","","","","","","","51","1,0,0","4","countryside","181","probe-170","0.6643593155949473","0.4004607059499702","0.11922415648603656","0","","","","","","","",""
"","html-keyboard-response","469","1784206","0.0-244.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","470","1789062","0.0-245.0-0.0","291.69999998807907","","","","","","","","50","1,0,0","4","countryside","182","probe-191","0.6821902761940006","0.38020389939042815","0.1940861673369254","0","","","","","","","",""
"","html-keyboard-response","471","1790076","0.0-245.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
