success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed
,html-keyboard-response,348,873209,0.0-183.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,349,876590,0.0-184.0-0.0,875,,,,,,51,0,1,1,3,coast,122,0.3856769408522681,0.6653987011399197,0.21705970376604644,1,learn,,
,html-keyboard-response,350,877593,0.0-184.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,351,880750,0.0-185.0-0.0,652,,,,,,50,1,1,0,3,coast,123,0.434134375084723,0.624076770723003,0.11073438592869227,1,learn,,
,html-keyboard-response,352,881753,0.0-185.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,353,885110,0.0-186.0-0.0,851,,,,,,51,1,0,0,3,coast,124,0.4280501921558411,0.47686858031763685,0.13180206973848063,0,learn,,
,html-keyboard-response,354,886113,0.0-186.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,355,888990,0.0-187.0-0.0,372,,,,,,50,1,1,1,3,coast,125,0.6780241429697796,0.46277690747258315,0.16494103830836637,1,learn,,
,html-keyboard-response,356,889993,0.0-187.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,357,893198,0.0-188.0-0.0,700,,,,,,50,0,0,0,3,coast,126,0.7759166049848127,0.3622889182195754,0.15879972362181474,0,learn,,
,html-keyboard-response,358,894200,0.0-188.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,359,897070,0.0-189.0-0.0,365,,,,,,51,1,0,0,3,coast,127,0.6718008125770054,0.3784600513618404,0.1597487718475785,0,learn,,
,html-keyboard-response,360,898073,0.0-189.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,361,901366,0.0-190.0-0.0,787,,,,,,49,1,1,0,3,coast,128,0.6217409746319826,0.2977468775308609,0.22380221647453957,1,learn,,
,html-keyboard-response,362,902368,0.0-190.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,363,905590,0.0-191.0-0.0,717,,,,,,50,1,0,0,3,coast,129,0.6686821981539721,0.3748474574574601,0.1551346876919237,0,learn,,
,html-keyboard-response,364,906593,0.0-191.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,365,909566,0.0-192.0-0.0,468,,,,,,49,1,1,0,3,coast,130,0.5478831414468905,0.31960636638759304,0.15903887403099556,1,learn,,
,html-keyboard-response,366,910568,0.0-192.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,367,913854,0.0-193.0-0.0,781,,,,,,51,1,0,0,3,coast,131,0.5304201413404934,0.3310309078902821,0.07480232802165845,0,learn,,
,html-keyboard-response,368,914857,0.0-193.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,369,918054,0.0-194.0-0.0,692,,,,,,50,0,0,0,3,coast,132,0.43969529702757487,0.46497266063909165,0.08388500544689517,0,learn,,
,html-keyboard-response,370,919057,0.0-194.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,371,921879,0.0-195.0-0.0,316,,,,,,49,0,1,0,3,coast,133,0.4657898377321939,0.27858366038221677,0.0539325727561884,0,learn,,
,html-keyboard-response,372,922881,0.0-195.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,373,925719,0.0-196.0-0.0,331,,,,,,50,1,0,0,3,coast,134,0.6062967669285027,0.29959678611305895,0.06808270386260555,0,learn,,
,html-keyboard-response,374,926721,0.0-196.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,375,929519,0.0-197.0-0.0,292.0000000001164,,,,,,51,1,1,0,3,coast,135,0.699076646963194,0.3206590941550935,0.06805004775682695,0,learn,,
,html-keyboard-response,376,930521,0.0-197.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,377,934679,0.0-198.0-0.0,1651,,,,,,50,0,0,0,3,coast,136,0.647206431894499,0.3601077024603319,0.05107194287662537,0,learn,,
,html-keyboard-response,378,935682,0.0-198.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,379,938751,0.0-199.0-0.0,564,,,,,,51,0,1,0,3,coast,137,0.7896771956087311,0.34584569821951056,0.056277644267187926,0,learn,,
,html-keyboard-response,380,939754,0.0-199.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,381,942878,0.0-200.0-0.0,620,,,,,,49,1,1,0,3,coast,138,0.7716982104016866,0.4897716740293081,0.21049246332054558,1,learn,,
,html-keyboard-response,382,943881,0.0-200.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,383,946998,0.0-201.0-0.0,612,,,,,,49,1,1,1,3,coast,139,0.806663215309942,0.502947078516572,0.18696077575182962,1,learn,,
,html-keyboard-response,384,948000,0.0-201.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,385,951231,0.0-202.0-0.0,725.0000000001164,,,,,,50,1,1,0,3,coast,140,0.7173720451906672,0.5465386092209478,0.14900482607869162,1,learn,,
,html-keyboard-response,386,952232,0.0-202.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,387,955446,0.0-203.0-0.0,709.0000000001164,,,,,,50,0,0,0,3,coast,141,0.576181530721152,0.42961946571597137,0.10144906448105595,0,learn,,
,html-keyboard-response,388,956449,0.0-203.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,389,959559,0.0-204.0-0.0,605,,,,,,49,1,0,0,3,coast,142,0.5628877690029342,0.30179353520274027,0.07048681076579456,1,learn,,
,html-keyboard-response,390,960561,0.0-204.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,391,963479,0.0-205.0-0.0,411.9999999998836,,,,,,49,1,0,0,3,coast,143,0.6836058450453905,0.3348855260460432,0.0831295668746493,1,learn,,
,html-keyboard-response,392,964482,0.0-205.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,393,967711,0.0-206.0-0.0,724.9999999998836,,,,,,51,1,1,0,3,coast,144,0.6122473782254323,0.30540601595157213,0.09398420079114696,0,learn,,
,html-keyboard-response,394,968713,0.0-206.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,395,971863,0.0-207.0-0.0,645,,,,,,50,1,0,0,3,coast,145,0.4644851147238671,0.3174750217697723,0.09508566391983493,0,learn,,
,html-keyboard-response,396,972866,0.0-207.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,397,976015,0.0-208.0-0.0,644.9999999998836,,,,,,49,1,1,0,3,coast,146,0.50862761168768,0.3661944252672175,0.09239311309308917,1,learn,,
,html-keyboard-response,398,977017,0.0-208.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,399,980374,0.0-209.0-0.0,851,,,,,,49,1,0,0,3,coast,147,0.5746916959511846,0.23732748690303196,0.05490709858915342,1,learn,,
,html-keyboard-response,400,981376,0.0-209.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,401,984623,0.0-210.0-0.0,741,,,,,,50,0,0,1,3,coast,148,0.45535699703395355,0.2516921931108079,0.12280951513617192,0,learn,,
,html-keyboard-response,402,985626,0.0-210.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,403,988799,0.0-211.0-0.0,668,,,,,,49,0,1,0,3,coast,149,0.36262701701891514,0.3269373822464883,0.06209212477209584,0,learn,,
,html-keyboard-response,404,989802,0.0-211.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,405,991307,0.0-212.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,406,1000321,0.0-213.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,407,1004349,0.0-213.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,408,1007806,0.0-214.0-0.0,953,,,,,,49,1,1,1,4,mountain,150,1,0.36819979637527894,0.2492802481920473,1,learn,,
,html-keyboard-response,409,1008809,0.0-214.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,410,1011791,0.0-215.0-0.0,477.0000000001164,,,,,,50,1,0,0,4,mountain,151,1,0.24531937582894245,0.32524115938596965,0,learn,,
,html-keyboard-response,411,1012794,0.0-215.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,412,1015951,0.0-216.0-0.0,652.0000000001164,,,,,,51,1,0,0,4,mountain,152,0.8930595531783816,0.27030847606141023,0.06529222823987428,0,learn,,
,html-keyboard-response,413,1016954,0.0-216.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,414,1019926,0.0-217.0-0.0,469.0000000001164,,,,,,49,1,1,0,4,mountain,153,0.7774363092858632,0.2968907529121459,0.11969376297962633,1,learn,,
,html-keyboard-response,415,1020928,0.0-217.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,416,1024207,0.0-218.0-0.0,773,,,,,,49,0,1,0,4,mountain,154,0.6210224694115781,0.3867043124200762,0.08952274048864489,0,learn,,
,html-keyboard-response,417,1025210,0.0-218.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,418,1028423,0.0-219.0-0.0,709.0000000001164,,,,,,50,0,1,1,4,mountain,155,0.5986719973604646,0.3687030995533535,0.24904367570922467,1,learn,,
,html-keyboard-response,419,1029426,0.0-219.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,420,1033159,0.0-220.0-0.0,1227.9999999997672,,,,,,49,1,0,0,4,mountain,156,0.5315226943296567,0.2165204371086284,0.25026493071301426,1,learn,,
,html-keyboard-response,421,1034162,0.0-220.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,422,1037263,0.0-221.0-0.0,596,,,,,,50,1,0,0,4,mountain,157,0.607659214367761,0.2028156807078596,0.08264124038573419,0,learn,,
,html-keyboard-response,423,1038266,0.0-221.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,424,1041135,0.0-222.0-0.0,364,,,,,,51,1,0,0,4,mountain,158,0.6771851842890767,0.15006527658797064,0.13502081449201547,0,learn,,
,html-keyboard-response,425,1042138,0.0-222.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,426,1045255,0.0-223.0-0.0,612,,,,,,49,0,0,0,4,mountain,159,0.5345031094520559,0.07919113152766195,0.06723435160449837,0,learn,,
,html-keyboard-response,427,1046258,0.0-223.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,428,1049166,0.0-224.0-0.0,404,,,,,,50,0,0,0,4,mountain,160,0.5254350659755676,0.10292122562545805,0.09511052855539247,0,learn,,
,html-keyboard-response,429,1050168,0.0-224.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,430,1053023,0.0-225.0-0.0,349,,,,,,49,1,0,0,4,mountain,161,0.7161701839185185,0.30178950471681953,0.16274526026575628,1,learn,,
,html-keyboard-response,431,1054025,0.0-225.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,432,1057559,0.0-226.0-0.0,1029,,,,,,49,0,0,0,4,mountain,162,0.5604188006915417,0.2801454241088362,0.2261276876836545,0,learn,,
,html-keyboard-response,433,1058561,0.0-226.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,434,1061535,0.0-227.0-0.0,469,,,,,,50,0,1,0,4,mountain,163,0.35497803535419553,0.4149410144033333,0.14314746580596402,1,learn,,
,html-keyboard-response,435,1062538,0.0-227.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,436,1065678,0.0-228.0-0.0,637,,,,,,50,0,0,0,4,mountain,164,0.16782037224882806,0.5932702919696585,0.23508028252784244,0,learn,,
,html-keyboard-response,437,1066681,0.0-228.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,438,1069527,0.0-229.0-0.0,341,,,,,,50,0,1,0,4,mountain,165,0.22493669746475223,0.6627426249817809,0.20557344310070014,1,learn,,
,html-keyboard-response,439,1070530,0.0-229.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,440,1073463,0.0-230.0-0.0,428,,,,,,49,0,1,0,4,mountain,166,0.14552099966032778,0.6881371851224658,0.14532237526400946,0,learn,,
,html-keyboard-response,441,1074465,0.0-230.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,442,1077319,0.0-231.0-0.0,349.99999999976717,,,,,,49,0,1,1,4,mountain,167,0.08995440252894951,0.6061748660963249,0.39293871597734625,0,learn,,
,html-keyboard-response,443,1078321,0.0-231.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,444,1081191,0.0-232.0-0.0,366,,,,,,49,0,0,0,4,mountain,168,0.13347488236971056,0.41506613744536225,0.4225118916018088,0,learn,,
,html-keyboard-response,445,1082194,0.0-232.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,446,1085367,0.0-233.0-0.0,669,,,,,,50,0,0,0,4,mountain,169,0.12622016858715251,0.37687722412229774,0.3437091162494761,0,learn,,
,html-keyboard-response,447,1086369,0.0-233.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,448,1089511,0.0-234.0-0.0,637,,,,,,51,0,1,0,4,mountain,170,0.18944529923291276,0.45546210566837647,0.35430604907044894,0,learn,,
,html-keyboard-response,449,1090513,0.0-234.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,450,1093631,0.0-235.0-0.0,613.9999999997672,,,,,,49,1,1,0,4,mountain,171,0.1769334194628488,0.5412873724378752,0.40147745204589497,1,learn,,
,html-keyboard-response,451,1094633,0.0-235.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,452,1097679,0.0-236.0-0.0,541,,,,,,50,0,0,1,4,mountain,172,0.22587645509930382,0.5442561567763188,0.49077137545097776,0,learn,,
,html-keyboard-response,453,1098682,0.0-236.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,454,1101647,0.0-237.0-0.0,460,,,,,,49,1,1,1,4,mountain,173,0.22332234249470972,0.7199200599126505,0.5387173801163461,1,learn,,
,html-keyboard-response,455,1102650,0.0-237.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,456,1106055,0.0-238.0-0.0,900.0000000002328,,,,,,49,0,0,1,4,mountain,174,0.17159703570421683,0.6238931515473889,0.4637692795706125,0,learn,,
,html-keyboard-response,457,1107058,0.0-238.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,458,1110078,0.0-239.0-0.0,515,,,,,,49,0,0,1,4,mountain,175,0.16847791115629956,0.5802316741769752,0.40592728555691365,0,learn,,
,html-keyboard-response,459,1111081,0.0-239.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,460,1114240,0.0-240.0-0.0,653,,,,,,50,0,1,0,4,mountain,176,0.07864516798639386,0.53140284532587,0.4285504543781286,1,learn,,
,html-keyboard-response,461,1115242,0.0-240.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,462,1118088,0.0-241.0-0.0,340,,,,,,50,0,1,1,4,mountain,177,0.06216298509647784,0.7172830852269216,0.3898818076489255,1,learn,,
,html-keyboard-response,463,1119090,0.0-241.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,464,1122287,0.0-242.0-0.0,692,,,,,,49,0,1,1,4,mountain,178,0.13997808959534286,0.6253908913814645,0.22637285464958232,0,learn,,
,html-keyboard-response,465,1123290,0.0-242.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,466,1126256,0.0-243.0-0.0,460,,,,,,49,0,0,0,4,mountain,179,0.20299436565426285,0.4095217234460256,0.06311003349523751,0,learn,,
,html-keyboard-response,467,1127259,0.0-243.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,468,1130137,0.0-244.0-0.0,372,,,,,,50,0,0,0,4,mountain,180,0.06417391690033736,0.4727430150609095,0.1237547425663397,0,learn,,
,html-keyboard-response,469,1131140,0.0-244.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,470,1134416,0.0-245.0-0.0,770,,,,,,50,1,1,0,4,mountain,181,0.07738763242667376,0.4512691065266847,0.2089441631261893,1,learn,,
,html-keyboard-response,471,1135419,0.0-245.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,472,1138703,0.0-246.0-0.0,779,,,,,,49,0,0,0,4,mountain,182,0.14304049035210792,0.6097652180295834,0.22661223319182056,0,learn,,
,html-keyboard-response,473,1139706,0.0-246.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,474,1143039,0.0-247.0-0.0,828,,,,,,50,0,1,0,4,mountain,183,0.20947589601359384,0.6143710123616501,0.38798619758315045,1,learn,,
,html-keyboard-response,475,1144042,0.0-247.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,476,1147167,0.0-248.0-0.0,620.9999999997672,,,,,,50,0,0,0,4,mountain,184,0.11924339759199708,0.5269687909345453,0.26850158421369263,0,learn,,
,html-keyboard-response,477,1148170,0.0-248.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,478,1151224,0.0-249.0-0.0,549,,,,,,50,0,0,0,4,mountain,185,0.15618227213984892,0.6003720284425567,0.2431631881538875,0,learn,,
,html-keyboard-response,479,1152227,0.0-249.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,480,1155048,0.0-250.0-0.0,316,,,,,,49,1,0,1,4,mountain,186,0.2703122517655016,0.6784963111823082,0.28588580693670756,1,learn,,
,html-keyboard-response,481,1156050,0.0-250.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,482,1160096,0.0-251.0-0.0,1539.9999999997672,,,,,,49,1,1,1,4,mountain,187,0.2910547855674712,0.8010302033281071,0.3534527745459187,1,learn,,
,html-keyboard-response,483,1161099,0.0-251.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,484,1164144,0.0-252.0-0.0,541,,,,,,50,0,1,0,4,mountain,188,0.1233090612440704,0.7526405035232818,0.32773195989686926,1,learn,,
,html-keyboard-response,485,1165146,0.0-252.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,486,1168280,0.0-253.0-0.0,627.9999999997672,,,,,,50,0,1,0,4,mountain,189,0.11562725682827146,0.6132873251086216,0.3015849192208928,1,learn,,
,html-keyboard-response,487,1169283,0.0-253.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,488,1170789,0.0-254.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,489,1179802,0.0-255.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,490,1183830,0.0-255.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,491,1187544,0.0-256.0-0.0,1210,,,,,,49,1,1,1,5,city,190,0.23646623695753344,1,0.3448538004711631,1,learn,,
,html-keyboard-response,492,1188547,0.0-256.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,493,1191736,0.0-257.0-0.0,684,,,,,,50,1,1,0,5,city,191,0.12878074660968775,1,0.34266315233384803,1,learn,,
,html-keyboard-response,494,1192739,0.0-257.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,495,1195960,0.0-258.0-0.0,716.0000000002328,,,,,,51,0,1,0,5,city,192,0.0653442228125431,0.7697824196692892,0.37341771997838563,0,learn,,
,html-keyboard-response,496,1196962,0.0-258.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,497,1200295,0.0-259.0-0.0,828,,,,,,50,0,1,0,5,city,193,0.12217649886209037,0.6413981396600498,0.34696674226105567,1,learn,,
,html-keyboard-response,498,1201298,0.0-259.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,499,1204487,0.0-260.0-0.0,684,,,,,,49,0,1,1,5,city,194,0.11150587286552828,0.5766562722300513,0.37746527878518393,0,learn,,
,html-keyboard-response,500,1205489,0.0-260.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,501,1208440,0.0-261.0-0.0,447,,,,,,50,0,0,1,5,city,195,0.12099616874003546,0.5968383056451863,0.3718679912843572,0,learn,,
,html-keyboard-response,502,1209443,0.0-261.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,503,1212544,0.0-262.0-0.0,596,,,,,,51,0,1,1,5,city,196,0.0737162452880831,0.6283044728566745,0.4124858193036568,1,learn,,
,html-keyboard-response,504,1213547,0.0-262.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,505,1217208,0.0-263.0-0.0,1156,,,,,,50,0,1,1,5,city,197,0.0742407493348955,0.5842086956304444,0.39680870863126233,1,learn,,
,html-keyboard-response,506,1218211,0.0-263.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,507,1221576,0.0-264.0-0.0,861,,,,,,51,0,1,1,5,city,198,0.10489060422455655,0.6015394648156379,0.13199503256232217,1,learn,,
,html-keyboard-response,508,1222579,0.0-264.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,509,1225984,0.0-265.0-0.0,900,,,,,,50,0,1,0,5,city,199,0.19077477124904094,0.5374825740382994,0.24603514386802516,1,learn,,
,html-keyboard-response,510,1226986,0.0-265.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,511,1230272,0.0-266.0-0.0,781,,,,,,51,1,0,0,5,city,200,0.19902967739867639,0.5644804856962546,0.3076786836944286,0,learn,,
,html-keyboard-response,512,1231275,0.0-266.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,513,1234408,0.0-267.0-0.0,628,,,,,,50,0,1,1,5,city,201,0.08510362795377505,0.49350693071128215,0.28151229154287394,1,learn,,
,html-keyboard-response,514,1235411,0.0-267.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,515,1239088,0.0-268.0-0.0,1172,,,,,,50,1,1,0,5,city,202,0.3325626292884964,0.3776445477574766,0.45191442874381255,1,learn,,
,html-keyboard-response,516,1240091,0.0-268.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,517,1243264,0.0-269.0-0.0,668.9999999997672,,,,,,51,0,0,1,5,city,203,0.35882867519838385,0.24586715168098427,0.3354019477421815,1,learn,,
,html-keyboard-response,518,1244266,0.0-269.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,519,1247200,0.0-270.0-0.0,429.00000000023283,,,,,,51,0,1,0,5,city,204,0.5897126837580723,0.22405407631524743,0.2896968448565144,0,learn,,
,html-keyboard-response,520,1248203,0.0-270.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,521,1251320,0.0-271.0-0.0,613,,,,,,50,0,1,0,5,city,205,0.6341095137571162,0.23530393386219636,0.17861349398141166,1,learn,,
,html-keyboard-response,522,1252322,0.0-271.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,523,1255352,0.0-272.0-0.0,525,,,,,,50,1,0,1,5,city,206,0.5792882682021163,0.1525941650405932,0.2799735430696419,0,learn,,
,html-keyboard-response,524,1256355,0.0-272.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,525,1259176,0.0-273.0-0.0,317,,,,,,51,0,1,0,5,city,207,0.5892795512311458,0.2680389043785903,0.2913589645225485,0,learn,,
,html-keyboard-response,526,1260179,0.0-273.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,527,1263192,0.0-274.0-0.0,508,,,,,,51,1,0,0,5,city,208,0.5638509624340337,0.1965756415355627,0.2666611256891042,0,learn,,
,html-keyboard-response,528,1264195,0.0-274.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,529,1266992,0.0-275.0-0.0,293,,,,,,50,1,0,0,5,city,209,0.6108941421275094,0.22438354542776887,0.29631794290366986,0,learn,,
,html-keyboard-response,530,1267995,0.0-275.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,531,1270825,0.0-276.0-0.0,324,,,,,,50,1,0,1,5,city,210,0.5911781300275754,0.25925140137702424,0.40574308399958214,0,learn,,
,html-keyboard-response,532,1271827,0.0-276.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,533,1274944,0.0-277.0-0.0,612,,,,,,51,1,0,1,5,city,211,0.5991309305411633,0.1757263669781952,0.41887940574885124,1,learn,,
,html-keyboard-response,534,1275947,0.0-277.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,535,1279048,0.0-278.0-0.0,597,,,,,,51,1,0,0,5,city,212,0.48739091667003787,0.12156604942490104,0.4052739838128392,0,learn,,
,html-keyboard-response,536,1280051,0.0-278.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,537,1283217,0.0-279.0-0.0,659.9999999997672,,,,,,49,0,0,0,5,city,213,0.5705182547229165,0.054828113703478475,0.36577184227715914,0,learn,,
,html-keyboard-response,538,1284219,0.0-279.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,539,1287241,0.0-280.0-0.0,516,,,,,,50,1,0,1,5,city,214,0.45062898454700845,0.07184721786206498,0.4382168396869118,0,learn,,
,html-keyboard-response,540,1288243,0.0-280.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,541,1291416,0.0-281.0-0.0,669,,,,,,51,1,0,1,5,city,215,0.4139205526325657,0.05289773924828802,0.3814571002118337,1,learn,,
,html-keyboard-response,542,1292419,0.0-281.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,543,1295689,0.0-282.0-0.0,765,,,,,,51,1,0,0,5,city,216,0.4409455285036976,0.08539766408784942,0.2944234553845971,0,learn,,
,html-keyboard-response,544,1296691,0.0-282.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,545,1299857,0.0-283.0-0.0,661,,,,,,50,0,0,0,5,city,217,0.6323319803762323,0.05601743058987446,0.24679001987470553,0,learn,,
,html-keyboard-response,546,1300859,0.0-283.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,547,1303977,0.0-284.0-0.0,611.9999999997672,,,,,,51,1,0,0,5,city,218,0.634528444501107,0.13301672754774696,0.2325272137526838,0,learn,,
,html-keyboard-response,548,1304980,0.0-284.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,549,1307840,0.0-285.0-0.0,356,,,,,,51,0,0,0,5,city,219,0.4702759882178997,0.0716640372465605,0.230462615782662,0,learn,,
,html-keyboard-response,550,1308842,0.0-285.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,551,1311960,0.0-286.0-0.0,613.0000000002328,,,,,,50,1,0,0,5,city,220,0.4817215205274824,0.061820786150543386,0.2759722745904174,0,learn,,
,html-keyboard-response,552,1312963,0.0-286.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,553,1316113,0.0-287.0-0.0,645,,,,,,51,0,0,0,5,city,221,0.4890082599161298,0.08047877574537594,0.2377875539421721,0,learn,,
,html-keyboard-response,554,1317116,0.0-287.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,555,1322408,0.0-288.0-0.0,2788,,,,,,50,0,0,0,5,city,222,0.5313697765109278,0.269576720912302,0.23396724073988673,0,learn,,
,html-keyboard-response,556,1323411,0.0-288.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,557,1326504,0.0-289.0-0.0,588,,,,,,51,1,0,0,5,city,223,0.684558665483578,0.06979568821282453,0.2348195111529233,0,learn,,
