success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed
,do_trial,347,1029031,0.0-185.0-0.0,338.7999999523163,,,,,,49,0,0,1,3,countryside,128,0.2734630602159919,0.24178772523272646,0.5106994264302591,0,learn,,
,html-keyboard-response,348,1030034,0.0-185.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,349,1032831,0.0-186.0-0.0,289.90000009536743,,,,,,50,0,0,1,3,countryside,129,0.303114066645914,0.15940686775311805,0.4872283256268804,0,learn,,
,html-keyboard-response,350,1033834,0.0-186.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,351,1036630,0.0-187.0-0.0,291.2000000476837,,,,,,50,0,0,0,3,countryside,130,0.31691415269840173,0.16631469052728837,0.5257334825170251,0,learn,,
,html-keyboard-response,352,1037631,0.0-187.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,353,1041064,0.0-188.0-0.0,926.3999998569489,,,,,,51,0,0,1,3,countryside,131,0.15798877591926436,0.2531811015754561,0.5559661064690694,1,learn,,
,html-keyboard-response,354,1042066,0.0-188.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,355,1044888,0.0-189.0-0.0,314.59999990463257,,,,,,51,0,1,1,3,countryside,132,0.18440247787986663,0.20315771568292185,0.6096693490090312,1,learn,,
,html-keyboard-response,356,1045890,0.0-189.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,357,1048785,0.0-190.0-0.0,387.39999985694885,,,,,,51,1,0,0,3,countryside,133,0.2609033516515657,0.20820014599033584,0.6061844682163468,0,learn,,
,html-keyboard-response,358,1049787,0.0-190.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,359,1052588,0.0-191.0-0.0,293.7000000476837,,,,,,51,0,0,1,3,countryside,134,0.21586252995311242,0.309308737161113,0.48833962883522675,1,learn,,
,html-keyboard-response,360,1053591,0.0-191.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,361,1056417,0.0-192.0-0.0,317.90000009536743,,,,,,51,0,1,0,3,countryside,135,0.074380671507252,0.3543156102816973,0.385420966065404,0,learn,,
,html-keyboard-response,362,1057419,0.0-192.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,363,1060201,0.0-193.0-0.0,273.7999999523163,,,,,,51,0,1,0,3,countryside,136,0.19629230990306823,0.2526360634067098,0.3387753246523833,0,learn,,
,html-keyboard-response,364,1061203,0.0-193.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,365,1064192,0.0-194.0-0.0,483,,,,,,49,0,0,0,3,countryside,137,0.05286693402773571,0.2420847818668271,0.4325883991022306,0,learn,,
,html-keyboard-response,366,1065195,0.0-194.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,367,1068025,0.0-195.0-0.0,322.5,,,,,,49,0,0,1,3,countryside,138,0.08703716248961271,0.20802024504216693,0.35453625148302725,0,learn,,
,html-keyboard-response,368,1069027,0.0-195.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,369,1071975,0.0-196.0-0.0,441.2999999523163,,,,,,49,0,0,0,3,countryside,139,0.13756017804818413,0.2242795637131338,0.32866222826673297,0,learn,,
,html-keyboard-response,370,1072977,0.0-196.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,371,1075808,0.0-197.0-0.0,323.60000014305115,,,,,,50,0,0,0,3,countryside,140,0.23383272457079063,0.26436549158273914,0.49462397491999943,0,learn,,
,html-keyboard-response,372,1076821,0.0-197.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,373,1080558,0.0-198.0-0.0,1232,,,,,,50,0,0,1,3,countryside,141,0.14006475906201613,0.3962155269905081,0.5462571526498557,0,learn,,
,html-keyboard-response,374,1081560,0.0-198.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,375,1085112,0.0-199.0-0.0,1045.5,,,,,,51,0,0,1,3,countryside,142,0.11777623291223707,0.5054880131158864,0.5068914069068097,1,learn,,
,html-keyboard-response,376,1086114,0.0-199.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,377,1089095,0.0-200.0-0.0,475.19999980926514,,,,,,51,0,1,0,3,countryside,143,0.09775473684344022,0.29259362773735537,0.5156658356296828,0,learn,,
,html-keyboard-response,378,1090098,0.0-200.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,379,1094248,0.0-201.0-0.0,1643.0999999046326,,,,,,51,0,0,1,3,countryside,144,0.11803401298724867,0.21653045894137815,0.6023334257981183,1,learn,,
,html-keyboard-response,380,1095249,0.0-201.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,381,1098071,0.0-202.0-0.0,319.89999985694885,,,,,,51,0,0,0,3,countryside,145,0.11368193395301322,0.241719929815681,0.6352150254141894,0,learn,,
,html-keyboard-response,382,1099073,0.0-202.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,383,1101914,0.0-203.0-0.0,332.5,,,,,,51,0,1,1,3,countryside,146,0.06243626696268168,0.29292278686763734,0.6327791625043385,1,learn,,
,html-keyboard-response,384,1102917,0.0-203.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,385,1105840,0.0-204.0-0.0,416,,,,,,51,0,0,1,3,countryside,147,0.13361692443091908,0.29855430671361677,0.7871230150559186,1,learn,,
,html-keyboard-response,386,1106842,0.0-204.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,387,1109646,0.0-205.0-0.0,296.7999999523163,,,,,,51,0,0,1,3,countryside,148,0.05765576555912971,0.23338253680269852,0.8994934368540431,1,learn,,
,html-keyboard-response,388,1110649,0.0-205.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,389,1113793,0.0-206.0-0.0,636.3999998569489,,,,,,51,0,0,1,3,countryside,149,0.147078235200124,0.2916236654235779,0.8624025646669048,1,learn,,
,html-keyboard-response,390,1114795,0.0-206.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,391,1116303,0.0-207.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,392,1125308,0.0-208.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,393,1129332,0.0-208.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,394,1135340,0.0-209.0-0.0,null,,,,,,null,0,0,1,4,mountain,150,0.23916335096824454,0.3490771149221548,1,,learn,,
,html-keyboard-response,395,1136343,0.0-209.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,396,1139240,0.0-210.0-0.0,389.5,,,,,,49,0,0,1,4,mountain,151,0.32983550744378504,0.2576676134680623,1,0,learn,,
,html-keyboard-response,397,1140242,0.0-210.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,398,1143112,0.0-211.0-0.0,362.60000014305115,,,,,,49,0,1,0,4,mountain,152,0.29292024341393796,0.4156852492496014,0.7633203188597634,0,learn,,
,html-keyboard-response,399,1144114,0.0-211.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,400,1146870,0.0-212.0-0.0,248.39999985694885,,,,,,50,0,0,1,4,mountain,153,0.2679590715940532,0.24551772282061757,0.5854374089842498,0,learn,,
,html-keyboard-response,401,1147872,0.0-212.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,402,1150656,0.0-213.0-0.0,277.59999990463257,,,,,,50,0,1,0,4,mountain,154,0.14399426611638283,0.43928272361410886,0.5101419787194569,1,learn,,
,html-keyboard-response,403,1151658,0.0-213.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,404,1154504,0.0-214.0-0.0,331.7999999523163,,,,,,50,0,0,1,4,mountain,155,0.05243544731749033,0.4291364723454425,0.5521669736083472,0,learn,,
,html-keyboard-response,405,1155507,0.0-214.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,406,1158240,0.0-215.0-0.0,225.79999995231628,,,,,,50,1,1,1,4,mountain,156,0.1955082076129385,0.48128780526615283,0.5101593878173815,1,learn,,
,html-keyboard-response,407,1159242,0.0-215.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,408,1162167,0.0-216.0-0.0,418.80000019073486,,,,,,50,0,1,1,4,mountain,157,0.07746552948803108,0.48937278390792627,0.6126711643055482,1,learn,,
,html-keyboard-response,409,1163169,0.0-216.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,410,1166016,0.0-217.0-0.0,338.90000009536743,,,,,,50,0,0,1,4,mountain,158,0.1375188152175856,0.22978959946728472,0.676305094910452,0,learn,,
,html-keyboard-response,411,1167019,0.0-217.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,412,1169864,0.0-218.0-0.0,337.39999985694885,,,,,,50,0,0,1,4,mountain,159,0.14587949945874015,0.23047588394177193,0.68441423679847,0,learn,,
,html-keyboard-response,413,1170866,0.0-218.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,414,1173690,0.0-219.0-0.0,315.39999985694885,,,,,,51,0,0,1,4,mountain,160,0.11525428896337012,0.05899981700407786,0.7504634168641066,1,learn,,
,html-keyboard-response,415,1174693,0.0-219.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,416,1177536,0.0-220.0-0.0,338,,,,,,51,0,0,1,4,mountain,161,0.09256610858316534,0.12660302828245082,0.6832242032561529,1,learn,,
,html-keyboard-response,417,1178538,0.0-220.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,418,1181607,0.0-221.0-0.0,563.3999998569489,,,,,,51,0,0,0,4,mountain,162,0.3033665845749826,0.08149119372643104,0.46724871427796416,0,learn,,
,html-keyboard-response,419,1182617,0.0-221.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,420,1185432,0.0-222.0-0.0,308.09999990463257,,,,,,51,0,0,1,4,mountain,163,0.4350472131400686,0.056715147775309525,0.5111564964214351,1,learn,,
,html-keyboard-response,421,1186435,0.0-222.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,422,1189326,0.0-223.0-0.0,384.09999990463257,,,,,,51,1,0,0,4,mountain,164,0.604126495598919,0.0845209209296729,0.38159185810368906,0,learn,,
,html-keyboard-response,423,1190328,0.0-223.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,424,1193254,0.0-224.0-0.0,419.2000000476837,,,,,,51,0,0,0,4,mountain,165,0.6796281038274647,0.12652724621335662,0.3256378998263626,0,learn,,
,html-keyboard-response,425,1194256,0.0-224.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,426,1197191,0.0-225.0-0.0,412.2000000476837,,,,,,49,1,0,0,4,mountain,166,0.7827383609437493,0.07177565658274952,0.23892270273457986,1,learn,,
,html-keyboard-response,427,1198193,0.0-225.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,428,1200975,0.0-226.0-0.0,275.2000000476837,,,,,,49,1,0,0,4,mountain,167,0.7668118142404536,0.08535214242108743,0.2911193168162795,1,learn,,
,html-keyboard-response,429,1201977,0.0-226.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,430,1204823,0.0-227.0-0.0,339.2999999523163,,,,,,49,1,0,1,4,mountain,168,0.531605918275163,0.10462251982536015,0.26102615769071613,1,learn,,
,html-keyboard-response,431,1205825,0.0-227.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,432,1208639,0.0-228.0-0.0,309.2000000476837,,,,,,49,1,0,1,4,mountain,169,0.49183183224971533,0.2580092220704263,0.3716087908809297,1,learn,,
,html-keyboard-response,433,1209642,0.0-228.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,434,1212552,0.0-229.0-0.0,402.2000000476837,,,,,,49,1,0,0,4,mountain,170,0.4951924513155331,0.18134022236884234,0.28194507414778974,1,learn,,
,html-keyboard-response,435,1213553,0.0-229.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,436,1216327,0.0-230.0-0.0,266.7000000476837,,,,,,49,0,0,1,4,mountain,171,0.481350766809963,0.1135411007921841,0.36075250553396565,0,learn,,
,html-keyboard-response,437,1217330,0.0-230.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,438,1220239,0.0-231.0-0.0,402.60000014305115,,,,,,49,0,0,1,4,mountain,172,0.36754678247675304,0.12179179154514641,0.3578351041528577,0,learn,,
,html-keyboard-response,439,1221253,0.0-231.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,440,1224256,0.0-232.0-0.0,494.90000009536743,,,,,,49,1,0,0,4,mountain,173,0.5190597798960981,0.0847887756990794,0.23731550612431926,1,learn,,
,html-keyboard-response,441,1225257,0.0-232.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,442,1228086,0.0-233.0-0.0,308.7000000476837,,,,,,49,1,0,0,4,mountain,174,0.5025051346499607,0.1014541764451446,0.2763814815104681,1,learn,,
,html-keyboard-response,443,1229088,0.0-233.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,444,1231904,0.0-234.0-0.0,308,,,,,,49,1,0,0,4,mountain,175,0.6448327639091381,0.058396711471940387,0.24898564371068277,1,learn,,
,html-keyboard-response,445,1232906,0.0-234.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,446,1235824,0.0-235.0-0.0,410.5,,,,,,49,0,0,0,4,mountain,176,0.6681636534196465,0.16923032394476184,0.24287039157278892,0,learn,,
,html-keyboard-response,447,1236840,0.0-235.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,448,1239719,0.0-236.0-0.0,372.5,,,,,,49,1,0,0,4,mountain,177,0.6082499563760551,0.101718583152035,0.3092321682292773,1,learn,,
,html-keyboard-response,449,1240722,0.0-236.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,450,1243743,0.0-237.0-0.0,506.69999980926514,,,,,,49,1,0,0,4,mountain,178,0.3631808650582889,0.0944877381192603,0.38450690477941535,1,learn,,
,html-keyboard-response,451,1244745,0.0-237.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,452,1247695,0.0-238.0-0.0,443.7999999523163,,,,,,49,0,0,0,4,mountain,179,0.4397447232784051,0.0666982280740452,0.33536198289748875,0,learn,,
,html-keyboard-response,453,1248697,0.0-238.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,454,1251503,0.0-239.0-0.0,298.60000014305115,,,,,,49,0,0,0,4,mountain,180,0.4611746646668331,0.06207278094447759,0.3956182685639432,0,learn,,
,html-keyboard-response,455,1252505,0.0-239.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,456,1255238,0.0-240.0-0.0,226.5,,,,,,49,1,0,0,4,mountain,181,0.6099343600777309,0.08850098552204903,0.2984289630321594,1,learn,,
,html-keyboard-response,457,1256242,0.0-240.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,458,1259119,0.0-241.0-0.0,370.30000019073486,,,,,,49,0,1,0,4,mountain,182,0.5610989194631134,0.11751239818975606,0.21736259066033156,0,learn,,
,html-keyboard-response,459,1260121,0.0-241.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,460,1263079,0.0-242.0-0.0,450.90000009536743,,,,,,50,0,0,0,4,mountain,183,0.49547454075079045,0.13523780889049972,0.3759057755778204,0,learn,,
,html-keyboard-response,461,1264081,0.0-242.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,462,1266904,0.0-243.0-0.0,315.30000019073486,,,,,,51,0,0,1,4,mountain,184,0.4021982071285219,0.1260540827201105,0.37771233908147767,1,learn,,
,html-keyboard-response,463,1267906,0.0-243.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,464,1270766,0.0-244.0-0.0,352.60000014305115,,,,,,51,1,0,0,4,mountain,185,0.35739800309453,0.0839706088581692,0.2083263639329571,0,learn,,
,html-keyboard-response,465,1271769,0.0-244.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,466,1274551,0.0-245.0-0.0,276.40000009536743,,,,,,51,0,0,0,4,mountain,186,0.3363236809546873,0.09992869405135228,0.13548958911081488,0,learn,,
,html-keyboard-response,467,1275553,0.0-245.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,468,1278543,0.0-246.0-0.0,482.7999999523163,,,,,,51,1,0,0,4,mountain,187,0.4168216020937968,0.0927787395741526,0.2664556088154908,0,learn,,
,html-keyboard-response,469,1279545,0.0-246.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,470,1282496,0.0-247.0-0.0,442.7999999523163,,,,,,49,1,0,0,4,mountain,188,0.4463122713818127,0.260230377163857,0.2937928747792513,1,learn,,
,html-keyboard-response,471,1283498,0.0-247.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,472,1286310,0.0-248.0-0.0,305.2000000476837,,,,,,49,0,0,0,4,mountain,189,0.5331280578061083,0.19242551982495606,0.29386906304514254,0,learn,,
,html-keyboard-response,473,1287313,0.0-248.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,474,1288821,0.0-249.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,475,1297826,0.0-250.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,476,1301854,0.0-250.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,477,1306391,0.0-251.0-0.0,2033.2000000476837,,,,,,49,1,0,0,5,city,190,1,0.24196617152714184,0.2802080070516751,1,learn,,
,html-keyboard-response,478,1307393,0.0-251.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,479,1310309,0.0-252.0-0.0,410.59999990463257,,,,,,49,1,1,0,5,city,191,1,0.1586246022592362,0.1611507250810932,1,learn,,
,html-keyboard-response,480,1311311,0.0-252.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,481,1314086,0.0-253.0-0.0,267.2999999523163,,,,,,49,1,0,1,5,city,192,0.8189505363518439,0.07232885060270985,0.3694212658058254,1,learn,,
,html-keyboard-response,482,1315088,0.0-253.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,483,1317975,0.0-254.0-0.0,382,,,,,,49,0,0,0,5,city,193,0.7255564685795186,0.3303261248553436,0.3332071975438394,0,learn,,
,html-keyboard-response,484,1318976,0.0-254.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,485,1321969,0.0-255.0-0.0,485.40000009536743,,,,,,49,1,1,0,5,city,194,0.5322186891037545,0.3383991002457119,0.3771459206088336,1,learn,,
,html-keyboard-response,486,1322972,0.0-255.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,487,1325856,0.0-256.0-0.0,379.7999999523163,,,,,,49,0,0,1,5,city,195,0.45408186526789673,0.2635538550618962,0.36617145042533805,0,learn,,
,html-keyboard-response,488,1326858,0.0-256.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,489,1329419,0.0-257.0-0.0,50.10000014305115,,,,,,49,0,0,0,5,city,196,0.37158561208859314,0.2626168636318234,0.38502218072943684,0,learn,,
,html-keyboard-response,490,1330421,0.0-257.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,491,1333222,0.0-258.0-0.0,295.60000014305115,,,,,,49,1,0,0,5,city,197,0.4060476074064967,0.13346946197587425,0.27830425242650536,1,learn,,
,html-keyboard-response,492,1334224,0.0-258.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,493,1336997,0.0-259.0-0.0,269.2999999523163,,,,,,49,0,0,1,5,city,198,0.5561062024877104,0.05865636637994242,0.36391075537440176,0,learn,,
,html-keyboard-response,494,1337999,0.0-259.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,495,1340736,0.0-260.0-0.0,229.20000004768372,,,,,,49,1,1,1,5,city,199,0.5508214792483316,0.25162479070065513,0.41625034124390153,1,learn,,
,html-keyboard-response,496,1341738,0.0-260.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,497,1344446,0.0-261.0-0.0,201.59999990463257,,,,,,49,1,0,1,5,city,200,0.5114029070232097,0.2010610997192093,0.4372954446699896,1,learn,,
,html-keyboard-response,498,1345449,0.0-261.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,499,1348239,0.0-262.0-0.0,283.09999990463257,,,,,,49,1,0,1,5,city,201,0.5001610374345142,0.29121035743769796,0.4275827177097502,1,learn,,
,html-keyboard-response,500,1349242,0.0-262.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,501,1352455,0.0-263.0-0.0,706.2999999523163,,,,,,49,0,0,1,5,city,202,0.2702115905486193,0.3580215334064456,0.4826488063257089,0,learn,,
,html-keyboard-response,502,1353457,0.0-263.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,503,1356304,0.0-264.0-0.0,340.2000000476837,,,,,,49,0,1,1,5,city,203,0.09192071050672236,0.36694104652527754,0.5917309059299242,0,learn,,
,html-keyboard-response,504,1357306,0.0-264.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,505,1360335,0.0-265.0-0.0,520.5,,,,,,49,0,1,0,5,city,204,0.05720886769823858,0.360439373200998,0.7012202794121691,0,learn,,
,html-keyboard-response,506,1361338,0.0-265.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,507,1364254,0.0-266.0-0.0,410.30000019073486,,,,,,50,0,0,0,5,city,205,0.09654214824035837,0.34183630650824726,0.5965373202847629,0,learn,,
,html-keyboard-response,508,1365257,0.0-266.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,509,1368734,0.0-267.0-0.0,969.7999999523163,,,,,,51,0,0,0,5,city,206,0.20450348210164204,0.39644056839754066,0.6118823442239423,0,learn,,
,html-keyboard-response,510,1369736,0.0-267.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,511,1372806,0.0-268.0-0.0,564,,,,,,50,0,0,1,5,city,207,0.1535085835109667,0.31875623629773553,0.6658539897609034,0,learn,,
,html-keyboard-response,512,1373809,0.0-268.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,513,1376607,0.0-269.0-0.0,291.2999999523163,,,,,,51,0,1,0,5,city,208,0.09943941848259776,0.3876786510291234,0.6331662308286619,0,learn,,
,html-keyboard-response,514,1377609,0.0-269.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,515,1380503,0.0-270.0-0.0,389.2999999523163,,,,,,49,0,0,1,5,city,209,0.1646341662055196,0.2678504735892379,0.6929576555830009,0,learn,,
,html-keyboard-response,516,1381506,0.0-270.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,517,1384311,0.0-271.0-0.0,299.2999999523163,,,,,,49,0,1,1,5,city,210,0.15322153534369634,0.3346807766370396,0.640019315585889,0,learn,,
,html-keyboard-response,518,1385313,0.0-271.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,519,1388534,0.0-272.0-0.0,714.1000001430511,,,,,,50,0,0,0,5,city,211,0.12260046076703955,0.36391089857165637,0.5934452937494826,0,learn,,
,html-keyboard-response,520,1389545,0.0-272.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,521,1392406,0.0-273.0-0.0,353.89999985694885,,,,,,50,0,1,1,5,city,212,0.11963753014917904,0.35541206176948253,0.6692109404997649,1,learn,,
,html-keyboard-response,522,1393408,0.0-273.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,523,1396158,0.0-274.0-0.0,243.5,,,,,,50,0,0,1,5,city,213,0.052541100356555195,0.2572821933420109,0.6887642150472344,0,learn,,
,html-keyboard-response,524,1397161,0.0-274.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,525,1399950,0.0-275.0-0.0,282,,,,,,50,0,0,0,5,city,214,0.14567745029414136,0.254382687157281,0.6442653552206133,0,learn,,
,html-keyboard-response,526,1400953,0.0-275.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,527,1403828,0.0-276.0-0.0,368.7999999523163,,,,,,51,0,0,1,5,city,215,0.1438828782528146,0.2945063403447088,0.7268094427173389,1,learn,,
,html-keyboard-response,528,1404831,0.0-276.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,529,1407687,0.0-277.0-0.0,348.5,,,,,,51,0,0,1,5,city,216,0.16577326476219262,0.25175363948619783,0.6289046182288772,1,learn,,
,html-keyboard-response,530,1408691,0.0-277.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,531,1411576,0.0-278.0-0.0,377.7000000476837,,,,,,51,1,0,1,5,city,217,0.12912079777084132,0.3576658204351159,0.701805812421524,1,learn,,
,html-keyboard-response,532,1412578,0.0-278.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,533,1415342,0.0-279.0-0.0,256.7999999523163,,,,,,51,0,0,1,5,city,218,0.10933144305707142,0.28257939893807893,0.5656226053598274,1,learn,,
,html-keyboard-response,534,1416344,0.0-279.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,535,1419151,0.0-280.0-0.0,299.60000014305115,,,,,,51,1,0,0,5,city,219,0.1120201702378189,0.41003464609278817,0.5071784335583527,0,learn,,
,html-keyboard-response,536,1420153,0.0-280.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,537,1422960,0.0-281.0-0.0,299.2999999523163,,,,,,51,0,0,0,5,city,220,0.23998412430589747,0.3815101597960803,0.43006124044956456,0,learn,,
,html-keyboard-response,538,1423962,0.0-281.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,539,1426767,0.0-282.0-0.0,296.90000009536743,,,,,,51,1,0,1,5,city,221,0.15549046577917847,0.3243827249776553,0.5030971919125325,1,learn,,
,html-keyboard-response,540,1427768,0.0-282.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,541,1430575,0.0-283.0-0.0,302.30000019073486,,,,,,51,0,1,0,5,city,222,0.14931430067239312,0.3586939732971797,0.6011223867930817,0,learn,,
,html-keyboard-response,542,1431578,0.0-283.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,543,1434375,0.0-284.0-0.0,293.10000014305115,,,,,,51,0,0,1,5,city,223,0.06262506087699635,0.19844920583236317,0.6417990024506186,1,learn,,
,html-keyboard-response,544,1435378,0.0-284.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,545,1438159,0.0-285.0-0.0,274.39999985694885,,,,,,51,0,0,1,5,city,224,0.1603167259060644,0.2560358824440339,0.6926989629051831,1,learn,,
,html-keyboard-response,546,1439162,0.0-285.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,547,1441991,0.0-286.0-0.0,321.40000009536743,,,,,,51,0,1,1,5,city,225,0.08639039478653518,0.14790011705754816,0.798978012534062,1,learn,,
,html-keyboard-response,548,1442993,0.0-286.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,549,1445783,0.0-287.0-0.0,286.59999990463257,,,,,,51,0,0,0,5,city,226,0.07234332979376663,0.14667007298129367,0.7280927861441849,0,learn,,
