success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed
,do_trial,347,754443,0.0-185.0-0.0,424,,,,,,50,1,1,1,3,mountain,128,0.3009619543484246,0.2191484720635102,0.5329062560605266,1,learn,,
,html-keyboard-response,348,755454,0.0-185.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,349,758237,0.0-186.0-0.0,267.40000000596046,,,,,,50,0,0,1,3,mountain,129,0.286385507415577,0.1763417312135067,0.5792989254665216,0,learn,,
,html-keyboard-response,350,759239,0.0-186.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,351,762020,0.0-187.0-0.0,268.6000000089407,,,,,,49,0,0,1,3,mountain,130,0.2946282910282209,0.08917534853058377,0.5124734713810031,0,learn,,
,html-keyboard-response,352,763024,0.0-187.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,353,765962,0.0-188.0-0.0,421.6000000089407,,,,,,49,0,0,1,3,mountain,131,0.2901297803539908,0.11337027197542156,0.6171708838506453,0,learn,,
,html-keyboard-response,354,766966,0.0-188.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,355,769640,0.0-189.0-0.0,164,,,,,,49,0,0,1,3,mountain,132,0.4394606605729892,0.10034756848104717,0.6590048406275775,0,learn,,
,html-keyboard-response,356,770657,0.0-189.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,357,773299,0.0-190.0-0.0,123.70000000298023,,,,,,49,1,1,0,3,mountain,133,0.46172743488630796,0.19240712081702846,0.6053622289716838,1,learn,,
,html-keyboard-response,358,774302,0.0-190.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,359,776922,0.0-191.0-0.0,102.40000000596046,,,,,,49,0,0,1,3,mountain,134,0.4154448938684422,0.1491695109093335,0.4673971857109507,0,learn,,
,html-keyboard-response,360,777938,0.0-191.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,361,781152,0.0-192.0-0.0,708.4000000059605,,,,,,49,0,0,1,3,mountain,135,0.2607250260507065,0.053742131490650956,0.45454577263994983,0,learn,,
,html-keyboard-response,362,782167,0.0-192.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,363,786580,0.0-193.0-0.0,1904.0999999940395,,,,,,49,0,0,0,3,mountain,136,0.26615814081830974,0.09408292688260735,0.607425180111674,0,learn,,
,html-keyboard-response,364,787597,0.0-193.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,365,790629,0.0-194.0-0.0,521.9000000059605,,,,,,49,0,0,1,3,mountain,137,0.31749003167103185,0.05093989404435952,0.4926063312360715,0,learn,,
,html-keyboard-response,366,791638,0.0-194.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,367,794387,0.0-195.0-0.0,242.09999999403954,,,,,,49,1,0,0,3,mountain,138,0.3527689172151347,0.05559940868712003,0.5278166120612677,1,learn,,
,html-keyboard-response,368,795404,0.0-195.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,369,798195,0.0-196.0-0.0,283.29999999701977,,,,,,49,1,0,1,3,mountain,139,0.3572489883773415,0.12960679685695353,0.46800394924698624,1,learn,,
,html-keyboard-response,370,799203,0.0-196.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,371,801908,0.0-197.0-0.0,190,,,,,,49,0,0,0,3,mountain,140,0.43554949268875975,0.09591856368546829,0.49878015727385416,0,learn,,
,html-keyboard-response,372,802913,0.0-197.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,373,805745,0.0-198.0-0.0,322.70000000298023,,,,,,49,0,0,0,3,mountain,141,0.21927218107242183,0.07963785418321606,0.44663031468709996,0,learn,,
,html-keyboard-response,374,806762,0.0-198.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,375,809963,0.0-199.0-0.0,694.2000000029802,,,,,,49,0,0,0,3,mountain,142,0.26654657438782375,0.137809118562778,0.5422233225272673,0,learn,,
,html-keyboard-response,376,810969,0.0-199.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,377,814311,0.0-200.0-0.0,832.1000000089407,,,,,,49,0,0,1,3,mountain,143,0.4427278928821076,0.11432266004918491,0.7595472849431812,0,learn,,
,html-keyboard-response,378,815315,0.0-200.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,379,818035,0.0-201.0-0.0,206.20000000298023,,,,,,49,0,1,0,3,mountain,144,0.3868317492862767,0.19239108276037314,0.8037565564028468,0,learn,,
,html-keyboard-response,380,819045,0.0-201.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,381,821577,0.0-202.0-0.0,25.400000005960464,,,,,,49,1,0,1,3,mountain,145,0.4667829073831921,0.0681436475873632,0.6216687574238327,1,learn,,
,html-keyboard-response,382,822584,0.0-202.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,383,825569,0.0-203.0-0.0,475.40000000596046,,,,,,49,0,0,0,3,mountain,146,0.40526090257735387,0.1288671994908545,0.5320965439279454,0,learn,,
,html-keyboard-response,384,826578,0.0-203.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,385,829644,0.0-204.0-0.0,549,,,,,,49,1,0,1,3,mountain,147,0.399865053196984,0.11366466763906133,0.4834612789572985,1,learn,,
,html-keyboard-response,386,830648,0.0-204.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,387,833217,0.0-205.0-0.0,54.70000000298023,,,,,,49,1,0,0,3,mountain,148,0.40742830306804645,0.1569560841624672,0.4606308501231857,1,learn,,
,html-keyboard-response,388,834225,0.0-205.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,389,837336,0.0-206.0-0.0,595,,,,,,49,1,0,0,3,mountain,149,0.30761833484854,0.08723755767435204,0.4347157446088687,1,learn,,
,html-keyboard-response,390,838343,0.0-206.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,391,839848,0.0-207.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,392,848867,0.0-208.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,393,852890,0.0-208.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,394,855975,0.0-209.0-0.0,572.7000000029802,,,,,,49,1,0,1,4,city,150,0.29139793237303746,0.08418717893178158,1,1,learn,,
,html-keyboard-response,395,856993,0.0-209.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,396,859859,0.0-210.0-0.0,353.29999999701977,,,,,,49,0,0,1,4,city,151,0.2549108446466488,0.07759815554540855,1,0,learn,,
,html-keyboard-response,397,860872,0.0-210.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,398,863817,0.0-211.0-0.0,433.79999999701977,,,,,,49,0,0,1,4,city,152,0.32303941598030766,0.3171141992838854,0.8122172466387203,0,learn,,
,html-keyboard-response,399,864822,0.0-211.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,400,867689,0.0-212.0-0.0,359.79999999701977,,,,,,49,0,0,0,4,city,153,0.39389877977361765,0.12104404772917556,0.7293539509459264,0,learn,,
,html-keyboard-response,401,868698,0.0-212.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,402,871624,0.0-213.0-0.0,417.09999999403954,,,,,,49,0,0,1,4,city,154,0.42799241816822176,0.07271923426179872,0.6615239624598163,0,learn,,
,html-keyboard-response,403,872634,0.0-213.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,404,875558,0.0-214.0-0.0,415.20000000298023,,,,,,49,0,0,0,4,city,155,0.35509404605320255,0.06024705648637481,0.6652796144135396,0,learn,,
,html-keyboard-response,405,876567,0.0-214.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,406,880109,0.0-215.0-0.0,1029.199999988079,,,,,,49,1,0,0,4,city,156,0.3553681672894014,0.14000795249611375,0.6068261778775008,1,learn,,
,html-keyboard-response,407,881117,0.0-215.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,408,883892,0.0-216.0-0.0,261.5,,,,,,49,0,0,0,4,city,157,0.38621682433143256,0.08602864874312853,0.5907077349698195,0,learn,,
,html-keyboard-response,409,884900,0.0-216.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,410,888041,0.0-217.0-0.0,631.1000000089407,,,,,,49,0,0,0,4,city,158,0.23763967857107382,0.1358946769250032,0.5401856701860958,0,learn,,
,html-keyboard-response,411,889043,0.0-217.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,412,895061,0.0-218.0-0.0,null,,,,,,null,0,0,1,4,city,159,0.21698249473539777,0.11808329821670262,0.47970080777195956,,learn,,
,html-keyboard-response,413,896068,0.0-218.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,414,899059,0.0-219.0-0.0,479,,,,,,49,0,1,1,4,city,160,0.3006260063979377,0.2698421361463714,0.4236386470635274,0,learn,,
,html-keyboard-response,415,900064,0.0-219.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,416,903091,0.0-220.0-0.0,508.80000001192093,,,,,,49,1,0,0,4,city,161,0.3945529960018565,0.33672530913939225,0.3795515663418697,1,learn,,
,html-keyboard-response,417,904095,0.0-220.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,418,907036,0.0-221.0-0.0,424.79999999701977,,,,,,49,1,1,0,4,city,162,0.3474010021643404,0.48781544284938605,0.1624499189389031,1,learn,,
,html-keyboard-response,419,908039,0.0-221.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,420,911005,0.0-222.0-0.0,457.5,,,,,,49,0,1,0,4,city,163,0.29482798733948384,0.5380105006845171,0.053665912306625325,0,learn,,
,html-keyboard-response,421,912023,0.0-222.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,422,914748,0.0-223.0-0.0,217.20000000298023,,,,,,49,1,1,0,4,city,164,0.3392333142862847,0.5113821514878426,0.19880344591580223,1,learn,,
,html-keyboard-response,423,915756,0.0-223.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,424,918598,0.0-224.0-0.0,331.79999999701977,,,,,,49,1,0,0,4,city,165,0.36923493795098417,0.5964633612504319,0.2094510740929918,1,learn,,
,html-keyboard-response,425,919613,0.0-224.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,426,922386,0.0-225.0-0.0,266.8999999910593,,,,,,49,1,0,0,4,city,166,0.33380407149832286,0.6005772486397158,0.2493817479763225,1,learn,,
,html-keyboard-response,427,923398,0.0-225.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,428,926062,0.0-226.0-0.0,158.29999999701977,,,,,,49,0,1,0,4,city,167,0.4081972644910526,0.6363677735297933,0.21279822960260092,0,learn,,
,html-keyboard-response,429,927069,0.0-226.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,430,930144,0.0-227.0-0.0,566.2999999970198,,,,,,49,0,1,1,4,city,168,0.2916885561305281,0.6145680872362529,0.09183067533538049,0,learn,,
,html-keyboard-response,431,931161,0.0-227.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,432,934112,0.0-228.0-0.0,444.3999999910593,,,,,,49,0,0,0,4,city,169,0.19424359546727815,0.5779512286733686,0.08107275996463516,0,learn,,
,html-keyboard-response,433,935115,0.0-228.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,434,937892,0.0-229.0-0.0,267.20000000298023,,,,,,49,0,0,0,4,city,170,0.11256388053068929,0.6294654191753328,0.1985947940059268,0,learn,,
,html-keyboard-response,435,938906,0.0-229.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,436,941839,0.0-230.0-0.0,425.5,,,,,,49,0,0,0,4,city,171,0.17042683266200967,0.6910778567805104,0.16129735225113323,0,learn,,
,html-keyboard-response,437,942856,0.0-230.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,438,945723,0.0-231.0-0.0,348,,,,,,49,0,1,0,4,city,172,0.21772155354034067,0.7467778365978017,0.1497857956928454,0,learn,,
,html-keyboard-response,439,946734,0.0-231.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,440,949523,0.0-232.0-0.0,277.1000000089407,,,,,,49,0,1,0,4,city,173,0.20811934361251433,0.752011815389256,0.18927316110400916,0,learn,,
,html-keyboard-response,441,950530,0.0-232.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,442,953285,0.0-233.0-0.0,242.90000000596046,,,,,,49,0,1,0,4,city,174,0.21926045171270606,0.7072826310152405,0.06656032367114088,0,learn,,
,html-keyboard-response,443,954297,0.0-233.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,444,957062,0.0-234.0-0.0,255.1000000089407,,,,,,49,0,1,0,4,city,175,0.190699919427774,0.6192055440509735,0.09794118999792488,0,learn,,
,html-keyboard-response,445,958070,0.0-234.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,446,960961,0.0-235.0-0.0,378.29999999701977,,,,,,49,0,0,0,4,city,176,0.1391858009142134,0.6028921777652871,0.07576112605159756,0,learn,,
,html-keyboard-response,447,961971,0.0-235.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,448,966409,0.0-236.0-0.0,1924.4000000059605,,,,,,49,1,0,0,4,city,177,0.2406357719985922,0.5071865208790217,0.13871486404180267,1,learn,,
,html-keyboard-response,449,967419,0.0-236.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,450,970297,0.0-237.0-0.0,366.8999999910593,,,,,,49,0,0,0,4,city,178,0.27385255412921794,0.5868629439624146,0.1484284323734523,0,learn,,
,html-keyboard-response,451,971309,0.0-237.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,452,974166,0.0-238.0-0.0,348.6000000089407,,,,,,49,0,1,0,4,city,179,0.2130933674997008,0.6083120015006335,0.05219246725458545,0,learn,,
,html-keyboard-response,453,975176,0.0-238.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,454,977970,0.0-239.0-0.0,286.5,,,,,,49,0,1,0,4,city,180,0.20965348338336603,0.6793553744745934,0.07649972565743288,0,learn,,
,html-keyboard-response,455,978987,0.0-239.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,456,981778,0.0-240.0-0.0,285.79999999701977,,,,,,49,0,1,0,4,city,181,0.2566900545354208,0.7164007847366444,0.06209733377418584,0,learn,,
,html-keyboard-response,457,982789,0.0-240.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,458,985361,0.0-241.0-0.0,54.70000000298023,,,,,,49,0,1,0,4,city,182,0.2738573365621236,0.6526894120314922,0.13284314996728713,0,learn,,
,html-keyboard-response,459,986370,0.0-241.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,460,989192,0.0-242.0-0.0,308.40000000596046,,,,,,49,1,1,1,4,city,183,0.45029327770215516,0.5849403624477472,0.18460014725764448,1,learn,,
,html-keyboard-response,461,990203,0.0-242.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,462,993027,0.0-243.0-0.0,317,,,,,,49,1,1,1,4,city,184,0.3283317183072164,0.6629992335098825,0.10202826339461311,1,learn,,
,html-keyboard-response,463,994034,0.0-243.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,464,996770,0.0-244.0-0.0,231.5,,,,,,49,1,1,0,4,city,185,0.3690302078041387,0.7116410769518007,0.3208675252427159,1,learn,,
,html-keyboard-response,465,997786,0.0-244.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,466,1000976,0.0-245.0-0.0,679.3999999910593,,,,,,49,1,1,0,4,city,186,0.2562566959813843,0.7146004488646966,0.17408686318505365,1,learn,,
,html-keyboard-response,467,1001987,0.0-245.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,468,1004818,0.0-246.0-0.0,317.1000000089407,,,,,,49,0,1,0,4,city,187,0.19431436924321976,0.6800652480393719,0.08467752524611748,0,learn,,
,html-keyboard-response,469,1005828,0.0-246.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,470,1009228,0.0-247.0-0.0,890,,,,,,49,1,1,0,4,city,188,0.1982572257780473,0.7243004210636335,0.15875630916831127,1,learn,,
,html-keyboard-response,471,1010236,0.0-247.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,472,1013218,0.0-248.0-0.0,469.79999999701977,,,,,,49,0,1,0,4,city,189,0.2884407498365292,0.6444799474387531,0.2707970983472313,0,learn,,
,html-keyboard-response,473,1014235,0.0-248.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,474,1015743,0.0-249.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,475,1024749,0.0-250.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,476,1028775,0.0-250.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,477,1031642,0.0-251.0-0.0,353.40000000596046,,,,,,49,1,1,0,5,forest,190,0.3454023610942559,1,0.32498995560616506,1,learn,,
,html-keyboard-response,478,1032648,0.0-251.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,479,1035817,0.0-252.0-0.0,657.9000000059605,,,,,,49,1,1,0,5,forest,191,0.272948239696987,1,0.14068012054940376,1,learn,,
,html-keyboard-response,480,1036834,0.0-252.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,481,1039949,0.0-253.0-0.0,598.1000000089407,,,,,,49,0,1,0,5,forest,192,0.1548368361395505,0.9217146503407119,0.15722512781865447,0,learn,,
,html-keyboard-response,482,1040951,0.0-253.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,483,1043945,0.0-254.0-0.0,480.3999999910593,,,,,,49,0,1,0,5,forest,193,0.31015494145296546,0.7118128834762709,0.10989886018656042,0,learn,,
,html-keyboard-response,484,1044956,0.0-254.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,485,1047958,0.0-255.0-0.0,495.59999999403954,,,,,,49,0,1,1,5,forest,194,0.26586323774031667,0.5532773586227028,0.13471785174757117,0,learn,,
,html-keyboard-response,486,1048975,0.0-255.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,487,1051773,0.0-256.0-0.0,286.1000000089407,,,,,,49,0,1,0,5,forest,195,0.27838036989294385,0.5952747009375728,0.15345550242045955,0,learn,,
,html-keyboard-response,488,1052783,0.0-256.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,489,1055657,0.0-257.0-0.0,363.29999999701977,,,,,,49,0,0,0,5,forest,196,0.31056071827377796,0.7522434590440388,0.13154697772120114,0,learn,,
,html-keyboard-response,490,1056662,0.0-257.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,491,1059516,0.0-258.0-0.0,348.29999999701977,,,,,,49,0,0,0,5,forest,197,0.30156077741687,0.7964306702937104,0.06169025653204547,0,learn,,
,html-keyboard-response,492,1060531,0.0-258.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,493,1063317,0.0-259.0-0.0,270.1000000089407,,,,,,49,1,1,0,5,forest,198,0.3364829606909182,0.7615956203957529,0.137776102863989,1,learn,,
,html-keyboard-response,494,1064324,0.0-259.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,495,1067201,0.0-260.0-0.0,369.6000000089407,,,,,,49,1,1,0,5,forest,199,0.4328494800674924,0.6212064154891789,0.13713538276748982,1,learn,,
,html-keyboard-response,496,1068217,0.0-260.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,497,1070939,0.0-261.0-0.0,210.3999999910593,,,,,,49,1,0,0,5,forest,200,0.5156089942309646,0.5063443024228091,0.17141764332175527,1,learn,,
,html-keyboard-response,498,1071950,0.0-261.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,499,1074925,0.0-262.0-0.0,463.90000000596046,,,,,,49,0,0,0,5,forest,201,0.4900731573007161,0.3224987754501447,0.11871602093261674,0,learn,,
,html-keyboard-response,500,1075930,0.0-262.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,501,1079037,0.0-263.0-0.0,596.5999999940395,,,,,,49,1,0,0,5,forest,202,0.47613868816072036,0.17397096677761084,0.22507840489819525,1,learn,,
,html-keyboard-response,502,1080052,0.0-263.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,503,1082865,0.0-264.0-0.0,304.29999999701977,,,,,,49,0,0,0,5,forest,203,0.37081333957481866,0.06260884557683151,0.21274241792510906,0,learn,,
,html-keyboard-response,504,1083875,0.0-264.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,505,1086798,0.0-265.0-0.0,409.59999999403954,,,,,,49,1,0,1,5,forest,204,0.3349521105481638,0.13095705152822323,0.3545140375610767,1,learn,,
,html-keyboard-response,506,1087816,0.0-265.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,507,1090757,0.0-266.0-0.0,428.6000000089407,,,,,,49,1,0,0,5,forest,205,0.3734693810294897,0.19655151618024674,0.2980676546506832,1,learn,,
,html-keyboard-response,508,1091768,0.0-266.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,509,1094580,0.0-267.0-0.0,297.29999999701977,,,,,,49,0,0,0,5,forest,206,0.3778514534757529,0.06946622685780618,0.4190463073668842,0,learn,,
,html-keyboard-response,510,1095582,0.0-267.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,511,1098096,0.0-268.0-0.0,7.299999997019768,,,,,,49,0,0,1,5,forest,207,0.3002404368767167,0.10094981447404297,0.39610501044883983,0,learn,,
,html-keyboard-response,512,1099115,0.0-268.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,513,1102191,0.0-269.0-0.0,561.7999999970198,,,,,,49,1,1,0,5,forest,208,0.4413003418467531,0.14698145689988232,0.31547794271110496,1,learn,,
,html-keyboard-response,514,1103199,0.0-269.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,515,1106012,0.0-270.0-0.0,304.09999999403954,,,,,,49,1,0,1,5,forest,209,0.6520477112432695,0.22453623040422557,0.5317886779590252,1,learn,,
,html-keyboard-response,516,1107027,0.0-270.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,517,1109870,0.0-271.0-0.0,326.79999999701977,,,,,,49,0,0,0,5,forest,210,0.6321823767859981,0.1644745057493903,0.35660661165249913,0,learn,,
,html-keyboard-response,518,1110887,0.0-271.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,519,1113604,0.0-272.0-0.0,204.09999999403954,,,,,,49,1,0,1,5,forest,211,0.6045345702798656,0.20969428125040132,0.3617760675969073,1,learn,,
,html-keyboard-response,520,1114620,0.0-272.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,521,1117390,0.0-273.0-0.0,261.09999999403954,,,,,,49,1,0,0,5,forest,212,0.4737701713771831,0.22153511298919473,0.3014287329163309,1,learn,,
,html-keyboard-response,522,1118404,0.0-273.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,523,1121295,0.0-274.0-0.0,381.59999999403954,,,,,,49,1,1,0,5,forest,213,0.5273586105093336,0.13687119507020606,0.19498200626458814,1,learn,,
,html-keyboard-response,524,1122303,0.0-274.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,525,1125370,0.0-275.0-0.0,548.0999999940395,,,,,,49,0,0,0,5,forest,214,0.4803510985036863,0.17267314183511887,0.271471251710568,0,learn,,
,html-keyboard-response,526,1126378,0.0-275.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,527,1129036,0.0-276.0-0.0,144.1000000089407,,,,,,49,1,0,1,5,forest,215,0.43761566277463154,0.17188949157944375,0.3359177600959288,1,learn,,
,html-keyboard-response,528,1130046,0.0-276.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,529,1133205,0.0-277.0-0.0,648.8000000119209,,,,,,49,0,0,1,5,forest,216,0.5712588381714695,0.14325823071317326,0.3645755843429147,0,learn,,
,html-keyboard-response,530,1134208,0.0-277.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,531,1137032,0.0-278.0-0.0,310.30000001192093,,,,,,49,1,0,1,5,forest,217,0.6595913542419077,0.1307500576885621,0.4466344379733079,1,learn,,
,html-keyboard-response,532,1138038,0.0-278.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,533,1141195,0.0-279.0-0.0,645.6000000089407,,,,,,49,1,0,1,5,forest,218,0.5642356354345069,0.08675996161009776,0.37253399695737216,1,learn,,
,html-keyboard-response,534,1142213,0.0-279.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,535,1145516,0.0-280.0-0.0,791.2999999970198,,,,,,49,0,0,1,5,forest,219,0.545668046782941,0.0838704439191841,0.29910197492387525,0,learn,,
,html-keyboard-response,536,1146520,0.0-280.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,537,1149458,0.0-281.0-0.0,417.40000000596046,,,,,,49,1,0,1,5,forest,220,0.6334250214706727,0.05019964232679821,0.19730237926644137,1,learn,,
,html-keyboard-response,538,1150469,0.0-281.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,539,1153728,0.0-282.0-0.0,747.6000000089407,,,,,,49,0,1,1,5,forest,221,0.5049015518752655,0.08201163481424184,0.3497045508868219,0,learn,,
,html-keyboard-response,540,1154741,0.0-282.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,541,1157962,0.0-283.0-0.0,704.2999999970198,,,,,,49,0,0,0,5,forest,222,0.6487193602878993,0.07911775498068849,0.1862487340236998,0,learn,,
,html-keyboard-response,542,1158970,0.0-283.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,543,1161979,0.0-284.0-0.0,496.40000000596046,,,,,,49,0,1,0,5,forest,223,0.6002896473667888,0.21969535820697947,0.3394873741679972,0,learn,,
,html-keyboard-response,544,1162985,0.0-284.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,545,1165742,0.0-285.0-0.0,244.5,,,,,,49,1,0,0,5,forest,224,0.5245998748394433,0.12009249873890525,0.4254451376814769,1,learn,,
,html-keyboard-response,546,1166753,0.0-285.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,547,1169279,0.0-286.0-0.0,7.800000011920929,,,,,,49,0,0,0,5,forest,225,0.5245801129429817,0.2453246664873276,0.32813398871227134,0,learn,,
,html-keyboard-response,548,1170285,0.0-286.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,549,1173674,0.0-287.0-0.0,880.3999999910593,,,,,,49,1,0,1,5,forest,226,0.5821655233469532,0.13927380681104454,0.3577663537661406,1,learn,,
,html-keyboard-response,550,1174677,0.0-287.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,551,1177684,0.0-288.0-0.0,483.29999999701977,,,,,,49,1,0,0,5,forest,227,0.5524701854855327,0.07101906836052894,0.4133570522081307,1,learn,,
